unweighted_abruptness,weighted_abruptness,branchiness_mean,branchiness_variance,repeteadness_mean,repeteadness_variance,melodic_mean,melodic_variance,pitch_in_piece,pitch_in_rules,pitch_between_rules,label
2,17,3.454545455,2.338842975,8,5.194195011,1.636363636,0.595041322,31,3.727272727,9.25,Folk
11,2,3.492537313,1.682780129,12,12.94551967,1.776119403,0.29316106,24,4.343283582,7.067567568,Folk
1,1,3.020408163,1.530195752,16,22.76376914,2.040816327,1.018742191,29,3.591836735,5.5,Folk
5,8,2.714285714,2.775510204,7,4.176054171,2.392857143,1.952806122,26,4.5,8,Folk
2,1,3.2,1.541818182,9,6.776063711,1.690909091,0.395371901,29,2.472727273,5.7,Folk
12,12,2.972972973,1.053323594,15,19.2246022,1.486486486,0.249817385,24,4.837837838,8.567567568,Folk
7,7,3.384615385,2.775147929,7.875,4.682099641,1.865384615,0.962647929,33,2.769230769,6.195652174,Folk
1,3,3.3,1.86,7.78,4.593022304,1.75,0.3375,22,2.575,4.818181818,Folk
5,5,3.058823529,1.23183391,7,3.890861275,1.764705882,0.532871972,12,3.588235294,5.5,Folk
3,3,3.214285714,1.168367347,13.75,16.92133873,1.571428571,0.244897959,24,2.464285714,5.392857143,Folk
12,7,2.714285714,1.204081633,9.69047619,7.463481943,1.5,0.392857143,24,4.142857143,10.21428571,Folk
10,4,4.089171975,4.043003773,8.6,6.291239276,2.025477707,0.508905027,43,4.426751592,7.052631579,Folk
9,7,2.714285714,1.989795918,9,6.919550761,2.392857143,3.524234694,21,5.142857143,8.086956522,Folk
5,5,3,1.545454545,4,1.15857438,1.454545455,0.247933884,21,1.636363636,6.888888889,Folk
1,1,2.857142857,1.12244898,9.65,6.941833496,1.571428571,0.387755102,9,1.785714286,3.8,Folk
1,1,3.648148148,2.579903978,15,20.07132032,1.962962963,0.424554184,31,4.935185185,7.99137931,Folk
3,3,1,0,1,0,1,0,3,0,3,Folk
4,4,3.15,1.5275,6,3.227257618,1.8,0.56,26,2,3.725,Folk
5,7,4.405405405,5.335646457,11,10.63982111,1.831081081,0.194439372,36,5.783783784,8.872340426,Folk
12,12,3.448275862,2.5921522,4.8,1.680930233,1.620689655,0.304399524,24,3.551724138,6.423076923,Folk
4,5,2.8,1.16,5,2.31292517,1.4,0.44,13,1.7,6,Folk
8,2,3.666666667,0.555555556,1.708333333,0.152777778,1,0,8,0,2.333333333,Folk
1,4,4.152777778,5.184992284,8,5.170869773,1.847222222,0.282214506,37,4.430555556,7.821428571,Folk
12,12,2.96,2.1184,4,1.201851193,1.76,0.5824,19,4.08,9.047619048,Folk
1,3,3.571428571,2.102040816,8.875,6.236759953,1.571428571,0.292517007,20,1.476190476,3.973684211,Folk
4,9,3.066666667,1.662222222,15.6,19.12361327,1.688888889,0.347654321,23,3.222222222,5.634615385,Folk
2,3,3.285714286,2.418367347,12.2,12.81071094,2.035714286,0.677295918,12,2.25,4,Folk
2,1,3.322033898,1.947141626,17,25.72899165,1.898305085,0.667624246,24,2.525423729,4.516666667,Folk
4,3,3.402597403,2.967785461,8,5.403187201,2.428571429,1.024118738,21,3.051948052,5.211267606,Folk
2,2,2,0.8,0.995588235,0.001671366,1,0,9,0,3,Folk
3,5,3.428571429,1.959183673,7,4.079745809,1.928571429,0.542517007,17,2.404761905,4.821428571,Folk
5,7,3.393939394,2.117539027,7,3.942604746,1.818181818,0.451790634,21,4.181818182,6.5,Folk
3,7,3.705882353,3.364475202,13,13.32194,1.81372549,0.347654748,48,4.088235294,7.264705882,Folk
7,7,3.5625,1.99609375,5,2.206521739,1.9375,0.49609375,10,2.5625,4.033333333,Folk
2,2,3.025641026,1.563445102,8,4.939557983,1.846153846,0.950690335,29,2.948717949,6.151515152,Folk
1,3,3.452054795,3.206605367,13,13.52228457,1.931506849,0.556952524,27,3.287671233,5.5,Folk
7,3,3.480519481,1.678191938,9.8,8.244111006,1.883116883,0.362961714,28,2.792207792,4.802469136,Folk
2,12,3.36,1.8304,10.8,9.366273676,1.92,0.6336,17,4.24,6.52,Folk
4,4,3.604938272,3.078494132,10,8.491425841,1.827160494,0.365188234,32,3.308641975,5.659340659,Folk
12,1,2.952380952,1.473922902,11.65,11.67283951,1.619047619,0.426303855,15,2.714285714,6.125,Folk
5,5,3.071428571,0.852040816,15.46239316,20.49502191,1.857142857,0.443877551,26,3.589285714,6.138888889,Folk
2,2,3.037037037,0.776406036,14,16.74601665,1.740740741,0.414266118,17,3.740740741,6.533333333,Folk
2,3,3.173333333,1.423288889,13,13.75582714,1.76,0.4224,43,4.16,7.617283951,Folk
5,5,2.666666667,1.222222222,6,3.1604,2.166666667,1.472222222,19,3.722222222,6.769230769,Folk
2,3,2.307692308,0.828402367,5,2.039795918,1.153846154,0.130177515,15,1.307692308,5.8,Folk
3,4,3.232876712,2.096453368,16,21.3090377,2.109589041,1.138675174,22,4.04109589,6.395061728,Folk
17,17,2.666666667,0.888888889,2,0.216735254,1,0,17,0,4.666666667,Folk
5,12,3.415384615,1.627455621,7,3.649400537,1.876923077,0.323313609,25,5.246153846,7.878378378,Folk
4,2,4.258064516,4.96566077,4,1.038634563,1.967741935,0.611862643,12,4.258064516,5.9,Folk
12,12,2.956521739,1.085066163,29,81.92655423,1.869565217,0.417769376,24,7.47826087,10.703125,Folk
8,8,2.941176471,1.114186851,10.6,9.416279058,1.705882353,0.560553633,14,3.058823529,7.555555556,Folk
2,5,2.72,0.5216,18,28.15286,1.64,0.3904,19,2.64,5.5,Folk
17,17,2.903225806,1.764828304,10.58441558,7.860433434,2.612903226,3.075962539,22,10.16129032,12.88235294,Folk
4,1,4.173228346,5.245582491,7,4.194719294,1.708661417,0.206460413,38,4.57480315,8.414634146,Folk
3,1,3.650793651,2.100277148,10,8.507488643,2.158730159,0.736709499,19,4.650793651,6.230769231,Folk
7,3,3.363636364,1.867768595,8,5.223364863,1.590909091,0.332644628,19,2.363636364,4.555555556,Folk
7,2,3.609756098,2.872099941,8,5.39664619,1.87804878,0.54610351,19,3.243902439,5.342857143,Folk
5,2,3.567567568,2.056245435,10,9.30272133,2.027027027,0.647918188,32,4.378378378,7.175675676,Folk
2,7,3.074074074,1.772290809,14.92307692,19.79211252,2.444444444,1.50617284,19,2.555555556,4.274509804,Folk
19,4,3.373493976,1.487008274,13,13.5788183,1.843373494,0.42125127,43,7.975903614,14.12790698,Folk
8,8,4.315789474,6.426592798,4.805837174,1.851830443,2.131578947,0.693213296,22,8.763157895,10.47826087,Folk
4,3,3.376146789,1.996128272,24.71428571,57.24400463,2.018348624,0.550122044,34,4.458715596,6.7265625,Folk
7,2,3.348314607,2.384294912,10.8,9.836779605,1.95505618,0.492362075,31,7.91011236,10.96969697,Folk
4,4,2.75,1.3125,5,1.899375,1.3125,0.21484375,21,1.25,5.083333333,Folk
5,16,3.296296296,3.023319616,16.8,23.40998833,1.722222222,0.385802469,29,5.592592593,9.740740741,Folk
1,3,4.19047619,5.487528345,3,0.6976,1.523809524,0.249433107,14,2.047619048,5,Folk
9,5,3.085714286,1.106938776,16.77777778,21.02240659,2.114285714,0.786938776,12,3.228571429,5.023809524,Folk
7,4,3,1.045454545,19.45,29.41754316,1.886363636,0.50981405,21,4.136363636,6.808510638,Folk
4,9,3,1.6,6,2.932435503,2,0.9,13,4.6,7.470588235,Folk
2,3,2.583333333,0.409722222,13.4,14.00403093,2.041666667,1.706597222,26,3.625,6.956521739,Folk
2,2,3.466666667,2.115555556,3.888888889,1.323767983,1.666666667,0.622222222,13,2.666666667,5.3,Folk
5,1,3.111111111,1.87654321,7.55,4.665384615,1.62962963,0.455418381,17,3.296296296,6.185185185,Folk
2,2,3.04,1.2384,9,6.419582578,1.52,0.3296,22,2.52,6.19047619,Folk
8,1,3.121212121,1.561065197,17,22.59102974,2.151515152,1.977043159,31,4.909090909,7.855072464,Folk
3,2,3.214285714,1.954081633,6.775454545,3.246334996,1.464285714,0.320153061,25,1.5,3.952380952,Folk
2,5,3.14893617,1.871435038,8,5.089390264,1.893617021,0.605703938,26,5.191489362,9.127659574,Folk
13,13,3.481481481,2.990397805,9.585,6.681037281,1.888888889,0.691358025,22,7,11.57142857,Folk
7,3,3.752808989,2.568110087,11,9.628040692,1.808988764,0.289357404,38,5.494382022,9.924731183,Folk
16,8,2.88,2.2656,5,1.684585262,1.68,0.6176,22,3.64,8.4,Folk
12,12,2.901960784,2.598231449,19.9,33.41163592,3.058823529,4.761245675,22,5.549019608,8.612244898,Folk
4,2,3.450980392,1.463283353,8.72,5.801787151,1.921568627,0.464436755,26,3.568627451,6.716981132,Folk
12,5,2.88,1.2256,8.75,5.948038492,2,1.04,17,4.96,8.818181818,Folk
2,2,2.6,0.64,4,1,1.4,0.44,12,1.3,4.25,Folk
3,3,3.571428571,2.387755102,9.4,8.052500221,1.892857143,0.357568027,22,3,5.101123596,Folk
4,7,3.25,2.28125,15.64,21.20095653,2.1875,0.87109375,20,3.296875,5.279411765,Folk
10,14,3.756097561,3.647828673,6,2.897216984,1.975609756,0.609161214,22,5.317073171,8.151515152,Folk
8,8,3.47826087,2.72778828,6,3.221428006,2,0.652173913,24,3.195652174,5.714285714,Folk
8,4,3.178082192,1.927190843,11,9.515127779,1.95890411,0.916119347,38,3.109589041,5.565789474,Folk
1,2,3.346938776,2.308204915,11.32,10.69386674,1.857142857,0.612244898,31,4.244897959,7.581395349,Folk
2,2,2,0.285714286,4.809926471,2.085078259,1.857142857,1.265306122,38,16.28571429,22.28571429,Folk
2,2,3.541666667,2.685763889,15,20.71587365,2.427083333,1.078016493,26,3.854166667,5.367346939,Folk
7,12,3.3,1.71,19.8,35.77458943,1.866666667,0.482222222,33,5.383333333,9.241935484,Folk
5,7,3.2,1.76,6,2.765235457,1.8,0.56,17,3.466666667,7.538461538,Folk
4,5,3.238095238,1.800453515,17.85714286,25.79534039,1.642857143,0.467687075,33,5.071428571,11.93181818,Folk
12,12,3.058823529,1.702422145,6,2.986225895,1.647058824,0.698961938,24,3.411764706,9,Folk
12,9,3.1,2.29,6.8,3.395555556,1.975,0.824375,22,5.575,9.333333333,Folk
4,5,3,1.142857143,13,14.88926554,1.880952381,0.533446712,20,3.523809524,5.833333333,Folk
9,9,1.6,0.24,3.464285714,0.962219599,1,0,15,0,5.2,Folk
6,7,4.54,5.0284,7,4.180162125,1.87,0.2731,24,3.75,6.513513514,Folk
4,2,3.307692308,2.328402367,14,15.84693222,1.865384615,0.654955621,24,3.25,5.785714286,Folk
7,11,3.025641026,2.230111769,6.181318681,3.078863236,2.256410256,1.011176857,22,6.102564103,9.055555556,Folk
5,4,3.545454545,1.672176309,24.92307692,53.15792392,1.96969697,0.514233242,22,3.242424242,5.342465753,Folk
7,1,3.868131868,3.784808598,12.94782609,14.11844646,2.285714286,0.84144427,22,7.626373626,9.931818182,Folk
7,4,3.559633028,2.741856746,9,7.197944883,1.908256881,0.486996044,31,3.412844037,5.378378378,Folk
4,9,3.263157895,1.141274238,10.30505952,8.577368168,1.526315789,0.249307479,17,2.894736842,5.789473684,Folk
3,3,2.851851852,0.718792867,22,41.84833525,1.833333333,0.62037037,33,3.018518519,5.389830508,Folk
9,5,3.483870968,3.733610822,9,6.381591334,1.741935484,0.385015609,21,4.322580645,7.928571429,Folk
2,4,3.347826087,2.052930057,18,28.14508903,2.086956522,0.579395085,27,4.5,7.29,Folk
3,2,3.272727273,2.698347107,20,35.84255776,2.522727273,1.363119835,29,3.840909091,5.638554217,Folk
7,7,2.476190476,0.630385488,7.954545455,4.877992802,1.523809524,0.344671202,16,4,6.954545455,Folk
3,4,3.473684211,1.565096953,8.488888889,5.774330688,1.710526316,0.416204986,26,2.605263158,5.03125,Folk
2,10,3.703703704,2.09739369,11.81818182,12.27088638,1.898148148,0.295181756,27,5.481481481,8.456,Folk
2,3,2.666666667,0.222222222,1.85,0.1875,1.333333333,0.222222222,5,0.666666667,2.333333333,Folk
3,3,2,0.5,1.9,0.222222222,1,0,5,0,2.5,Folk
2,12,3.513513514,2.033601169,9,6.664361338,2.108108108,0.745069394,14,3.432432432,5.677419355,Folk
2,19,3.568627451,2.049211842,14,17.71362157,2.009803922,0.676374471,32,7.088235294,10.51724138,Folk
1,2,3.214285714,1.382653061,3.1,0.813938199,1.821428571,0.860969388,22,2.321428571,5.111111111,Folk
3,3,2.935483871,1.447450572,8,5.298155207,1.967741935,1.16024974,60,4.290322581,7.821428571,Folk
7,7,2.956521739,1.056080655,22,41.02486585,1.782608696,0.402016383,32,3.884057971,7.061728395,Folk
2,2,2.615384615,2.236686391,3.35,0.882653061,1.230769231,0.177514793,17,0.307692308,3.285714286,Folk
2,3,3.346153846,1.880177515,9,7.025055752,1.942307692,0.515902367,17,2.153846154,3.615384615,Folk
2,4,3.52,2.8896,4.75,1.48415978,1.6,0.4,16,1.8,4.315789474,Folk
2,5,4.264705882,4.900519031,12,13.97239995,1.808823529,0.301686851,32,4.235294118,8.132075472,Folk
5,5,3.4,2.12,8.846153846,6.265462842,1.78,0.4516,22,2.92,5.317073171,Folk
2,2,2.740740741,0.673525377,18.05,29.44022527,1.740740741,0.525377229,32,3.611111111,6.031746032,Folk
3,3,3.066666667,1.44,11,11.57472653,1.888888889,0.720987654,29,4.177777778,6.3,Folk
4,3,2.777777778,0.783950617,8.875,6.499366447,2.194444444,1.601080247,31,5.944444444,8.965517241,Folk
8,8,3.043478261,0.911153119,23,46.09374315,2.02173913,0.673440454,24,4.543478261,7.423076923,Folk
3,12,4.637681159,7.622348246,5,2.025451595,2.007246377,0.3405272,24,3.963768116,6.094017094,Folk
4,4,2.941176471,1.23183391,19,31.21666046,2.274509804,1.101114956,22,3.490196078,5.254545455,Folk
11,11,2.857142857,1.265306122,1.8,0.16,1.142857143,0.12244898,13,1,6,Folk
3,3,2.888888889,1.432098765,7,3.95859375,2.037037037,0.998628258,17,2.740740741,5.041666667,Folk
9,8,3.495652174,1.74563327,20,38.96515596,2.017391304,0.538827977,38,4.217391304,6.828125,Folk
12,12,2.740740741,1.229080933,10,8.340316192,1.888888889,0.691358025,15,4.407407407,6.925925926,Folk
3,17,3.413793103,2.75980975,14,15.91080909,1.689655172,0.35196195,29,3.034482759,5.822580645,Folk
2,3,3.475409836,2.019887127,6.726666667,3.490683996,2.049180328,0.604138672,22,5.114754098,7.734375,Folk
2,2,3.555555556,2.395061728,9,7.166804452,1.950617284,0.46669715,27,2.234567901,3.725,Folk
3,7,3.451612903,2.505723205,10,7.961960223,1.870967742,0.43496358,24,3.306451613,5.774193548,Folk
2,2,2.25,0.1875,3.45,0.972222222,1.75,1.1875,7,1.125,2.666666667,Folk
2,1,3.222222222,2.50617284,5,1.886803411,1.611111111,0.459876543,14,2.166666667,4.5625,Folk
4,7,2.5,0.25,5,2.258340986,1.5,0.5,9,1.5,4.714285714,Folk
2,9,3.481481481,3.360768176,8,4.601419915,1.666666667,0.296296296,26,3.759259259,6.965517241,Folk
2,7,2.869565217,1.330812854,6,2.545694118,1.47826087,0.423440454,20,2.913043478,5.826086957,Folk
10,2,4.04379562,3.895892163,6,2.848512659,1.839416058,0.23698652,39,5.583941606,8.503703704,Folk
2,2,3.2,1.715555556,15,21.12624323,1.822222222,0.501728395,21,2.688888889,5.363636364,Folk
8,5,3.264705882,1.635813149,14,16.68800408,1.941176471,0.643598616,26,4.323529412,7.485294118,Folk
2,12,2.966666667,1.232222222,21,37.82766644,1.966666667,0.565555556,29,5.133333333,8.507246377,Folk
4,7,3.456521739,1.639413989,19,31.20702307,2.032608696,0.466327977,26,3.641304348,5.614678899,Folk
4,4,2.333333333,0.388888889,6.95,3.752834467,1.166666667,0.138888889,15,0.75,3.454545455,Folk
1,6,3.916666667,5.201388889,11,10.29673812,1.583333333,0.326388889,33,2.541666667,4.733333333,Folk
9,5,3.291139241,2.28232655,9,6.996703961,2.063291139,0.995994232,29,4.240506329,7.05,Folk
2,2,2.4,1.24,4,1.419501134,1.4,0.24,12,1.4,3.777777778,Folk
12,2,3.2,1.4,11,10.67175507,1.8,0.44,31,4.06,7.723404255,Folk
5,5,2.869565217,1.59168242,4,1.209829868,1.739130435,0.975425331,21,2.304347826,5.833333333,Folk
4,3,2.923076923,2.224852071,8,5.132255391,1.846153846,0.74556213,43,4.576923077,8.217391304,Folk
4,4,3.333333333,2.444444444,2.488888889,0.419259259,1.333333333,0.222222222,13,2.222222222,6,Folk
1,1,3.090909091,2.082644628,4,1.233498232,1.454545455,0.429752066,24,1,4.1875,Folk
3,7,3.166666667,1.472222222,10,7.859804791,1.708333333,0.456597222,15,2.041666667,4.434782609,Folk
13,13,3.1,1.29,6,3.062612824,2.1,1.09,19,5.2,7.894736842,Folk
20,20,2.4,1.04,1,0,1,0,33,0,14,Folk
2,2,2.814814815,0.965706447,10,7.588300911,1.703703704,0.578875171,20,1.888888889,3.961538462,Folk
1,3,2.901960784,1.147251057,13.88888889,16.36820651,1.843137255,0.642060746,34,4.333333333,6.916666667,Folk
5,5,2.88,0.9856,12.45,12.83973332,1.88,0.5056,13,1.84,3.592592593,Folk
7,7,2.285714286,0.204081633,5,2.222222222,1.285714286,0.204081633,7,1.571428571,5,Folk
11,7,3.621621622,1.802775749,4.538571429,1.417131004,1.72972973,0.305332359,19,4.108108108,5.888888889,Folk
5,7,4.193181818,5.314953512,14,15.79908654,2.005681818,0.380649535,53,5.647727273,10.38562092,Folk
3,2,3.074626866,1.32278904,16,20.43289412,1.820895522,1.251503676,43,2.507462687,4.926470588,Folk
12,5,3.302325581,2.024878313,9,7.219024564,1.813953488,0.383991347,22,3.627906977,6.382978723,Folk
3,2,2.869565217,0.896030246,10.6,9.549589062,1.826086957,0.491493384,12,3.217391304,5.88,Folk
5,3,3.384615385,1.390532544,9,6.056348167,1.653846154,0.226331361,19,3.038461538,5.769230769,Folk
27,23,2.444444444,1.135802469,2.472727273,0.41442671,1.111111111,0.098765432,27,0.777777778,10.5,Folk
2,5,3,1.578947368,7.8,4.839909297,1.736842105,0.56232687,29,4.421052632,7.965517241,Folk
12,7,3.551724138,2.109393579,11.92,11.02482902,1.879310345,0.41646849,25,3.879310345,6.317460317,Folk
9,7,3.612903226,2.495317378,5,1.924743854,1.838709677,0.522372529,23,4.161290323,7.5,Folk
16,8,3.28358209,2.143461796,11,10.35339671,1.850746269,0.574738249,25,3.597014925,6.361111111,Folk
2,2,3.25,1.9375,1.8,0.16,1.125,0.109375,10,0.25,2,Folk
7,7,3.605263158,1.896814404,17,25.55919436,1.815789474,0.281855956,26,8.368421053,12.7816092,Folk
3,16,3.391304348,2.97731569,6.2,3.247802227,1.47826087,0.336483932,29,2.456521739,6.25,Folk
9,5,3.623188406,2.582650704,11,9.906487375,1.768115942,0.352026885,40,5.956521739,10.47826087,Folk
8,8,2.545454545,0.975206612,12,11.56446396,2.681818182,2.035123967,13,6.409090909,8.038461538,Folk
17,2,3.762711864,2.689457053,6,2.632186427,2.050847458,0.726228095,26,4.169491525,6.632653061,Folk
13,6,2.5,0.5,7.215955554,4.769154413,3.5,5.25,13,6.375,8.461538462,Folk
8,9,3.444444444,2.358024691,7,3.789595719,1.847222222,0.434992284,24,3.388888889,6.309859155,Folk
4,2,3.379310345,2.373365042,10,7.864971487,1.689655172,0.35196195,17,3,6.1,Folk
2,2,3.291666667,3.039930556,9,7.149392815,2.208333333,0.706597222,14,4.145833333,6.276595745,Folk
7,2,3.172413793,1.590963139,7.666666667,4.42861453,2.034482759,0.653983353,12,3,5.071428571,Folk
8,2,3.235294118,1.591695502,10,7.789497052,1.676470588,0.33650519,17,2.705882353,5.675675676,Folk
1,3,3.066666667,1.328888889,13,12.04496958,1.933333333,0.595555556,12,2.2,3.9375,Folk
5,2,3.2,1.12,16,22.11848717,1.78,0.3316,34,3.28,6.583333333,Folk
7,2,3.506849315,2.660911991,13,14.09904882,2.01369863,0.725839745,29,2.643835616,5.090909091,Folk
12,12,3.2,1.331428571,10.15,9.293086353,1.914285714,0.478367347,26,3.914285714,6.071428571,Folk
2,2,2.4,0.24,4.05,1.39,2,2,14,4.9,8,Folk
7,7,2.967741935,1.773152966,11.9,11.74276305,2.161290323,1.361082206,17,3.709677419,5.65625,Folk
5,5,3.333333333,1.555555556,9,7.474554257,1.666666667,0.333333333,19,2.138888889,5.027027027,Folk
12,5,3.346938776,3.124531445,11.83333333,11.97622964,1.530612245,0.37151187,41,3.285714286,7.166666667,Folk
3,7,3.961538462,3.960059172,9,6.384704437,1.836538462,0.309818787,36,5.057692308,9.031578947,Folk
7,7,3.587301587,3.670949861,8,4.835154163,1.777777778,0.363315697,24,4.825396825,7.689655172,Folk
5,12,3.580645161,2.501560874,6,2.831941841,1.870967742,0.628511967,38,4.161290323,6.981818182,Folk
9,2,3.526315789,2.249307479,11.4,10.69585567,2.105263158,0.515235457,32,5.122807018,7.134920635,Folk
5,2,3.111111111,1.487654321,13,13.64656399,2.027777778,0.582561728,12,2.916666667,4.744186047,Folk
3,2,3.363636364,1.140495868,8,5.697163916,1.818181818,0.421487603,8,1.863636364,3.611111111,Folk
2,3,3.247311828,1.562492774,9,6.227027066,2.021505376,0.515666551,34,4.172043011,6.421568627,Folk
24,4,3.230769231,1.100591716,32.43821138,84.09972187,1.855769231,0.48881287,51,4.192307692,7.170542636,Folk
12,5,3.466666667,1.315555556,3.875,1.229770408,1.6,0.373333333,17,2.4,6.363636364,Folk
5,2,3.815384615,4.36591716,6,2.979787356,1.861538462,0.426982249,29,3.876923077,6.730769231,Folk
5,7,3.151515152,1.280073462,12.92,13.43582157,2,0.545454545,17,2.939393939,5.171428571,Folk
4,3,3.368421053,0.916897507,7.723076923,4.313768605,1.815789474,0.466066482,20,2.421052632,4.675675676,Folk
4,4,3.333333333,2.161616162,14,16.84597967,1.939393939,0.541781451,16,2.909090909,5.21875,Folk
12,8,3.714285714,2.799319728,9,6.776989457,1.892857143,0.357568027,33,3.333333333,5.231707317,Folk
12,9,3.650793651,3.59234064,10,8.484330484,1.761904762,0.371882086,29,3.714285714,7.316666667,Folk
2,8,3.927272727,3.994710744,7,3.81516644,1.6,0.276363636,29,2.818181818,6.254901961,Folk
3,2,3.555555556,2.558024691,6,2.800958526,1.755555556,0.584691358,33,2.844444444,6.121212121,Folk
5,1,2.945454545,0.669752066,10.12857143,8.938965525,2.036363636,1.271404959,32,2.890909091,5.578947368,Folk
6,5,3.421052632,1.40166205,7,4.103948747,2.263157895,1.246537396,13,4.631578947,6.558823529,Folk
10,9,3.2,1.46,7.361428571,4.357193852,2.333333333,1.088888889,22,4.133333333,6.283333333,Folk
1,7,3.058823529,1.702422145,12.8,13.62955682,1.764705882,0.474048443,21,3.441176471,5.647058824,Folk
5,5,2.363636364,1.140495868,3,0.715620064,1.272727273,0.380165289,23,0.818181818,5.8,Folk
9,3,3.617021277,1.768220914,10,8.099525201,2.361702128,0.698958805,12,3.808510638,5.465116279,Folk
3,3,3.44,3.6864,6.5,3.321959929,1.44,0.2464,21,1.68,5.35,Folk
5,3,3.52,3.2096,8,5.134810486,1.64,0.3904,17,2.84,6.130434783,Folk
3,3,2.761904762,1.609977324,8.8,6.071589216,1.619047619,0.712018141,17,1,3.117647059,Folk
7,7,2.761904762,3.324263039,5,1.870004988,1.904761905,0.562358277,16,4.523809524,7.055555556,Folk
2,2,3.186440678,1.47371445,10,8.73255917,1.86440678,0.52398736,29,2.661016949,5.385964912,Folk
2,7,2.666666667,0.444444444,5.888888889,2.759599697,1.222222222,0.172839506,19,2.333333333,10,Folk
4,4,3.466666667,3.248888889,5,1.734897959,1.533333333,0.315555556,24,2.533333333,7.333333333,Folk
3,3,3.3,1.176666667,7,4.444420183,1.65,0.294166667,36,3.05,6.654545455,Folk
8,6,2.8,0.96,3.735714286,1.133307548,1.7,1.01,15,3,5.857142857,Folk
5,5,2.571428571,0.244897959,2.7,0.530612245,1.285714286,0.204081633,8,0.428571429,2.25,Folk
8,4,3.272727273,1.198347107,6,2.610083102,1.681818182,0.30785124,12,2.727272727,4.863636364,Folk
5,5,2.526315789,0.459833795,8.891666667,6.230395855,2.157894737,1.396121884,21,3.263157895,6.315789474,Folk
2,2,3,1.75,12.8,12.62312238,1.75,0.5,22,3,6.3125,Folk
2,4,3.44,2.0864,9,6.895146252,1.76,0.3824,41,2.98,7.244897959,Folk
1,3,2.571428571,0.816326531,1.9,0.222222222,1.142857143,0.12244898,9,0.142857143,6,Folk
5,3,2.909090909,1.840220386,15,19.81764401,2.060606061,1.329660239,17,3.909090909,6.72972973,Folk
2,12,3.435483871,3.245837669,12,11.57392396,2.112903226,0.858220604,41,4,6.9,Folk
7,7,2.571428571,0.530612245,3.44,0.9296,1.857142857,1.265306122,12,3,7.75,Folk
1,8,3.34939759,1.962258673,9,6.516119894,1.855421687,0.557410364,41,2.530120482,5.181818182,Folk
3,3,2,0.285714286,3,0.555555556,1.142857143,0.12244898,12,1,4,Folk
8,4,3.404255319,3.262109552,12,11.3194007,1.978723404,0.616568583,21,5.489361702,7.70212766,Folk
2,5,3.3,2.135,9,7.423836645,2.125,0.834375,24,4.575,6.22826087,Folk
7,5,3.310344828,2.214030916,9.076666667,7.330185564,1.75862069,0.527942925,24,4.827586207,8.6,Folk
12,12,2.571428571,0.959183673,4,1.446767084,1.428571429,0.387755102,19,1.857142857,6.615384615,Folk
4,7,3.142857143,2.336734694,14,14.24033611,1.428571429,0.244897959,21,1.071428571,4.333333333,Classical
4,8,4.654867257,7.960529407,8.25,5.850154019,2.119469027,0.352983789,29,4.455752212,6.567164179,Classical
8,5,3.507692308,1.819171598,10,8.095814338,1.661538462,0.223905325,31,2.815384615,5.791666667,Classical
2,2,3.222222222,1.950617284,3,0.516079866,1.5,0.472222222,16,0.944444444,4.357142857,Classical
4,8,3.076923077,1.147928994,7,4.44094579,1.538461538,0.402366864,10,2.153846154,4.307692308,Classical
5,4,2.6,2.44,1,0,1,0,10,0,3.25,Classical
2,5,3.417721519,2.774875821,7.9,4.484629885,2.012658228,0.670725845,29,2.53164557,4.378787879,Classical
6,9,4.026845638,3.542903473,8,5.210703791,2.167785235,0.542317914,20,4.080536913,6.31884058,Classical
4,7,4.061946903,4.252799749,10,9.034032951,1.986725664,0.384779544,46,4.371681416,6.608333333,Classical
7,7,2.666666667,0.333333333,12,10.85603807,1.444444444,0.24691358,19,1.944444444,5.111111111,Classical
2,5,3.764705882,4.258362168,11.51428571,10.94113794,1.725490196,0.434448289,24,2.960784314,5.58,Classical
5,5,3.907216495,3.506855139,8,5.239256362,2.082474227,0.446806249,36,4.180412371,6.727272727,Classical
5,12,3.931034483,3.394258536,10,7.984679056,2.064039409,0.444174816,44,4.492610837,7.397196262,Classical
7,12,3.821428571,3.110969388,25,58.58730538,1.880952381,0.235827664,37,7.547619048,11.18779343,Classical
5,3,3.384615385,2.082840237,1.8,0.16,1.230769231,0.177514793,14,0.615384615,4.75,Classical
5,5,4.255555556,5.668024691,8.813333333,6.105863488,2.45,0.8475,26,4.855555556,7.267123288,Classical
4,4,3.609756098,2.872099941,9,5.92192621,2.024390244,0.560380726,17,4.634146341,6.416666667,Classical
2,1,3.259259259,2.26611797,7,4.255113221,1.555555556,0.395061728,17,1.962962963,4.136363636,Classical
7,2,3.714285714,3.096938776,8,5.46857329,1.767857143,0.392538265,21,3.160714286,6.096153846,Classical
2,1,3,2,2.6,0.488340192,1.166666667,0.138888889,13,0.583333333,3,Classical
2,2,3.696969697,2.999081726,6,2.548044218,1.515151515,0.370982553,28,1.818181818,5.857142857,Classical
3,4,4.210045662,5.252684473,10,8.170219977,1.840182648,0.207335126,49,4.98630137,7.5625,Classical
1,1,2,1,2.7,0.530612245,1,0,14,0,2.5,Classical
5,19,4.8928,12.07650816,11,10.60516518,2.0832,0.23307776,46,11.9392,16.67078825,Classical
