unweighted_abruptness,weighted_abruptness,branchiness_mean,branchiness_variance,repeteadness_mean,repeteadness_variance,melodic_mean,melodic_variance,pitch_in_piece,pitch_in_rules,pitch_between_rules,label
1,3,3.540540541,2.505113221,8,5.395496358,2.027027027,0.593864134,48,3.263513514,5.398648649,Rock
4,2,2.916666667,1.493055556,5.9,2.781535438,1.416666667,0.326388889,24,1.375,3.857142857,Rock
5,1,3.789473684,3.166204986,10,7.320857246,1.789473684,0.587257618,21,2.921052632,5.088235294,Rock
4,2,2.666666667,1.174603175,6.85,3.904372789,1.857142857,0.979591837,14,1.857142857,4.166666667,Rock
10,10,4.509803922,6.158400615,8,5.868620863,2.08496732,0.391473365,30,5.08496732,7.679389313,Rock
11,7,3.212121212,1.682277319,10.9,9.814680713,2.121212121,1.682277319,19,5.454545455,8.896551724,Rock
9,9,2,0.333333333,2.35,0.383236648,1.333333333,0.222222222,13,1,7,Rock
4,6,3.133333333,1.582222222,7.8,4.6844369,2.533333333,3.048888889,21,9.1,13.07142857,Rock
5,5,3.076923077,1.865877712,12.68888889,12.09761879,1.461538462,0.24852071,36,2.435897436,6.27027027,Rock
3,3,2.4,1.04,3.942857143,1.283264469,2.133333333,2.515555556,10,1.933333333,4,Rock
2,6,2.666666667,1.126984127,15.82389163,20.98107351,2.547619048,1.866780045,17,5.69047619,8.045454545,Rock
5,9,2.857142857,1.779591837,5,1.737195179,1.685714286,0.50122449,31,6.314285714,11.34285714,Rock
3,15,3.75,3.770833333,3,0.68967512,1.541666667,0.331597222,23,3.25,7.222222222,Rock
5,8,2.967741935,2.353798127,6,2.692319741,2.032258065,1.45057232,24,3.387096774,6.136363636,Rock
2,1,3.842105263,3.448753463,8.563888889,6.280006383,1.973684211,0.551939058,17,3.342105263,6.290322581,Rock
10,10,2.526315789,1.512465374,8,5.830077558,1.526315789,0.459833795,18,2,3.8,Rock
24,3,4.142857143,5.789115646,9,7.27879387,1.619047619,0.33106576,36,5.761904762,12.44117647,Rock
2,2,1,0,1,0,1,0,2,0,2,Rock
13,4,3,1.666666667,6,2.734086853,1.375,0.234375,35,1.791666667,7.533333333,Rock
8,8,2.285714286,0.489795918,2.7,0.530612245,1,0,8,0,4,Rock
21,1,3.740458015,4.970805897,13,14.20943556,1.908396947,0.403822621,45,11.94656489,21.73076923,Rock
1,1,3.735849057,3.590601638,3.983333333,1.03389156,1.679245283,0.293342827,43,9,15.55813953,Rock
4,4,3.588235294,2.477508651,7,3.82425733,1.764705882,0.474048443,19,3.647058824,6.096774194,Rock
5,10,3.7,2.11,4,1.327995868,1.75,0.3875,11,3.45,6,Rock
1,2,2.8,1.16,2.7,0.530612245,1.1,0.09,15,0.2,3.5,Rock
20,17,3.5,3.96875,10,9.41296235,1.5625,0.27734375,46,4.296875,9.186440678,Rock
2,2,2.428571429,0.673469388,2.5,0.429752066,1.142857143,0.12244898,22,0.571428571,3.714285714,Rock
2,6,2.857142857,1.265306122,4.110285714,1.247562978,1.5,0.392857143,12,1.285714286,3.5,Rock
1,1,1,0,1,0,1,0,1,0,1,Rock
5,2,3.632653061,1.865056227,5,1.682032622,1.795918367,0.244064973,29,6.816326531,11.44444444,Rock
5,2,3.576923077,3.128698225,7,4.235533504,1.846153846,0.437869822,18,3.442307692,6.058823529,Rock
4,6,3.219512195,0.659131469,10,8.397394304,1.853658537,0.368828079,17,4.048780488,6.666666667,Rock
6,6,2.333333333,0.555555556,3.802857143,1.170406328,1.333333333,0.222222222,21,3.5,13.875,Rock
2,2,2.75,2.020833333,13.2,14.78598515,1.666666667,0.638888889,27,1.875,4.347826087,Rock
2,2,2.5,0.875,9,7.017746914,3.0625,2.93359375,10,4.25,5.769230769,Rock
3,3,1.714285714,0.489795918,2.507692308,0.428402367,1.142857143,0.12244898,10,0.285714286,3,Rock
19,7,3.721518987,3.3654863,13,13.37832415,1.772151899,0.277199167,29,3.708860759,6.382716049,Rock
1,1,1.6,0.24,1.85,0.1875,1,0,10,0,1.666666667,Rock
1,1,2.875,1.609375,6,2.910553633,1.5625,0.37109375,21,2.375,5.714285714,Rock
3,5,2.947368421,1.313019391,9.666666667,7.57490041,1.763157895,0.496537396,27,3.578947368,7.071428571,Rock
12,2,3.705882353,3.41349481,10.77777778,10.03022325,1.823529412,0.498269896,29,3.191176471,5.725806452,Rock
3,5,3.76,2.7024,10.83333333,10.86028214,1.94,0.4564,17,3.58,5.585365854,Rock
11,6,3.368421053,2.495844875,12.75,15.46175528,2.105263158,0.725761773,47,12.82894737,17.30136986,Rock
10,8,2.88,2.1856,3.750909091,1.082956377,1.44,0.3264,24,2.28,5.05,Rock
2,3,3.47826087,2.336483932,2.2,0.359861592,1.695652174,0.646502836,17,1.739130435,5.090909091,Rock
4,4,0.666666667,0.222222222,0.998076923,0.000369822,1,0,11,0,4,Rock
3,3,2.714285714,1.204081633,8.955555556,5.736066866,2.142857143,1.12244898,8,2.714285714,4.666666667,Rock
9,2,3.76,2.6624,10,8.397236234,1.8,0.24,19,4.34,7.058823529,Rock
4,3,3.857142857,2.836734694,7.875,4.871500651,1.428571429,0.244897959,14,3.142857143,8.090909091,Rock
12,12,3.2,1.893333333,11,9.510638315,2.1,1.09,19,5.033333333,7.653846154,Rock
7,7,2.4,0.24,7.956521739,5.199747952,1.3,0.21,21,2.3,9.666666667,Rock
5,4,3.489361702,2.079674061,6.779365079,3.590772381,2.042553191,0.891806247,26,2.255319149,4.463414634,Rock
1,1,2.5,0.5,4,1.287197232,1.625,0.234375,24,11.875,19.1,Rock
2,2,1.5,0.25,2.75,0.555555556,1,0,5,0,1.666666667,Rock
11,2,3.32,2.0576,10,8.691739073,1.96,0.5984,26,3.42,6.055555556,Rock
16,2,2.846153846,1.284023669,5,1.81127909,1.653846154,0.610946746,21,5.076923077,8.944444444,Rock
2,2,3.666666667,2.930555556,6,2.781963565,2.104166667,0.551649306,15,3.8125,5.69047619,Rock
8,8,3.950617284,2.34324036,6,3.128657434,2.086419753,0.498704466,13,3.87654321,5.692307692,Rock
4,4,1.5,0.25,2.7,0.530612245,1,0,7,0,2.25,Rock
3,8,3.222222222,3.839506173,8.947857143,5.566017579,1.666666667,0.277777778,23,5.583333333,9.738095238,Rock
2,2,2.666666667,1.111111111,3,0.808163265,1.111111111,0.098765432,27,0.722222222,4,Rock
19,15,3.133333333,3.115555556,3.9,0.945375879,1.266666667,0.195555556,40,2.1,11.39130435,Rock
2,2,2,1.142857143,2.48125,0.40375,1.142857143,0.12244898,10,0.285714286,2.5,Rock
4,4,3.666666667,1.222222222,2.75,0.555555556,1.333333333,0.222222222,11,2.666666667,6.666666667,Rock
7,9,2.538461538,0.940828402,8.523750553,5.434484457,2.461538462,1.863905325,13,4.538461538,6.103448276,Rock
11,7,2.905660377,2.349590602,11.30030355,9.982278257,2.396226415,1.55998576,20,8.641509434,11.66101695,Rock
1,8,3.235294118,1.826989619,14,15.13589057,1.931372549,0.4168589,34,4.725490196,7.448275862,Rock
12,5,3.558441558,3.155675493,21,37.26225985,1.961038961,0.504975544,29,4.883116883,7.756410256,Rock
1,1,1,0,1,0,1,0,6,0,3.5,Rock
17,6,3.733333333,3.862222222,5,1.764481852,1.9,0.89,24,7.833333333,12.48,Rock
3,3,3,1.2,3.96,1.225819999,1.4,0.24,13,1.3,4.3,Rock
2,2,2.166666667,1.138888889,5,2.248263889,1,0,19,0,3.555555556,Rock
8,12,3.711111111,2.560987654,13.35555556,15.01919435,1.777777778,0.261728395,38,8.377777778,14.18556701,Rock
5,2,2.4,0.24,3,0.617283951,1,0,7,0,4.25,Rock
2,6,3.389830508,2.88193048,10,7.969233784,2.661016949,1.241022695,21,12.49152542,14.44827586,Rock
4,4,2.571428571,0.530612245,7.177777778,4.308797769,2.285714286,2.489795918,8,3.071428571,4.666666667,Rock
16,16,3.414634146,2.535395598,15.84615385,15.63919183,1.951219512,0.826888757,22,6.073170732,9.816326531,Rock
24,22,4.355754858,8.638759856,15.875,21.3985519,2.542600897,0.624866778,62,16.73841555,20.46769231,Rock
2,2,2,0,2,0.25,1,0,4,0,2.666666667,Rock
5,2,2.947368421,1.102493075,11,10.56898581,1.578947368,0.349030471,14,1.631578947,3.833333333,Rock
11,3,3.666666667,2.755555556,5,1.640382858,1.5,0.25,22,3.9,9.52,Rock
1,2,2.666666667,0.444444444,6.812912088,3.318814446,1.333333333,0.222222222,7,0.333333333,2,Rock
1,1,1.333333333,0.222222222,1.664661654,0.14487464,1,0,2,0,1,Rock
4,1,3.025641026,1.307034845,8.742857143,5.993088844,2.41025641,1.831689678,15,5.256410256,7.911111111,Rock
10,10,4.166666667,4.166666667,11.4,10.66076684,1.763888889,0.208140432,27,5.583333333,10.2295082,Rock
1,1,3.294117647,2.325259516,6.8,3.358455566,1.529411765,0.249134948,12,1.352941176,3.944444444,Rock
7,7,1.2,0.56,0.987054236,0.000927065,1.2,0.16,9,1,7,Rock
1,1,1,0,0,0,1,0,1,0,1,Rock
5,5,2.307692308,0.674556213,6,3.602981081,1.538461538,0.556213018,25,7.615384615,16.61538462,Rock
3,3,3.558441558,2.376454714,5,2.233896662,2.038961039,0.634845674,21,3.350649351,5.102941176,Rock
19,19,1.333333333,0.222222222,1,0,1,0,19,0,11.5,Rock
11,14,2.666666667,1.755555556,10.69346591,9.037144911,2.666666667,3.622222222,22,5.933333333,8.206896552,Rock
12,9,3.463414634,3.61451517,5,2.018329301,1.87804878,1.082688876,22,5.634146341,10.18181818,Rock
3,3,2,0,3,0.666666667,1,0,7,0,3.5,Rock
7,7,1.75,0.1875,6,3,1,0,8,0,3.428571429,Rock
21,21,3.535211268,2.896647491,17,20.66508846,1.830985915,0.224955366,45,14.11267606,19.22641509,Rock
2,2,1.6,0.64,2.675,0.524722222,1.2,0.16,5,0.4,2.666666667,Rock
1,1,2.333333333,1.055555556,2.5,0.429752066,1,0,35,0,11.28571429,Rock
7,2,2.777777778,0.50617284,10.96187364,9.629757173,2.055555556,1.163580247,11,4.5,6.826086957,Rock
2,2,1.6,0.24,1,0,1,0,10,0,2,Rock
3,5,3.220338983,3.392128699,7,4.078399574,1.661016949,0.393565068,46,3.847457627,8.611111111,Rock
5,2,3.315789474,1.584487535,4,1.130952944,1.710526316,0.521468144,27,2.447368421,5.166666667,Rock
3,3,1.333333333,0.222222222,2,0.222222222,1,0,15,0,3.5,Rock
4,4,2.222222222,0.617283951,2.55,0.45,1,0,12,0,1.833333333,Rock
14,2,3.846153846,4.707100592,11,8.759631114,1.653846154,0.226331361,63,4.586538462,10.06796117,Rock
5,5,3,2.333333333,5.777089783,2.333926373,1.791666667,0.664930556,17,2.208333333,4.32,Rock
3,3,3.82,3.5176,12,12.88703524,2.03,0.4791,49,4.545,7.606217617,Rock
5,5,3.6,2.42,9,6.984081947,2.42,1.1036,14,3.4,4.798165138,Rock
7,7,1.333333333,0.555555556,1,0,1,0,32,0,18,Rock
4,3,3.368421053,2.495844875,10,7.699904709,1.894736842,0.541551247,29,4.552631579,7.525641026,Rock
1,1,1,0,1,0,1,0,1,0,1,Rock
2,2,2.888888889,1.802469136,5,2.180357872,1.740740741,0.932784636,15,1.111111111,2.652173913,Rock
18,13,3.076923077,2.224852071,2.75570273,0.402203501,1.230769231,0.331360947,48,0.615384615,13.28571429,Rock
13,8,1.904761905,0.562358277,11.5,11.83944991,2.047619048,1.664399093,46,15.85714286,25.94736842,Rock
6,10,2.5,0.625,5.942622951,2.595562878,1.9375,1.05859375,10,2.5,4.866666667,Rock
7,7,2,0,3,0.666666667,1,0,10,0,5,Rock
13,13,2.166666667,0.805555556,5.867924528,2.675589049,1.583333333,0.576388889,26,6.666666667,13.69230769,Rock
1,12,3.507692308,1.203786982,10.69,9.698127882,1.969230769,0.491360947,22,3.6,6.285714286,Rock
7,7,2.685714286,0.386938776,9.777777778,7.394670917,1.8,0.56,24,4.8,8.921052632,Rock
2,2,1,0,0,0,1,0,2,0,2,Rock
3,1,2.75,0.4375,2.6,0.469135802,1.25,0.1875,21,2,14.8,Rock
32,13,4.496774194,6.540312175,15,22.12717585,2.051612903,0.300561915,48,14.57419355,18.99307958,Rock
6,6,1,0,1,0,1,0,6,0,6,Rock
5,3,3.981132075,5.320398718,8.58974359,5.940467136,2.20754717,0.956924172,24,7.698113208,9.629213483,Rock
26,26,2.606060606,0.359963269,9.9,7.529326047,1.242424242,0.183654729,57,3.666666667,13.5862069,Rock
2,2,1,0,1,0,1,0,2,0,2,Rock
15,5,2.444444444,1.358024691,4.90383422,2.016924049,1.333333333,0.222222222,40,5,21,Rock
3,3,2.25,1.1875,2.46545584,0.406241168,1.875,0.609375,16,6.375,8.142857143,Rock
6,6,2.363636364,1.32231405,1.7,0.12244898,1.272727273,0.198347107,19,0.909090909,5.333333333,Rock
1,1,2,0,3,0.666666667,1,0,6,0,3,Rock
10,10,3.111111111,1.765432099,8.994850248,6.35422852,2.5,1.805555556,13,6.222222222,8.857142857,Rock
5,5,3.92,3.566933333,6,2.751441567,1.8,0.346666667,25,2.506666667,4.797101449,Rock
3,3,1,0,1,0,1,0,3,0,3,Rock
1,14,3.884615385,3.121301775,23,46.37895899,2.048076923,0.430380917,46,6.855769231,10.5974026,Rock
1,2,3.285714286,2.704081633,5.2,2.309327037,1.571428571,0.316326531,22,1.964285714,4.391304348,Rock
5,4,3.222222222,0.950617284,10.6,10.03840603,1.796296296,0.34739369,19,2.851851852,4.462962963,Rock
1,4,3.380952381,2.616780045,5.27,2.174487535,2.071428571,0.637755102,11,3.214285714,4.923076923,Rock
4,1,3.142857143,1.755102041,12.53846154,14.114782,1.653061224,0.349021241,21,3.408163265,5.851851852,Rock
7,7,1,0,1,0,1,0,7,0,7,Rock
27,4,3.234042553,1.668628339,11.92702703,11.35077943,2.319148936,0.770484382,28,12.82978723,18.44680851,Rock
1,2,2.4,0.64,2.6,0.469135802,1.2,0.16,7,0.3,2.4,Rock
13,3,2.285714286,1.06122449,4.211111111,1.494782022,1.142857143,0.12244898,27,0.428571429,16,Rock
2,2,1.333333333,0.222222222,1.9,0.222222222,1,0,4,0,2,Rock
3,3,1,0,1,0,1,0,3,0,3,Rock
1,1,2,0,1.8,0.185765306,1.2,0.16,9,1,4,Rock
7,7,1.5,0.25,2.75,0.555555556,1,0,40,0,18.66666667,Rock
7,7,1.5,0.25,1.85,0.1875,1,0,7,0,4.666666667,Rock
7,7,2,0.545454545,3.1,0.797783934,1,0,33,0,9.555555556,Rock
3,3,2,0.307692308,5,2.1664,1,0,43,0,5.888888889,Rock
2,2,2.761904762,0.562358277,6.909090909,4.019038577,1.333333333,0.222222222,22,1.19047619,3.2,Rock
12,12,3.310344828,2.214030916,7.633195755,4.396453509,1.931034483,0.822829964,25,5.913793103,9.962962963,Rock
4,2,3.375,2.359375,7.357777778,4.470927518,1.9375,0.850260417,34,2.541666667,5,Rock
19,2,3.257142857,1.619591837,5.719615385,2.299013675,2.285714286,1.118367347,22,12.88571429,17.60606061,Rock
3,2,2.6,0.44,6.5,3.22568243,1.3,0.21,7,0.8,3.222222222,Rock
13,6,3.1,2.59,7.714285714,5.717541308,1.7,0.71,14,3.3,6.055555556,Rock
11,4,3.5,4.375,3.904761905,1.125928857,2.0625,1.30859375,14,4.6875,7.75,Rock
6,7,3.128205128,1.701512163,5.819589345,2.616794116,2.205128205,0.77843524,15,7.384615385,9.027027027,Rock
3,2,2.545454545,0.611570248,4,1.36,1.272727273,0.198347107,15,0.727272727,2.666666667,Rock
2,2,1,0,1,0,1,0,2,0,2,Rock
2,7,3.529411765,2.719723183,4,1.180026457,1.941176471,0.525951557,10,2.617647059,4.333333333,Rock
2,2,1,0,0,0,1,0,2,0,2,Rock
2,2,2.80952381,1.439909297,7,3.929963448,1.666666667,0.412698413,20,2.452380952,4.682926829,Rock
7,5,3.936842105,4.185484765,7,4.336497676,1.736842105,0.299168975,38,4.747368421,8.964705882,Rock
2,1,2.444444444,2.024691358,3,0.439909297,1.222222222,0.283950617,26,0.722222222,3.5,Rock
5,7,3.724137931,1.441141498,6,3.001271823,1.724137931,0.268727705,14,2.931034483,4.615384615,Rock
4,4,1.333333333,0.222222222,0,0,1,0,5,0,4,Rock
1,1,2.666666667,0.755555556,7,4.067739827,1.466666667,0.382222222,17,1.733333333,5.076923077,Rock
1,2,3.20754717,2.617301531,8,5.486423249,2.169811321,0.744749021,14,3.20754717,5.442307692,Rock
16,16,2.555555556,0.24691358,14,16.57942708,1.611111111,0.459876543,19,3.888888889,9.352941176,Rock
2,2,2.88,1.8656,9.697368421,7.619565572,1.52,0.3296,19,1.32,3.833333333,Rock
5,5,1,0,1,0,1,0,5,0,5,Rock
5,7,3.542857143,3.333877551,8.567142857,5.941513991,2.114285714,0.729795918,13,2.285714286,3.833333333,Rock
3,3,2.727272727,1.107438017,4,1.320710059,1.272727273,0.198347107,8,1.545454545,4.3,Rock
2,1,3.266666667,2.462222222,6.857142857,3.527822161,1.566666667,0.645555556,31,2.133333333,6.230769231,Rock
2,7,3.454545455,1.157024793,2,0.222411669,1.727272727,0.380165289,7,3,5,Rock
2,11,4.425531915,5.106156632,13,14.95751081,1.973404255,0.28120756,34,9.335106383,12.87931034,Rock
7,6,3.441860465,2.33964305,7,4.451599248,2.325581395,1.242833964,14,6.511627907,9.131578947,Rock
5,5,1,0,1,0,1,0,5,0,5,Rock
2,4,3.166666667,0.805555556,4.631932773,1.487243529,1.5,0.25,10,1.25,2.833333333,Rock
7,2,2.666666667,1.055555556,2.4,0.402366864,1.083333333,0.076388889,21,0.416666667,5.875,Rock
15,11,2.964285714,2.355867347,18.49717687,26.14567336,2.357142857,1.301020408,45,10.875,14.93333333,Rock
20,15,2.833333333,0.638888889,4.829788002,1.870393671,2,1,20,8.333333333,14.25,Rock
5,5,3.257142857,2.133877551,6.340186335,2.982461732,1.942857143,0.568163265,17,4.257142857,5.848484848,Rock
10,10,2.444444444,0.913580247,2.947368421,0.474040722,1.333333333,0.444444444,21,1.777777778,10.5,Rock
12,7,3.948717949,5.587113741,13.38095238,14.53967335,1.948717949,0.510190664,27,7.602564103,10.9,Rock
1,1,2.727272727,0.743801653,4,1.130444325,2,0.909090909,10,4.090909091,7,Rock
10,10,2,0,3,0.666666667,1,0,13,0,9,Rock
3,3,2.4,1.44,4.78021978,2.031662069,1.95,0.9475,17,4,8.333333333,Rock
3,12,3.333333333,2.666666667,8,5.02404321,1.592592593,0.241426612,24,4.037037037,9.555555556,Rock
19,10,3.047619048,1.854875283,5,1.692766703,1.761904762,0.467120181,21,8.476190476,15.33333333,Rock
1,1,3,1.5,2,0.16,1.25,0.1875,14,1.083333333,4.125,Rock
2,2,1,0,1,0,1,0,2,0,2,Rock
12,12,1,0,1,0,1,0,12,0,12,Rock
12,3,3.919075145,4.074376023,13,14.60102079,1.919075145,0.282468509,42,12.75144509,17.53809524,Rock
5,5,3.157894737,2.132963989,4,1.196195006,1.842105263,0.764542936,14,2.105263158,3.928571429,Rock
2,2,1.333333333,0.222222222,1,0,1,0,7,0,3.5,Rock
5,5,2,0.6,3,0.544378698,1,0,17,0,2.571428571,Rock
4,6,3,2.5,3.916129032,1.121606086,1.416666667,0.243055556,17,2.25,6.833333333,Rock
5,7,3.146666667,1.218488889,9,6.04852941,2.16,0.827733333,26,4.533333333,6.8,Rock
4,4,2.4,1.04,6.220724638,3.267499809,2,1,15,4.7,9.307692308,Rock
7,7,2.75,0.854166667,7,3.476983815,2,0.833333333,15,2.916666667,5.115384615,Rock
15,10,2.782608696,2.170132325,5.4,2.370050666,1.47826087,0.24952741,21,2.956521739,6.545454545,Rock
9,9,2,0.5,1.85,0.19037037,1,0,9,0,5.666666667,Rock
3,3,2.4,0.24,4.830263158,1.616617333,1.6,1.04,9,0.9,2.545454545,Rock
12,12,3.238095238,1.419501134,5.945945946,2.72104057,1.476190476,0.249433107,22,2.904761905,8,Rock
2,2,2.833333333,0.305555556,3.86875,1.257406146,2,1,7,2.583333333,4.333333333,Rock
9,2,3.230769231,3.203155819,7,4.473822222,1.333333333,0.222222222,46,3.58974359,14.18181818,Rock
2,2,1.6,0.24,2.7,0.530612245,1,0,19,0,5.25,Rock
6,1,4.181818182,4.694214876,5,1.927169421,1.363636364,0.231404959,24,2.5,7.538461538,Rock
2,3,3.24,3.3824,16,20.61933183,1.94,0.7364,24,2.38,5.24,Rock
7,15,3.675675676,2.813732652,9.383333333,7.657105046,1.621621622,0.451424397,34,4.864864865,9.590909091,Rock
2,2,2,0,3,0.666666667,1,0,7,0,4.5,Rock
21,4,3.111111111,1.691358025,8,5.466252807,2.462962963,0.989368999,21,11.57407407,15.01724138,Rock
1,1,3.227272727,1.630165289,9,6.718122288,1.931818182,0.518078512,17,3.295454545,5.404255319,Rock
13,21,3.58974359,4.088099934,7.843563686,5.261332121,1.615384615,0.339250493,24,5.205128205,11.23333333,Rock
2,2,2.666666667,1.688888889,5.833333333,2.357337006,1.466666667,0.382222222,31,1.066666667,3.142857143,Rock
8,8,2.333333333,0.555555556,8,5.217002777,2.166666667,1.138888889,8,3.666666667,6.25,Rock
1,1,3.103448276,1.33412604,8.1,6.013353346,1.655172414,0.363852556,17,1.965517241,4.148148148,Rock
5,2,2.947368421,1.102493075,11,10.56898581,1.578947368,0.349030471,14,1.631578947,3.833333333,Rock
3,12,2.8,1.26,7,4.040717703,1.95,1.1475,13,3.15,6.388888889,Rock
16,16,2.9,1.39,3.25,0.836150092,1.8,0.66,16,6.75,11.05882353,Rock
7,9,3.142857143,1.074829932,5.85,2.667205239,1.80952381,0.535147392,11,2.047619048,3.357142857,Rock
17,10,2.666666667,1.888888889,4.602446483,1.415932416,2.041666667,1.706597222,21,5.375,10.27272727,Rock
15,9,3.06122449,2.179925031,9,7.088480415,2.163265306,1.401915868,25,5.265306122,10.19512195,Rock
1,5,3.906976744,3.200648999,5.265178571,2.255597772,2,0.558139535,27,5.465116279,8.743243243,Rock
3,7,3.246376812,1.576979626,26.63048716,54.57305601,2.753623188,1.605965133,14,6.391304348,7.632911392,Rock
5,2,2.933333333,0.995555556,7.875,4.606184847,1.533333333,0.382222222,14,3.933333333,6.235294118,Rock
2,2,2.666666667,0.555555556,2.7,0.530612245,1.166666667,0.138888889,7,0.666666667,4,Rock
15,15,2,0,1.9,0.222222222,1,0,15,0,10,Rock
7,7,3,3.25,3.25,0.875,1.125,0.109375,26,1.25,7.5,Rock
7,10,3.95505618,3.795732862,7,4.107208993,1.831460674,0.297437192,32,5.943820225,10.14772727,Rock
1,2,3.142857143,1.741496599,5,1.919191919,1.142857143,0.12244898,24,1.428571429,7.666666667,Rock
1,1,1.333333333,0.222222222,1.9,0.222222222,1,0,4,0,2,Rock
7,3,2.857142857,1.265306122,6.244444444,3.00193259,1.642857143,0.801020408,17,1.642857143,4.666666667,Rock
14,24,4.754716981,9.581345675,8,5.227960834,1.981132075,0.232348404,62,11.76415094,18.03246753,Rock
12,16,2.625,1.234375,7,3.890861275,1.0625,0.05859375,48,0.3125,6.7,Rock
8,4,4.1,5.49,12,13.15869871,1.625,0.284375,24,3.95,7.617647059,Rock
5,5,2,0.5,1.85,0.1875,1,0,10,0,5.666666667,Rock
7,7,2.571428571,1.102040816,2.65,0.5,1.142857143,0.12244898,10,0.714285714,4.6,Rock
2,2,2.25,0.1875,6,3.102040816,1.375,0.234375,10,0.875,3.625,Rock
2,3,3.794871795,3.496383958,9.848571429,8.412748818,2.025641026,0.435239974,15,4.256410256,6.717948718,Rock
2,2,3.619047619,4.140589569,10,8.141082689,1.69047619,0.356575964,28,2.952380952,6.590909091,Rock
12,7,3.948717949,5.587113741,13.38095238,14.53967335,1.948717949,0.510190664,27,7.602564103,10.9,Rock
4,3,2.857142857,0.979591837,4,1.241746032,1.857142857,0.836734694,10,2.142857143,4.5,Rock
6,6,2.4,0.506666667,4.84,1.715880205,1.533333333,0.515555556,12,2.133333333,4.846153846,Rock
25,5,4.019230769,6.977995562,14,18.30517188,2.78125,0.855994591,87,25.25480769,29.57839262,Rock
2,2,3.970149254,3.820004455,9,6.657455556,1.880597015,0.314101136,24,3.52238806,5.603174603,Rock
10,2,2.8,0.96,9,6.963597665,1.65,0.6275,14,4.65,8.772727273,Rock
1,4,3,1.090909091,8.8,6.371095231,1.772727273,0.448347107,17,2.045454545,4.666666667,Rock
10,10,2.956521739,3.172022684,5,1.504960317,1.608695652,0.586011342,17,2.47826087,6.3,Rock
2,6,2.857142857,1.265306122,4.110285714,1.247562978,1.5,0.392857143,12,1.285714286,3.5,Rock
5,5,2,0.333333333,2.65,0.508239746,1,0,9,0,2.6,Rock
5,5,2,0,3,0.666666667,1,0,7,0,3.5,Rock
5,5,2.555555556,0.358024691,6.705685619,3.410133748,1.722222222,0.75617284,18,3.166666667,6.470588235,Rock
4,4,2,0.333333333,2.830897997,0.482951921,1.5,0.25,6,1.666666667,4,Rock
7,7,4.052631579,5.313019391,9,7.082101196,1.842105263,0.501385042,26,2.526315789,5.608695652,Rock
2,5,3.541666667,2.123263889,8,5.056453094,2.0625,0.68359375,21,4.958333333,7.409090909,Rock
1,1,2.444444444,1.358024691,3.4,0.946745562,1.111111111,0.098765432,15,0.222222222,3.285714286,Rock
8,8,2.666666667,0.603174603,10,7.827479709,1.476190476,0.344671202,14,1.666666667,4.545454545,Rock
12,12,2.25,1.1875,1.65,0.109375,1.25,0.1875,24,2.125,10.14285714,Rock
21,17,3.935483871,3.479708637,6.55,3.35446281,1.612903226,0.237252862,31,7.290322581,13.46428571,Jazz
22,17,3.818181818,2.330578512,0,0,1.090909091,0.082644628,31,0.636363636,2,Jazz
19,19,1.5,0.25,1.68,0.1475,1,0,24,0,15,Jazz
19,19,2.133333333,0.648888889,2.25,0.359375,1,0,41,0,10.45454545,Jazz
3,2,3.984,5.327744,16,19.50231218,1.776,0.221824,39,3.072,5.692307692,Jazz
6,5,4.025477707,6.445210759,20,32.61862115,2.152866242,0.817396243,35,6.363057325,8.684210526,Jazz
1,1,2,0.666666667,1.7,0.141505102,1,0,32,0,2.166666667,Jazz
3,3,2.625,1.734375,6,2.767538265,1.3125,0.21484375,18,1.6875,5.571428571,Jazz
2,2,2.333333333,0.888888889,1.85,0.1875,1,0,33,0,10.33333333,Jazz
2,5,4.310810811,4.714207451,10,8.256591115,1.871621622,0.274059533,31,3.040540541,5.353383459,Jazz
17,17,1,0,0,0,1,0,17,0,17,Jazz
3,3,4.344827586,6.174197384,7,3.928528437,1.784482759,0.272517836,31,2.379310345,4.520408163,Jazz
7,7,1.714285714,0.204081633,5,2.222222222,1,0,27,0,11.33333333,Jazz
10,10,2.4,0.24,3,0.666666667,1.4,0.24,10,3.6,9,Jazz
4,45,4.926203209,14.68439361,11,10.00123295,1.994652406,0.146495467,75,18.06737968,23.6891635,Jazz
20,17,3.688888889,3.63654321,5.2,2.168388224,1.644444444,0.229135802,24,6.666666667,10.97435897,Jazz
3,5,3.652173913,4.139886578,12,12.23570998,1.630434783,0.276465028,22,2.260869565,5.272727273,Jazz
5,4,3.04,1.6384,12,10.68803346,1.6,0.32,14,1.68,3.642857143,Jazz
5,5,3.636363636,3.685950413,3.4,0.946745562,1.181818182,0.148760331,33,0.727272727,7.428571429,Jazz
16,16,2.315789474,0.952908587,3,0.762396694,1,0,33,0,13.16666667,Jazz
1,4,4,4.631578947,5,2.197416171,1.552631579,0.352493075,19,1.605263158,4.36,Jazz
1,1,4.181818182,6.039669421,8.478991597,5.870279952,1.654545455,0.335206612,24,2.545454545,5.146341463,Jazz
2,10,3.965811966,4.597121777,7,4.093554321,1.786324786,0.304770253,39,5.094017094,9.641304348,Jazz
2,5,3.68,4.6576,14,14.28847089,1.52,0.2496,28,2.78,6.653846154,Jazz
3,3,3.272727273,1.561983471,3.833333333,1.104170831,1.045454545,0.04338843,48,1.181818182,5.333333333,Jazz
