69|64	128|69.64	1.0
65|62	68|	0.5
65|62	62|65	0.25
65|62	128|65	0.25
68|67	70|68	1.0
60|56	63|	1.0
128|58	62|128.58	1.0
128|58	63|128.58	1.0
128|58	58|	0.2
128|58	60|128.58	1.0
128|58	65|128	0.2
128|57	62|128.57	1.0
128|57	60|128.57	0.5
128|57	57|	0.25
64|60	69|64	1.0
52|	51|	1.0
63|128.69	64|	1.0
67|	66|	0.2
67|	128|67	0.333333333333
67|	65|67	0.166666666667
67|	68|67	1.0
67|	69|67	1.0
128|49	58|	1.0
60|69	67|60	1.0
68|	67|	0.166666666667
68|	128|68	1.0
68|	70|68	1.0
68|	69|	0.5
128|67	64|128	0.333333333333
128|67	58|	0.333333333333
128|67	60|	0.333333333333
64|128	65|64	0.25
64|128	128|64.128	0.5
64|128	63|64	0.25
57|58	55|	0.5
57|58	56|	0.5
128|64	62|128.64	1.0
128|64	67|	0.125
128|64	59|	0.125
128|64	58|	0.125
128|64	60|	0.125
128|64	64|128	0.25
128|69	63|128.69	1.0
128|69	66|	0.1
128|69	67|	0.2
128|69	60|	0.1
128|69	62|	0.1
128|69	68|	0.1
128|69	65|128	0.2
128|69	69|	0.1
55|	58|	0.333333333333
55|	53|	0.333333333333
55|	54|	0.333333333333
60|	128|60	0.142857142857
60|	57|60	0.666666666667
60|	54|	0.0344827586207
60|	59|	0.0344827586207
60|	67|60	1.0
60|	64|60	1.0
60|	69|60	1.0
60|	62|	0.0689655172414
60|	63|	0.137931034483
65|63	67|	1.0
72|	70|72	1.0
57|60	60|	0.666666666667
57|60	62|57	0.333333333333
65|128.62	64|65.128	0.333333333333
65|128.62	58|65	0.666666666667
128|65.64	70|	0.5
128|65.64	69|128.65	0.5
128|	64|128	0.5
128|	68|	0.0224719101124
128|	66|	0.0112359550562
128|	67|	0.0898876404494
128|	65|128	0.428571428571
128|	55|	0.0112359550562
128|	59|	0.0112359550562
128|	57|	0.0561797752809
128|	58|	0.0674157303371
128|	60|	0.168539325843
128|	56|	0.0224719101124
128|	61|	0.0112359550562
128|	51|	0.0112359550562
128|	62|	0.213483146067
128|	70|	0.0337078651685
128|	63|	0.101123595506
128|	69|	0.0337078651685
69|	60|69	1.0
69|	128|69	0.1
69|	67|69	1.0
67|128.62	66|	1.0
63|128.58	60|	1.0
54|	53|	1.0
62|66	128|62.66	1.0
70|68	72|	1.0
69|67	128|69.67	0.5
63|128.62	65|63	1.0
60|61	128|60.61	0.5
60|61	59|	0.333333333333
60|128.57	69|60	0.5
60|128.57	57|60	0.5
128|64.128	67|	0.5
128|64.128	60|	0.5
57|	55|	0.0909090909091
57|	62|57	1.0
57|	128|57	0.5
57|	60|	0.363636363636
57|	56|	0.0909090909091
62|	128|62	0.111111111111
62|	60|62	1.0
62|	58|	0.0277777777778
62|	63|62	1.0
62|	61|	0.111111111111
62|	65|62	0.25
62|	64|	0.166666666667
62|128.57	60|62	1.0
65|128	64|65.128	1.0
65|128	58|65	0.285714285714
65|128	62|65	0.142857142857
65|128	128|65	0.428571428571
65|128.63	62|65	1.0
128|60.61	60|128.60.61	1.0
128|60.61	56|	0.5
70|	72|	0.2
70|	68|70	1.0
70|	69|	0.6
128|60	70|	0.0714285714286
128|60	57|	0.142857142857
128|60	60|	0.5
128|60	56|	0.0714285714286
128|60	62|	0.142857142857
128|60	63|	0.0714285714286
128|62.66	65|128.62	1.0
56|	60|56	1.0
56|	55|	0.333333333333
56|	57|	0.333333333333
63|	128|63	0.0909090909091
63|	60|	0.111111111111
63|	67|63	1.0
63|	62|	0.111111111111
63|	65|63	1.0
63|	64|	0.0555555555556
