-3|128.-6	128|-3.128.-6	1.0
-8|	-9|	0.0444444444444
-8|	4|-8	1.0
-8|	-3|-8	0.333333333333
-8|	128|-8	0.0588235294118
-8|	-5|-8	0.8
-8|	-15|	0.0222222222222
-8|-7.-5	-9|	1.0
-1|2.-1	2|-1	1.0
128|-3.128.-12	0|128	0.4
128|-3.128.-12	-3|128.-3	0.6
128|-10.-12	-8|128.-10	1.0
0|-9	-1|0	1.0
2|-5	0|	1.0
128|-3.128.-5	-1|128	0.25
128|-3.128.-5	-5|	0.75
128|0.128.-1.128	-1|128.0	0.8
128|0.128.-1.128	-3|128.0	0.2
-3|128.-3	128|-3.128.-3	1.0
0|128.-5	2|0	0.2
0|128.-5	128|0.128.-5	0.5
128|-3	-10|128.-3	1.0
128|-3	-3|128.-3	1.0
128|-3	-4|	0.0888888888889
128|-3	-8|128.-3	0.875
128|-3	-9|128	0.0222222222222
128|-3	0|128	0.0444444444444
128|-3	-7|128	0.133333333333
128|-3	2|128	0.0222222222222
128|-3	-5|	0.2
128|-3	-1|128	0.133333333333
128|-15	-10|128.-15	1.0
128|-15	-8|	0.25
128|-15	2|128	0.25
128|-7	-7|128	0.125
128|-7	-3|128.-7	1.0
128|-7	4|128	0.025
128|-7	-5|	0.225
128|-7	-1|128.-7	1.0
128|-7	-8|128.-7	1.0
128|-7	-13|128	0.125
-1|128.-11	-4|-1	1.0
128|-6	2|128	0.285714285714
128|-6	-3|128.-6	1.0
128|-6	-8|128.-6	1.0
128|-6	-1|128	0.142857142857
-3|-5	-5|-3	0.333333333333
-3|-5	-7|-3	0.666666666667
-7|-3	-8|-7.-3	1.0
-7|-3	128|-7.-3	1.0
-7|-3	-10|-7	0.5
-12|128.-5	-5|-12	0.5
-12|128.-5	-3|-12	0.5
128|-8.128.4	-13|128	0.5
128|-8.128.4	-8|128.-8	0.5
128|-8.128.-3	-4|	0.857142857143
128|-8.128.-3	-8|128.-8	0.142857142857
0|4	-3|0	0.6
0|4	2|0	0.4
128|-3.128.-4	-5|	0.111111111111
128|-3.128.-4	-7|128	0.666666666667
128|-3.128.-4	-4|	0.222222222222
-7|128.5	-8|-7.128	1.0
128|-8.-15	-16|	1.0
-17|	-12|-17	1.0
-17|	128|-17	0.5
-8|0	-7|-8.0	1.0
128|-8.128.0	-2|	1.0
-8|128.-8	-7|-8	0.666666666667
-8|128.-8	128|-8.128.-8	0.25
-12|-17	-17|	1.0
-7|128.-8.-3	128|-7.128.-8.-3	1.0
-3|-4	-1|-3	0.333333333333
-3|-4	-15|	0.166666666667
-3|-4	128|-3.-4	0.666666666667
128|-3.128.-6	-9|128	1.0
-10|-15	-8|-10.-15	1.0
-5|-8	0|-5	0.8
-5|-8	-1|-5	0.2
5|9	2|5.9	1.0
-5|128.-10	-1|-5	1.0
-10|128.-3	-11|	1.0
-12|0	128|-12.0	1.0
-3|	-1|-3	0.25
-3|	-8|-3	1.0
-3|	-7|-3	0.25
-3|	-10|-3	1.0
-3|	-5|-3	0.333333333333
-3|	-4|	0.0149253731343
-3|	-15|	0.0298507462687
-3|	0|-3	0.5
-3|	128|-3	0.0888888888889
-5|128.-5.128.0	2|-5	1.0
-8|-6	128|-8.-6	1.0
6|	4|6	1.0
-8|-7.-8	-7|-8.-7	1.0
-3|128.-10	-5|-3	1.0
0|128.-8	128|0.128.-8	1.0
128|-5.128.-8	-7|128	0.5
128|-5.128.-8	-11|128	0.5
128|-8.128.-8	-8|128.-8	0.5
128|-8.128.-8	-12|128.-8	0.25
128|-8.128.-8	-15|	0.25
-8|-7.128	128|-8.-7	0.5
-8|-7.128	-5|-8	0.5
-8|128.4	128|-8.128.4	0.5
-7|-1	-5|-7	1.0
128|-8	-3|128.-8	0.666666666667
128|-8	-12|128.-8	1.0
128|-8	-2|	0.0392156862745
128|-8	-5|128.-8	1.0
128|-8	-13|128	0.0196078431373
128|-8	-8|128.-8	0.333333333333
128|-8	-17|	0.0196078431373
128|-8	-16|	0.0196078431373
128|-8	0|128.-8	1.0
128|-8	-4|	0.117647058824
128|-8	-7|128	0.313725490196
128|-8	-6|	0.0588235294118
128|-8	-15|	0.0196078431373
-5|128.0	128|-5.128.0	1.0
4|7	0|4	1.0
2|5.9	4|	1.0
-8|128.-9	-5|-8	1.0
128|-17	-10|128.-17	1.0
128|-17	-7|128	0.5
-16|	-15|-16	0.666666666667
128|-8.4	-17|	1.0
-10|-12	128|-10.-12	1.0
4|-8	-8|4	1.0
128|-5.-1	0|128.-5.-1	1.0
128|-12	2|128	0.1
128|-12	-3|128.-12	0.714285714286
128|-12	-13|128	0.05
128|-12	-12|128.-12	1.0
128|-12	-5|	0.2
128|-12	-10|	0.05
128|-12	-17|	0.1
128|-12.128.-12	2|128	0.666666666667
128|-12.128.-12	-5|	0.333333333333
128|-4	-3|128.-4	1.0
128|-4	-6|	0.0909090909091
128|-4	-4|	0.0909090909091
-3|0	-7|-3	0.25
-3|0	-1|-3	0.25
-3|0	128|-3.0	1.0
-3|128	128|-3	0.906976744186
-3|128	-10|-3	0.0232558139535
-3|128	-5|-3	0.0232558139535
-3|128	0|-3	0.046511627907
128|-7.-3	-1|128.-7	1.0
-8|128.0	128|-8.128.0	1.0
-8|128.0	-9|	0.333333333333
0|-1	-8|0	0.285714285714
0|-1	-3|0.-1	1.0
0|-1	2|0.-1	1.0
128|4	0|128	0.4
128|4	-8|128.4	1.0
128|4	5|128	0.2
-10|-8	-17|	1.0
2|128	128|2	0.545454545455
2|128	4|	0.454545454545
7|	9|	0.4
7|	128|7	1.0
7|	4|7	1.0
-2|	-3|-2	1.0
-2|	128|-2	0.25
-11|128	128|-11	0.5
-11|128	-2|-11	0.25
-11|128	-13|-11	0.25
-5|128.-7.-8	-12|	1.0
-3|-8	0|-3	0.333333333333
-3|-8	-8|-3	0.5
-3|-8	-15|	0.166666666667
-5|-7	-3|-5	1.0
-11|	128|-11	0.25
-11|	-2|-11	1.0
-11|	-10|	0.133333333333
-11|	-15|-11	0.666666666667
-11|	-13|-11	1.0
-15|-11	-8|-15	0.333333333333
-15|-11	-13|-15	0.666666666667
128|-8.128.-5	-3|128.-8.128.-5	1.0
-5|-1	-1|-5	0.5
-5|-1	128|-5.-1	1.0
128|-2	-8|128.-2	1.0
128|-2	-12|128.-2	1.0
128|-2	-10|	0.25
-8|128.-2	128|-8.128.-2	1.0
-3|128.-5	128|-3.128.-5	0.75
128|-8.128.-2	-5|128.-8	1.0
128|-5.128.2	-8|128.-5	0.333333333333
128|-5.128.2	0|128.-5	0.666666666667
-8|-10.-15	-15|	1.0
-3|-2	-5|-3	1.0
128|-8.-10	-8|128.-8	1.0
128|-3.128.-8	-3|128.-3	1.0
128|0	-5|128.0	1.0
128|0	-7|128	0.208333333333
128|0	0|128.0	1.0
128|0	-1|128.0	1.0
128|0	2|128	0.125
128|0	-3|128.0	1.0
128|0	4|128	0.125
128|0	-8|128.0	0.666666666667
128|0	-6|	0.0416666666667
-5|	0|-5	0.428571428571
-5|	128|-5	0.257142857143
-5|	-2|	0.0178571428571
-5|	-3|-5	0.333333333333
-5|	-1|-5	0.333333333333
-5|	2|-5	1.0
-5|	-12|	0.0714285714286
-5|	-7|-5	0.5
-12|-13	128|-12.-13	1.0
128|0.128.-8	-3|128.0	1.0
7|2	128|7	1.0
-1|128.-7	0|-1	1.0
-12|128.-12	128|-12.128.-12	0.333333333333
4|128	5|4.128	1.0
4|128	128|4	0.666666666667
128|0.-3	-7|128	1.0
4|	-8|4	1.0
4|	5|	0.478260869565
4|	0|4	0.4
4|	128|4	0.4
4|	2|4	1.0
128|7	-2|	1.0
-3|128.-7	128|-3.128.-7	1.0
128|3	4|128	0.333333333333
128|3	-6|	0.666666666667
4|6	128|4	1.0
128|-7.-8	-5|128.-7.-8	1.0
128|-7.-8	-7|128	0.5
-10|	-7|-10	1.0
-10|	-13|-10	1.0
-10|	-12|-10	1.0
-10|	-17|	0.03125
-10|	-8|-10	0.4
-10|	128|-10	0.2
-10|	-11|	0.21875
-1|-5	3|	0.333333333333
-1|-5	2|-1	0.333333333333
-1|-5	-5|-1	0.333333333333
-13|-15	-11|	1.0
128|-3.128.0	2|128	0.333333333333
128|-3.128.0	-5|	0.666666666667
128|-12.-10	-10|	1.0
-1|128	-4|-1	0.0714285714286
-1|128	128|-1.128	0.416666666667
-1|128	0|-1	0.0714285714286
2|-1	-1|2.-1	1.0
2|-1	7|2	0.5
-3|-7	-1|-3	1.0
128|-5.128.0	-5|128.-5.128.0	1.0
-3|-12	-7|-3	1.0
-8|-9	4|-8	0.333333333333
-8|-9	-9|	0.666666666667
128|-5.-3	-12|128.-5	1.0
128|-8.128.-6	-3|128.-8	0.333333333333
128|-8.128.-6	-6|	0.666666666667
-15|-16	-10|-15	0.333333333333
-15|-16	128|-15	0.666666666667
128|-3.128.-7	-4|	1.0
-3|128.0	128|-3.128.0	0.666666666667
2|5	4|	0.222222222222
2|5	-1|	0.777777777778
-12|128.-10	-8|-12	1.0
-8|128.-6	128|-8.128.-6	0.666666666667
128|	-7|128	0.813953488372
128|	-5|	0.124600638978
128|	4|128	0.666666666667
128|	-17|	0.00958466453674
128|	-9|128	1.0
128|	0|128	0.818181818182
128|	-10|	0.0511182108626
128|	-12|	0.0607028753994
128|	-1|128	0.857142857143
128|	-16|	0.00638977635783
128|	-8|	0.162939297125
128|	-13|128	1.0
128|	-4|	0.0415335463259
128|	3|	0.00638977635783
128|	-6|	0.0255591054313
128|	2|128	0.545454545455
128|	-2|	0.00958466453674
128|	-11|128	0.5
128|	-3|128	0.906976744186
128|	5|128	0.333333333333
128|	-15|	0.00319488817891
5|	7|	0.25
5|	2|5	0.777777777778
5|	128|5	0.333333333333
128|-1.128.0	3|	0.5
128|-1.128.0	-3|128	0.5
-3|0.-1	-7|-3	1.0
128|-5	-3|128.-5	1.0
128|-5	0|128.-5	0.8
128|-5	-7|128	0.2
128|-5	-11|128	0.0285714285714
128|-5	-8|128.-5	1.0
128|-5	-5|	0.257142857143
128|-5	-12|128.-5	0.5
128|-5	-1|128	0.0285714285714
128|-5	-6|	0.0285714285714
-7|-8	-8|-7.-8	1.0
-7|-8	-10|-7	0.444444444444
-7|-8	128|-7.-8	0.5
-10|-3	-12|-10	1.0
-5|128.-8	128|-5.128.-8	0.5
-10|-7	-8|-10	0.4
-10|-7	128|-10	0.6
-8|128.-10	-15|	1.0
128|-8.-7	-7|128	1.0
-13|	-16|	0.0769230769231
-13|	128|-13	0.25
-13|	-11|	0.153846153846
-13|	-12|-13	1.0
128|-9	-8|128.-9	1.0
4|2.0	0|4	1.0
5|4.128	7|	1.0
2|0	4|2.0	1.0
2|0	-1|2.0	0.25
-5|-12	128|-5.-12	1.0
-8|-7.-3	-10|-8	1.0
-3|128.-8	-10|-3	0.333333333333
-3|128.-8	128|-3.128.-8	1.0
128|-3.0	-1|128	1.0
128|-1.128	2|128	0.166666666667
128|-1.128	0|128.-1.128	1.0
128|-1.128	-3|128	0.25
128|-1.128	3|	0.166666666667
-12|-10	128|-12.-10	1.0
-8|128.-3	128|-8.128.-3	0.857142857143
-8|128.-3	-3|-8	0.125
-7|	-3|-7	1.0
-7|	128|-7	0.125
-7|	-10|-7	0.6
-7|	-5|-7	1.0
-7|	-8|-7	0.25
2|	4|	0.322580645161
2|	6|	0.0322580645161
2|	128|2	0.5
2|	0|	0.0322580645161
2|	7|2	1.0
2|	-1|	0.387096774194
5|4.0	128|5	1.0
-1|128.0	128|-1.128.0	0.5
-1|2.0	-7|-1	0.5
-1|2.0	-4|-1	0.25
-1|2.0	-5|-1	0.25
-5|-3	-7|-5	0.666666666667
-5|-3	128|-5.-3	1.0
-2|-11	-3|-2	1.0
128|-3.128.-3	-8|128.-3	1.0
128|2	5|128	0.333333333333
128|2	4|128	0.166666666667
128|2	-5|128.2	1.0
-10|128.-15	-11|	1.0
128|-10	-5|128.-10	1.0
128|-10	-11|128	0.2
128|-10	-3|128.-10	1.0
128|-10	-10|	0.266666666667
128|-10	-12|128.-10	1.0
128|-10	-8|128.-10	1.0
-12|128.-2	128|-12.128.-2	1.0
-12|	-17|	0.0666666666667
-12|	-8|-12	1.0
-12|	-5|-12	1.0
-12|	-10|-12	1.0
-12|	128|-12	0.35
-12|	-3|-12	1.0
-13|-11	-16|	1.0
-7|-10	-3|-7	1.0
-10|128.-17	-13|-10	1.0
-12|128.-8	-10|-12	1.0
0|128.-1.128	128|0.128.-1.128	0.8
128|5	-5|	0.333333333333
128|5	-7|128.5	1.0
128|-7.128.-8.-3	-13|128	1.0
128|-12.-13	-17|	1.0
-8|128.-5	128|-8.128.-5	1.0
-3|128.-4	128|-3.128.-4	0.111111111111
-8|-3	128|-8.-3	1.0
128|-8.-6	-6|	1.0
3|	128|3	0.666666666667
-3|128.-8.128.-5	-10|-3	1.0
-6|	128|-6	0.285714285714
-6|	-8|-6	1.0
-13|-10	-12|-13	1.0
-7|-8.0	128|-7.-8	1.0
-3|128.-12	128|-3.128.-12	0.4
-3|128.-12	0|-3	0.285714285714
-8|-10	-7|-8	0.4
-8|-10	128|-8.-10	1.0
-8|-10	-15|	0.2
2|0.-1	-1|2.0	1.0
0|128	-12|0	0.0909090909091
0|128	4|0	0.0454545454545
0|128	128|0	0.818181818182
0|128	2|0	0.0454545454545
-8|128.-7	128|-8	1.0
128|-5.-12	-12|128.-5	1.0
5|128	7|	0.666666666667
5|128	128|5	0.333333333333
-7|-5	-5|-7	0.5
-7|-5	-8|-7.-5	1.0
-15|	128|-15	0.5
-15|	-8|-15	1.0
-15|	-11|	0.272727272727
-15|	-13|-15	1.0
-15|	-10|-15	1.0
