-13|128.-13	128|-13.128.-13	0.333333333333
128|-24	-20|	0.121212121212
128|-24	-17|128.-24	1.0
128|-24	-13|	0.0909090909091
128|-24	-19|	0.0909090909091
-7|	128|-7	1.0
-17|128.-26	-19|-17	1.0
128|-21	-13|	0.764705882353
128|-21	-17|128.-21	1.0
128|-20.128.-20.128.-20.128.-18	-16|	0.941176470588
128|-20.128.-20.128.-20.128.-18	-13|	0.0588235294118
128|-26	-24|128.-26	1.0
128|-26	-16|	0.180327868852
128|-26	-26|	0.0983606557377
128|-26	-5|	0.0327868852459
128|-26	-20|	0.344262295082
128|-26	-13|	0.27868852459
128|-26	-17|128.-26	1.0
-11|	128|-11	0.75
128|12	12|	1.0
128|-24.128.-20	-17|128.-24	0.8
128|-24.128.-20	-20|	0.2
-24|128.-19	128|-24.128.-19	1.0
-15|-19	-17|-15	1.0
-13|128.-26.128.-11	128|-13.128.-26.128.-11	1.0
-24|128.-26	128|-24.128.-26	0.5
-15|128.-14	-17|-15	1.0
128|-20.128.-20.128.-18	-20|128.-20.128.-20.128.-18	1.0
128|-20.128.-20.128.-18	-17|	0.0555555555556
128|-17.128.-18	-20|128.-17	1.0
-26|	128|-26	0.0327868852459
128|-20.128.-5	-20|128.-20.128.-5	1.0
-15|	-17|-15	0.5
-15|	128|-15	0.0769230769231
