-7|128	-8|-7.128	1.0
128|-1.0.128	-3|128	0.75
128|-1.0.128	2|128	0.25
-8|-5	-12|	1.0
0|4.2	-1|0.4	1.0
-5|-7	-3|-5	1.0
-5|128	128|-5.128	1.0
-5|128	-3|-5	0.2
-5|128	-1|-5	0.2
-5|128	-6|	0.2
-5|-1.-3	-3|-5	1.0
0|128.4	-3|0	1.0
0|-3	-1|0	1.0
12|	11|	1.0
128|4.2	2|128	1.0
128|0	2|128	0.111111111111
128|0	0|128	0.111111111111
128|0	-3|128	0.222222222222
128|0	-1|128.0	0.8
-5|	0|-5	0.25
-5|	128|-5	0.125
-5|	-8|-5	1.0
-5|	-3|-5	0.428571428571
-5|	-10|	0.0512820512821
-5|	-1|-5	0.777777777778
-5|	-6|	0.128205128205
-5|	-7|-5	1.0
2|-1	0|2	0.428571428571
2|-1	-1|2	0.5
2|-1	-10|	0.0714285714286
-10|128.-5	-7|-10	1.0
4|	7|	0.145454545455
4|	6|	0.0363636363636
4|	0|4	0.230769230769
4|	2|4	0.333333333333
4|	128|4	0.111111111111
4|	5|	0.0909090909091
5|2	-3|	1.0
4|128.4	7|	0.5
4|128.4	128|4	0.5
-5|-12	0|-5	1.0
4|6	2|4	1.0
-10|	-7|-10	0.666666666667
-10|	128|-10	0.25
-10|	0|	0.0714285714286
-10|	-12|	0.428571428571
-1|-5	-3|-1	0.111111111111
-1|-5	5|-1	0.111111111111
-1|-5	2|-1	0.777777777778
-1|128	128|-1	0.142857142857
-1|128	0|-1.128	0.5
-1|128	2|-1	0.142857142857
-1|128	-3|-1	0.285714285714
9|7	11|	1.0
-10|-8	-12|	1.0
-1|-3.-4	-3|-1	1.0
0|2	2|0.2	1.0
0|2	-1|0	0.666666666667
0|2	128|0	0.222222222222
-4|	128|-4	1.0
-4|	-3|-4	1.0
128|	-1|128	0.142857142857
128|	4|	0.297619047619
128|	-8|128	0.25
128|	-10|128	0.2
128|	-5|128	0.4
128|	-7|128	1.0
128|	2|128	0.25
128|	0|128	0.222222222222
128|	-3|128	0.555555555556
128|	9|	0.0238095238095
128|	-6|	0.0119047619048
5|	-3|	0.0714285714286
5|	4|5	0.2
5|	-1|5	1.0
5|	2|5	1.0
128|-5	-10|128.-5	1.0
128|-5	-5|128	0.125
128|-5	-7|128	0.25
128|-5	-3|128	0.25
128|-5	-1|128	0.125
-7|-8	-8|-7.-8	1.0
-7|-8	-5|-7	0.5
0|-1.128	2|0.-1	0.5
0|-1.128	128|0.-1	0.5
-3|-1.0.-1	-5|-3.-1	1.0
-5|-1	0|-5	0.111111111111
-5|-1	-3|-5	0.111111111111
-5|-1	-10|	0.111111111111
-5|-1	-1|-5	0.666666666667
2|0	-1|2.0	1.0
2|0	128|2	0.470588235294
2|0	0|2.0	1.0
2|0	4|2	0.294117647059
-10|128	-7|-10	0.4
-10|128	128|-10	0.2
-10|128	-12|-10.128	1.0
-1|128.0	0|-1.128	0.8
-1|128.0	-3|-1	0.2
-8|-7.-3	-7|-8	1.0
14|	12|	1.0
0|2.5	2|0.2	1.0
-7|	128|-7	1.0
-7|	-8|	0.692307692308
-7|	-5|-7	1.0
-5|0	0|-5	0.5
-5|0	-3|-5	0.25
-5|0	-10|	0.25
-1|2	2|-1	0.222222222222
-1|2	-5|-1	0.777777777778
2|	7|	0.0185185185185
2|	-1|2	0.777777777778
2|	0|2	0.222222222222
2|	128|2	0.307692307692
2|	1|	0.037037037037
2|	-10|	0.0185185185185
2|	5|2	1.0
2|	4|2	0.222222222222
-1|2.0	2|-1	1.0
-5|-3	-7|-5	0.153846153846
-5|-3	128|-5	0.461538461538
-5|-3	-6|	0.230769230769
-5|-3	-1|-5.-3	0.5
128|2	0|128	0.307692307692
128|2	4|128.2	0.888888888889
128|-10	4|	0.25
128|-10	-10|128	0.25
128|-10	-5|128	0.25
128|-10	9|	0.25
128|0.-1	-3|128	0.666666666667
128|0.-1	2|128	0.333333333333
-12|	-10|-12	0.666666666667
-12|	-8|-12	1.0
-12|	-5|-12	1.0
-12|	0|-12	1.0
-12|	128|-12	1.0
-8|128.-7	-7|-8.128	1.0
4|2	6|	0.222222222222
4|2	128|4.2	1.0
4|2	0|4.2	1.0
4|2	5|	0.333333333333
-7|-10	128|-7	0.666666666667
-7|-10	-8|	0.333333333333
5|-1	-1|5	1.0
2|0.4	128|2	1.0
128|-5.128	-3|128	1.0
-6|	128|-6	0.5
-6|	-5|-6	0.333333333333
-6|	-3|	0.166666666667
128|-1.-3	-6|	1.0
-5|-6	-3|-5	0.666666666667
-5|-6	-6|	0.333333333333
-1|0.4	0|-1	1.0
2|5	0|2.5	1.0
4|128.2	0|4	0.111111111111
4|128.2	128|4	0.888888888889
4|5	7|	0.1
4|5	5|	0.2
4|5	128|4	0.2
4|5	2|4	0.5
-5|-3.-1	-6|	0.333333333333
-5|-3.-1	-7|-5	0.666666666667
0|128	2|0	0.111111111111
0|128	128|0	0.222222222222
0|128	-3|0	0.222222222222
0|128	-1|0.128	1.0
-7|-5	-8|-7.-5	1.0
