-15|4	-12|-15.4	1.0
-12|	-7|-12	0.4
-12|	129|	0.02
-7|-10	-12|	0.2
-7|-10	-1|-7	0.8
-1|-5.-10	-10|-1	1.0
-5|-8.0	0|-5	1.0
-12|-15	-6|-12	0.25
-12|-15	-8|-12.-15	1.0
-12|-15	-7|-12.-15	1.0
-8|-12.-4	-3|-8	1.0
-6|	-13|-6	1.0
-6|	-3|-6	0.5
-1|-7.-10.-3	-8|-1	1.0
-1|-5.-1.-5	-8|-1	1.0
-8|2	-5|-8.2	1.0
-8|-10	2|	1.0
-7|-5	-10|-7	1.0
-15|	-12|-15	0.5
