-17|-13	-8|-17.-13	1.0
-8|-17	-17|	0.7
-8|-17	-12|-8	0.2
-8|129	-10|-8	1.0
-5|0.-5	-10|-5	0.142857142857
-5|0.-5	-8|	0.142857142857
-5|0.-5	-1|-5	0.285714285714
-5|0.-5	0|-5.0.-5	0.333333333333
-10|-12	-13|-10	0.333333333333
-10|-12	-8|-10	0.666666666667
-29|	0|-29	1.0
-29|	-8|	0.5
-1|129	129|-1	1.0
129|-5	-1|129	1.0
-19|	-17|-19	1.0
0|-1	-1|0.-1	0.5
0|-1	2|0	0.2
0|-1	3|	0.2
0|-1	-5|0	0.2
-13|-5	-7|-13	1.0
-10|-8	-12|	1.0
-2|	2|-2	1.0
-5|0.-5.-10	-10|-5	0.5
-5|0.-5.-10	-8|	0.5
-5|-1.-8	0|-5.-1	1.0
-8|-17.-13	-10|-8	1.0
-5|-10	-10|-5	0.272727272727
-5|-10	-8|	0.0909090909091
-5|-10	-1|-5.-10	1.0
-5|-10	-13|-5	0.0909090909091
-5|-10	0|-5.-10	1.0
-22|	-29|	1.0
0|-12	-1|0	1.0
0|-8.0.-8	-8|0.-8	0.666666666667
0|-8.0.-8	-10|0	0.333333333333
0|-29	-1|0	1.0
0|-3	-7|0	0.666666666667
0|-3	-10|0	0.333333333333
-5|	0|-5	0.166666666667
-5|	-10|-5	0.875
-5|	4|	0.139784946237
-5|	-8|	0.0322580645161
-5|	-1|-5	0.3125
-5|	-7|-5	1.0
-5|	-3|	0.0215053763441
-5|	5|	0.0322580645161
-5|	129|-5	1.0
-5|	2|-5	0.5
-5|	-13|-5	1.0
-5|	-15|	0.010752688172
2|-1	-24|	1.0
-17|-19	-12|-17	1.0
2|-2	0|2	1.0
4|	-1|4	1.0
4|	-5|4	0.0769230769231
4|	2|4	1.0
-5|2	4|	0.5
-5|2	-3|	0.5
-10|	-13|-10	1.0
-10|	-8|-10	1.0
-10|	-1|-10	0.846153846154
-10|	-29|	0.0263157894737
-10|	-17|-10	0.5
-10|	-5|-10	0.181818181818
-10|	-15|	0.0526315789474
-10|	-12|	0.0789473684211
-1|-5	-8|	0.0625
-1|-5	-7|-1	0.0625
-1|-5	-10|-1	0.5625
-1|-5	-5|-1.-5	0.8
-5|5	4|	1.0
0|-8	-8|0.-8	1.0
0|-8	-1|0	0.027027027027
0|-8	-3|0.-8	1.0
0|-8	-5|0	0.810810810811
0|-8	-10|0	0.027027027027
-8|0.-8	0|-8.0.-8	0.333333333333
-3|-7	-1|-3	1.0
0|2	-1|0	1.0
5|	3|	0.25
5|	-5|5	1.0
-7|-8	-3|-7	0.5
-7|-8	2|-7.-8	1.0
-24|	-17|	1.0
-1|-10	-5|-1	0.846153846154
-1|-10	-7|-1	0.153846153846
-12|-1	-6|	1.0
0|-5.0.-5	-5|0.-5	0.333333333333
0|-5.0.-5	-3|	0.666666666667
-13|	-14|	0.25
-13|	-17|-13	1.0
-13|	-10|-13	1.0
-13|	-7|-13	1.0
-13|	-12|	0.375
-5|-1.-5	0|-5.-1	0.2
-5|-1.-5	-10|-5	0.8
4|-3	2|4	1.0
-5|-1	-10|-5	0.222222222222
-5|-1	-8|-5.-1	1.0
-5|-1	0|-5.-1	0.333333333333
-5|-1	-1|-5	0.555555555556
2|0	0|2	1.0
-5|-12	4|-5.-12	1.0
-3|-6	-17|-3	1.0
-7|	-3|-7	1.0
-7|	-2|	0.0416666666667
-7|	-6|	0.0416666666667
-7|	-10|-7	1.0
-7|	-8|-7	0.2
-7|	2|-7	0.0909090909091
-7|	0|	0.0416666666667
-7|	-17|	0.125
-5|0	-10|-5	0.025641025641
-5|0	0|-5	0.897435897436
-5|0	-8|	0.025641025641
-5|0	-1|-5	0.0512820512821
2|	0|2	1.0
2|	-3|	0.459459459459
2|	-5|2	0.5
2|	-8|	0.0810810810811
2|	-24|	0.0810810810811
2|	-7|2	1.0
2|	-1|2	1.0
2|	4|2	1.0
129|	-8|129	1.0
129|	-5|129	1.0
129|	2|129	1.0
129|	-12|129	1.0
129|	-1|129	1.0
-12|-8	-13|-12.-8	1.0
-1|2	-7|-1	1.0
-12|129	-5|-12	1.0
-5|-3	-7|-5	1.0
-5|4.-5.-12	5|	1.0
-12|	-10|-12	0.333333333333
-12|	-5|-12	1.0
-12|	0|-12	1.0
-12|	-13|	0.384615384615
-12|	-6|	0.0769230769231
4|2	-1|4	1.0
2|-7.-8	0|2	1.0
-10|-17	-5|-10.-17	1.0
-10|-17	-17|-10	0.5
-1|-5.-10	-5|-1.-5	1.0
-3|2.-7	2|-3.2.-7	0.75
3|	-7|3	1.0
3|	5|	0.5
-6|	-5|-6	1.0
-6|	-3|-6	1.0
-10|0	-29|	0.142857142857
-10|0	-5|-10	0.142857142857
-10|0	-1|-10	0.714285714286
-13|-10	-12|	1.0
-1|4	2|-1	1.0
-5|-6	-15|	1.0
-8|-10	-7|-8	1.0
-7|-5	-6|	1.0
-15|	-19|	0.166666666667
-15|	-10|-15	0.2
