-17|-13	-12|-17.-13	0.333333333333
-17|-24	-5|-17.-24	1.0
-17|-24	-24|	0.2
-15|-12.-7	-19|-15	1.0
-8|-5.-8	-5|-8.-5.-8	0.108695652174
-8|-5.-8	-12|-8.-5	0.115384615385
-8|-12.-8	-17|-8	0.352941176471
-8|-12.-8	-5|-8.-12.-8	1.0
7|4.7.4	5|7	0.666666666667
7|4.7.4	2|7.4	0.333333333333
-29|	-20|-29	1.0
-29|	-24|	0.75
-3|0	-7|-3.0	1.0
-3|0	-5|-3	0.5
7|9	2|7.9	1.0
-17|-5.-10.-5	-5|-17	1.0
-19|	-17|-19	0.25
-19|	-12|-19	0.0909090909091
-19|	-7|-19	0.333333333333
-19|	-10|-19	1.0
-19|	-24|	0.0612244897959
-19|	-20|-19	1.0
-19|	-18|	0.0204081632653
0|-1	-3|0	1.0
7|4.7	5|7	0.0909090909091
7|4.7	4|7.4	0.0454545454545
7|4.7	0|7.4.7	0.25
7|4.7	2|7.4	0.318181818182
-3|-7.0	0|-3	1.0
-7|-12.-7.-15	-17|-7	1.0
-10|-8	-12|-10	1.0
9|5.9.5	4|9	1.0
7|	5|7	0.125
7|	-17|	0.00925925925926
7|	0|7	0.0810810810811
7|	-5|7	0.666666666667
7|	-8|7	0.25
7|	2|	0.148148148148
7|	4|7	0.0434782608696
7|	9|7	1.0
-10|-5.-7	-5|-10.-5.-7	0.8
-10|-5.-7	-7|-10.-5	0.285714285714
9|5	0|9	0.875
9|5	5|9.5	1.0
9|5	4|9	0.0625
4|7.-5	2|4	1.0
-8|-5	-12|-8.-5	0.666666666667
-8|-5	-5|-8.-5	0.0707070707071
-8|-5	-3|-8	0.00892857142857
-10|-5.-17.-24	-13|-10	1.0
-19|-15	-10|-19	0.333333333333
-19|-15	-24|	0.666666666667
-3|-8	-1|	1.0
-5|-7	-10|-5.-7	0.714285714286
-5|-7	-17|-5	0.212765957447
-5|-7	-12|-5.-7	0.833333333333
-5|-7	-13|	0.234042553191
-5|-7	-7|-5	0.148936170213
-12|-24	-24|-12	0.25
-12|-24	-13|-12	0.2
-12|-24	-5|-12	0.1
-12|-24	-17|-12.-24	1.0
-12|-24	-19|-12	0.1
-12|-5.-7	-8|-12.-5.-7	1.0
-12|-5.-7	-5|-12	0.833333333333
-12|-5.-7	0|-12	0.0833333333333
-17|-5.-10.-7	-12|-17.-5	0.666666666667
-17|-5.-10.-7	-24|	0.333333333333
-6|-15	-12|-6	1.0
-5|-10.-5.-17	-17|-5.-10.-5	0.357142857143
-5|-10.-5.-17	-13|-5.-10	0.357142857143
-5|-10.-5.-17	-12|-5	0.142857142857
-5|-10.-5.-17	-20|-5	0.142857142857
-5|-10	-13|-5.-10	1.0
-5|-10	-8|-5.-10	1.0
-5|-10	-7|-5.-10	0.5
-5|-10	-24|	0.0140845070423
-5|-10	-17|-5	0.394366197183
-5|-10	-12|-5	0.12676056338
-5|-10	-20|-5	0.0422535211268
-5|-10	-10|-5.-10	1.0
-5|-24	-7|-5.-24	1.0
-22|	-24|	1.0
-8|-5.-8.-7	-12|-8.-5	1.0
7|4.-24	4|7.4	1.0
-7|-5.-7.-5.-8	-5|-7.-5.-7.-5.-8	1.0
-8|-3	-5|-8.-3	1.0
-5|-8.-3	-8|-5.-8	1.0
0|-3	-7|0	0.5
0|-3	-8|0	0.5
12|	9|12	1.0
-5|	-10|-5	0.844444444444
-5|	-17|-5	0.0227272727273
-5|	2|	0.0284360189573
-5|	-20|-5	1.0
-5|	0|-5	0.4
-5|	7|-5	0.857142857143
-5|	-24|	0.00236966824645
-5|	-8|-5	0.883928571429
-5|	-3|-5	1.0
-5|	-13|	0.063981042654
-5|	-12|-5	0.0106382978723
-5|	-19|-5	1.0
-5|	-7|-5	0.696428571429
-12|-13	-15|-12.-13	1.0
-12|-13	-17|-12	0.75
-5|-17.-24	-10|-5.-17.-24	1.0
7|2	5|7	0.222222222222
7|2	2|7.2	1.0
7|2	9|7	0.037037037037
7|2	-5|7	0.333333333333
7|2	-8|7	0.148148148148
7|2	0|7	0.185185185185
7|2	4|7	0.037037037037
-3|-7.-3.-7	-7|-3.-7	0.571428571429
-3|-7.-3.-7	-8|-3	0.428571428571
-5|-10.-5.-8	-7|-5.-10	0.571428571429
-5|-10.-5.-8	-10|-5.-10	0.428571428571
-17|-19	-29|	0.75
-17|-19	-24|	0.25
0|5	-3|0	1.0
-18|	-17|-18	1.0
-7|-19	-19|-7	0.333333333333
-7|-19	-12|-7.-19	1.0
-7|-19	-24|-7	0.333333333333
7|4.9	4|7.4	1.0
4|	7|4	0.0625
4|	-8|4	1.0
4|	2|4	0.333333333333
-17|-7	-10|-17	0.166666666667
-17|-7	-5|-17	0.833333333333
7|2.7.2	4|7	1.0
-7|-12.-5	-3|-7.-12	1.0
2|7.9	4|2	1.0
-19|-10	-10|-19	1.0
-5|-7.-5.-10	-17|-5.-7.-5	0.8
-5|-7.-5.-10	-7|-5	0.2
-10|	-7|-10	0.4
-10|	-13|-10	1.0
-10|	-12|-10	1.0
-10|	-15|-10	1.0
-10|	-19|-10	1.0
-10|	-17|-10	1.0
-10|	-5|-10	0.0140845070423
-8|-12.-10	-19|-8	0.833333333333
-8|-12.-10	-5|-8.-12	0.166666666667
-13|-15	-12|-13	1.0
-5|-7.-5.-13	-13|	0.5
-5|-7.-5.-13	-12|-5.-7	0.5
-17|-18	-29|	1.0
-15|-13	-17|-15	1.0
0|-8	-5|0.-8	1.0
-12|-19	-7|-12.-19	0.5
-12|-19	-15|-12.-19	1.0
-3|-7	-12|-3	0.533333333333
-3|-7	-7|-3.-7	1.0
-3|-7	-8|-3	0.1
-3|-7	0|-3	0.133333333333
7|2.7.-5	0|7	0.5
7|2.7.-5	-8|7	0.5
-3|-12	-7|-3	1.0
-10|-5.-13	-5|-10.-5.-13	1.0
-10|-5.-10	-5|-10.-5.-10	1.0
0|9	4|	0.142857142857
0|9	9|0	0.214285714286
0|9	7|0	0.214285714286
0|9	5|	0.428571428571
-20|-17	-24|-20	1.0
4|-24	7|4.-24	1.0
-5|-17	-12|-5.-17	1.0
-5|-17	-10|-5.-17	0.823529411765
-12|-20	-17|-12.-20	1.0
-17|-5	-15|-17	0.0227272727273
-17|-5	-10|-17	0.613636363636
-17|-5	-24|	0.0227272727273
-17|-5	-5|-17	0.204545454545
-17|-5	-13|-17	0.0227272727273
-17|-5	-12|-17.-5	0.2
-12|-3.-7.-3	-5|-12	0.5
-12|-3.-7.-3	-3|-12	0.5
-8|-12.-7	-12|-8	1.0
-12|-17.-12.-17	-5|-12	0.5
-12|-17.-12.-17	-17|-12.-17	0.5
-8|-12.-5.-8.-12.-8	-10|-8	0.833333333333
-8|-12.-5.-8.-12.-8	-5|-8.-12	0.166666666667
2|7.-5	7|2.7.-5	0.5
5|	7|5	0.857142857143
5|	9|5	0.875
5|	0|5	1.0
-24|-12	-12|-24.-12	0.333333333333
-24|-12	-20|-24	0.142857142857
-5|-10.-5.-7	-20|-5	0.2
-5|-10.-5.-7	-10|-5.-10	0.8
-7|-8	-10|-7.-8	1.0
-7|-8	-5|-7.-8	0.25
4|7.4	7|4.7.4	0.333333333333
-3|-7.-3	-12|-3.-7.-3	0.5
-3|-7.-3	-7|-3.-7	0.363636363636
-3|-7.-3	-8|-3	0.272727272727
-20|-29	-19|-20	1.0
-24|	-19|-24	1.0
-24|	-20|-24	1.0
-24|	-17|-24	0.6
-24|	-8|	0.0322580645161
-24|	4|-24	1.0
-24|	-12|-24	0.25
-24|	-5|-24	1.0
-10|-7	-7|-10	0.6
-10|-7	-5|-10.-7	0.25
-12|-5.0	-19|-12	0.666666666667
-12|-5.0	0|-12	0.333333333333
-12|-5.-17	-5|-12.-5.-17	1.0
-8|-17	-12|-8.-17	1.0
-7|-10.-5	-5|-7.-10	1.0
-13|	-17|-13	1.0
-13|	-5|-13	0.0357142857143
-13|	-12|-13	0.25
-13|	-15|-13	1.0
-12|-5	-24|-12	0.0106382978723
-12|-5	0|-12	0.0212765957447
-12|-5	-8|-12	0.478723404255
-12|-5	-5|-12	0.414893617021
-12|-5	-19|-12	0.0212765957447
-12|-5	-3|-12	0.0212765957447
-12|-5	-7|-12.-5	1.0
-10|-5.-7.-10	-7|-10.-5	1.0
-12|-17.-24	-17|-12.-17	1.0
-19|-8	-10|-19	1.0
0|7.4.7	9|0	0.25
0|7.4.7	7|0	0.75
-5|-12	-7|-5.-12	0.833333333333
-5|-12	-3|-5	0.0192307692308
-5|-12	-8|-5	0.865384615385
-5|-8.7	0|-5	1.0
-15|-10	-10|-15	1.0
-12|-7.-19	-15|-12.-7	1.0
-5|-13	-19|-5	0.0357142857143
-5|-13	-10|-5.-13	1.0
-5|-13	-7|-5.-13	1.0
-12|-10	-8|-12.-10	0.833333333333
-7|	-17|-7	0.833333333333
-7|	-19|-7	0.666666666667
-7|	-10|-7	0.4
-7|	-5|-7	0.148936170213
-7|	-8|-7	0.6
-7|	-3|-7	0.133333333333
-7|	-12|-7	0.0208333333333
-7|	-24|-7	1.0
-7|	5|-7	1.0
-5|0	-12|-5.0	0.666666666667
-5|0	-8|-5.0	1.0
-3|-7.-5	-7|-3.-7	1.0
2|	-5|	0.0322580645161
2|	7|2	0.333333333333
2|	4|2	0.666666666667
-10|-7.-8	-5|-10.-7	1.0
129|	0|	1.0
9|7	11|	1.0
9|12	7|9	1.0
-15|-17	-13|-15	1.0
-12|-6	-6|-12	1.0
-12|-8	-7|-12.-8	1.0
-12|-8	-5|-12	0.285714285714
-12|-8	0|-12	0.0714285714286
-12|-8	-8|-12.-8	0.647058823529
-7|-12.-3	-3|-7.-12	1.0
-7|-5.-10	-12|-7	0.5
-7|-5.-10	-5|-7.-5.-10	0.2
9|0	5|	1.0
-19|-17	-20|-19	1.0
-12|-8.-5.0	-5|-12.-8.-5.0	0.333333333333
-12|-8.-5.0	0|-12	0.333333333333
-12|-8.-5.0	-7|-12.-8	0.166666666667
-5|-10.-5.-13	-7|-5.-10	1.0
7|-5	2|7.-5	1.0
7|-5	4|7.-5	1.0
-7|-5.-8	-5|-7.-5.-8	0.2
-7|-5.-8	-3|-7.-5	0.375
-17|-5.-7.-5	-15|-17	0.2
-17|-5.-7.-5	-5|-17	0.8
-7|-5.-13	-5|-7.-5.-13	0.5
-12|	-7|-12	0.02
-12|	-8|-12	0.0595238095238
-12|	-5|-12	0.115384615385
-12|	-19|-12	0.285714285714
-12|	-20|-12	1.0
-12|	-17|-12	0.545454545455
-12|	129|	0.00337837837838
-12|	-24|-12	0.857142857143
-12|	-13|-12	0.75
-12|	-6|-12	1.0
-12|	0|-12	0.6
-12|	-3|-12	1.0
-12|	-15|	0.111486486486
5|-7	0|5	1.0
-8|-12.-5.-7	-7|-8	1.0
4|2	-8|4	0.333333333333
4|2	2|4	0.666666666667
-7|-10	-8|-7	0.6
-7|-10	-5|-7.-10	0.5
-12|-5.-7.-8	0|-12	1.0
-8|-5.0	-12|-8.-5.0	0.5
7|5	2|7.5	1.0
7|5	-5|7.5	1.0
-17|-12	-12|-17	0.545454545455
-17|-12	-20|-17	0.454545454545
-10|-17	-5|-10.-17	0.0344827586207
-12|-7.-15	-7|-12.-7.-15	1.0
7|2.7.4	5|7	0.857142857143
7|2.7.4	2|7.2	0.142857142857
-17|-8	-7|-17	1.0
-8|-5.-10	-5|-8.-5.-10	0.125
-20|-12	-12|-20	1.0
-5|-8.0	0|-5	1.0
-12|-15	-19|-12	0.5
-12|-15	-20|-12	0.5
-10|-5.-17	-13|-10	0.176470588235
-10|-5.-17	-5|-10.-5.-17	0.357142857143
-6|	-12|-6	1.0
-6|	-17|-6	1.0
-7|-5.-24	-8|-7.-5	1.0
2|7.2	7|2.7.2	1.0
-13|-10	-17|-13	1.0
-7|-12.-8	5|-7	1.0
-7|-12.-19	-19|-7	0.5
-7|-12.-19	-17|-7	0.5
-12|-8.-17	-8|-12.-8.-17	1.0
-20|-24	-19|-20	1.0
7|4	5|7	0.0416666666667
7|4	-17|	0.0208333333333
7|4	4|7.4	1.0
7|4	0|7	0.666666666667
7|4	-5|7	0.0625
7|4	2|7.4	1.0
-19|-7	-12|-19.-7	1.0
-19|-7	-7|-19	0.666666666667
-5|-7.-10	-17|-5	0.5
-5|-7.-10	-10|-5.-7.-10	1.0
-5|-13.-17	-19|-5	1.0
-13|-17	-5|-13.-17	1.0
-5|-7.-8	-17|-5.-7.-8	1.0
-5|-7.-8	-12|-5.-7.-8	1.0
-5|-10.-7	-7|-5.-10	0.25
-5|-10.-7	-17|-5.-10.-7	0.333333333333
-24|-20	-5|-24	0.2
-24|-20	-17|-24	0.5
-24|-20	-8|	0.1
-24|-20	4|-24	0.1
-24|-20	-19|-24	0.1
-7|-5	-8|-7.-5	0.25
-7|-5	-5|-7.-5	0.128205128205
-7|-5	-12|-7	0.178571428571
-7|-5	-3|-7.-5	1.0
-5|-12.-5.-17	-7|-5.-12	1.0
-15|	-10|-15	0.5
-15|	-12|-15	0.5
-15|	-7|-15	1.0
-15|	-19|-15	0.666666666667
-15|	-6|-15	1.0
-15|	-13|-15	1.0
-15|	-17|-15	1.0
