9|-3	5|9.-3	1.0
-3|	-5|-3	1.0
-3|	2|-3	1.0
-3|	-7|-3	0.333333333333
-3|	-6|-3	1.0
-8|-6	-5|-8.-6	1.0
4|5	2|4	1.0
-7|-1	2|-7	1.0
4|7	0|4	0.333333333333
4|7	9|	0.333333333333
4|7	8|	0.166666666667
4|7	5|	0.166666666667
-7|-12	-3|-7	1.0
2|5	0|2	1.0
5|9.-3	2|5	1.0
-10|-12	-7|-10	1.0
-3|-9	-1|-3	1.0
2|-3	-3|2	1.0
-3|0	-6|-3	0.5
-3|0	-7|-3	0.5
-3|2	-7|-3	1.0
7|9	5|7	0.5
7|9	11|	0.5
0|-1	12|0	1.0
7|	5|7	1.0
7|	11|	0.153846153846
7|	-3|7	1.0
7|	4|7	0.333333333333
7|	9|7	1.0
-2|	-1|-2	1.0
-2|	-5|-2	1.0
-8|-5	0|-8	0.4
-8|-5	-12|-8	0.2
-8|-5	-5|-8.-5	1.0
-8|-5	-3|-8	0.2
-5|-8.-6	-10|-5	1.0
-3|-8	-7|-3	1.0
-5|-7	-10|-5	0.5
-5|-7	-8|-5	0.5
-11|	-10|-11	1.0
-5|-10	-1|-5	0.75
-5|-10	-8|-5	0.25
7|0	4|7	0.5
7|0	-3|7	0.5
19|	12|19	1.0
0|-3	-1|0	0.333333333333
0|-3	-3|0	0.333333333333
0|-3	-10|	0.333333333333
12|	9|12	1.0
12|	7|	0.0909090909091
12|	11|12	1.0
12|	14|	0.181818181818
12|	-8|12	1.0
12|	16|	0.181818181818
0|-8.0	2|0	1.0
-6|-3	-1|-6	1.0
-5|	0|-5	0.333333333333
-5|	-10|-5	0.25
-5|	-2|	0.047619047619
-5|	-8|-5	0.2
-5|	-9|-5	1.0
-5|	-1|-5	0.2
-5|	-6|-5	1.0
-5|	-7|-5	1.0
2|-1	-1|2	1.0
-10|-11	-8|-10	1.0
4|	-5|4	0.5
4|	-8|4	1.0
4|	12|4	1.0
4|	0|4	1.0
4|	2|4	0.5
4|	9|	0.105263157895
4|	8|	0.0526315789474
4|	5|	0.157894736842
-5|2	-8|-5	1.0
-10|	-7|-10	1.0
-10|	-9|	0.111111111111
-10|	-8|-10	1.0
-10|	-3|-10	1.0
-10|	-5|-10	0.75
-10|	-11|	0.111111111111
-1|-5	2|-1	0.4
-1|-5	4|-1	0.2
-1|-5	0|-1	0.2
-1|-5	-10|-1	0.2
-12|-7	-10|-12	1.0
-8|-5.0	-3|-8	1.0
0|-8	2|0	0.25
0|-8	-8|0	0.25
0|-8	-5|0	0.5
-3|-7	-1|-3	0.333333333333
-3|-7	0|-3	0.333333333333
-3|-7	2|-3	0.333333333333
9|7	11|	1.0
11|12	9|11	1.0
-8|12	0|-8	1.0
9|2	7|9	1.0
-4|	-3|-4	1.0
12|11	14|	0.5
12|11	-8|12	0.5
5|	4|5	1.0
5|	2|5	1.0
5|	9|	0.166666666667
5|	7|5	0.25
-7|-8	0|-7	1.0
-12|-1	-8|-12	1.0
-5|-1	0|-5	0.333333333333
-5|-1	-10|-5	0.666666666667
2|0	4|2	1.0
14|	16|	0.5
14|	19|	0.5
-7|	-3|-7	0.333333333333
-7|	-10|	0.111111111111
-7|	0|-7	1.0
-7|	-5|-7	0.5
-7|	2|-7	1.0
-7|	-12|-7	1.0
-5|0	-9|-5	0.5
-5|0	-8|-5.0	1.0
2|	-3|2	1.0
2|	-5|2	1.0
2|	0|2	0.5
2|	9|2	1.0
2|	-1|2	1.0
2|	4|2	1.0
9|12	7|9	1.0
-3|7	9|-3	1.0
-1|-5.-8	4|-1	1.0
-1|2	-5|-1	1.0
-5|-3	-1|-5.-3	1.0
12|4	7|	1.0
-12|	-7|-12	1.0
-12|	-10|-12	1.0
-12|	-8|-12	1.0
4|2	-5|4	1.0
-7|-10	-3|-7	1.0
0|2	4|0	0.5
0|2	7|0	0.5
7|5	9|7	0.25
7|5	4|7	0.75
-1|-2	-3|-1	1.0
17|	16|	1.0
-6|	-5|-6	1.0
-6|	-1|-6	1.0
-6|	-8|-6	1.0
-6|-9	-8|-6	1.0
12|19	-8|12	1.0
-5|-6	-7|-5	1.0
-8|-10	-7|-8	1.0
-12|-8	-7|-12	1.0
-7|-5	-5|-7	1.0
8|	5|	1.0
