-4|	-3|-4	1.0
12|14	11|12	1.0
9|12	14|	0.25
9|12	11|9	0.25
9|12	6|9	0.5
11|9	12|	1.0
0|-1.2	4|0.-1.2	1.0
0|6	-1|	1.0
-1|2	7|-1	0.285714285714
-1|2	0|-1.2	1.0
-1|2	-3|-1	0.142857142857
12|4	16|	0.5
12|4	2|12	0.5
0|9	2|0	0.5
0|9	-1|	0.5
11|8	4|11	1.0
0|2.-1	4|0.2.-1	1.0
-12|	7|-12	1.0
4|2	5|4	0.142857142857
4|2	7|4.2	1.0
4|2	6|4	0.428571428571
4|2	12|4	0.142857142857
4|2	2|	0.142857142857
7|11	2|7	0.5
7|11	11|7	0.5
7|5	9|7.5	0.5
7|5	5|7.5	0.75
6|4	7|6	0.833333333333
6|4	8|	0.166666666667
4|0.-1.2	7|4	1.0
9|6	7|9	0.333333333333
9|6	2|9	0.666666666667
2|6	7|2	1.0
7|4	12|7	0.214285714286
7|4	6|7	0.0714285714286
7|4	2|7	0.0714285714286
7|4	11|7	0.0714285714286
7|4	4|7	0.5
7|4	5|	0.0714285714286
4|5	5|4	0.25
4|5	7|4.5	1.0
4|5	12|4	0.0625
4|5	-5|4	0.0625
4|5	0|4.5	1.0
4|5	2|	0.4375
7|-12	11|7	1.0
8|	9|	0.666666666667
8|	11|8	1.0
7|2	6|7	0.285714285714
7|2	2|7	0.142857142857
7|2	11|7	0.285714285714
7|2	4|7	0.142857142857
7|2	5|	0.142857142857
