-3|5	-1|-3.5	1.0
5|	4|5	0.857142857143
5|	0|5	1.0
5|	-1|5	0.333333333333
5|	1|	0.0666666666667
5|	-3|5	1.0
5|-3	-1|5	1.0
-7|-8	-8|-7	1.0
-1|-10	2|-1.-10	1.0
-5|-6	0|-5	0.5
-5|-6	-8|-5	0.25
-5|-6	-10|	0.25
6|4.0	-1|6	1.0
2|-1.-5	-3|2	1.0
-5|-1	0|-5	0.142857142857
-5|-1	-3|-5.-1	1.0
-5|-1	7|-5	0.285714285714
-5|-1	2|-5	0.285714285714
4|2.0	5|4	1.0
2|9	-10|2	1.0
2|0	4|2.0	1.0
2|0	0|2	0.5
2|0	-5|2	0.3
2|0	-4|2	0.1
7|-1	12|	1.0
0|2.-8	-8|0	1.0
14|	7|14	1.0
14|	12|	0.75
-3|-7	2|-3	1.0
0|6	4|0	1.0
4|2.-1	6|4.2	1.0
-7|	-3|-7	1.0
-7|	-5|-7	1.0
-7|	-8|-7	1.0
-7|	-1|-7	0.666666666667
-7|	129|	0.111111111111
-5|0	0|-5	0.5
-5|0	-6|	0.5
2|	7|2	0.5
2|	0|2	0.363636363636
2|	-1|2	0.5
2|	-8|	0.0128205128205
2|	-4|2	0.5
2|	-10|2	1.0
2|	-6|2	1.0
2|	-5|2	0.333333333333
2|	1|	0.025641025641
2|	-3|2	1.0
2|	5|2	1.0
2|	4|2	0.363636363636
11|7	12|11.7	1.0
129|	0|129	1.0
129|	-1|129	1.0
129|	-10|	0.333333333333
11|12.11.12	9|11	1.0
2|4.-6	-6|2	1.0
-3|-4.0	2|-3	1.0
0|-1.2	2|0.-1.2	1.0
7|1	5|7.1	1.0
-1|2	2|-1.2	1.0
-1|2	0|-1.2	1.0
-10|2	-8|-10.2	1.0
-5|-3	-1|-5	0.5
-5|-3	-6|	0.5
7|-5	6|7.-5	1.0
7|-5	-5|7	0.666666666667
0|-1.5	4|0	1.0
-5|2.-3	0|-5	1.0
9|-3	-3|9	1.0
0|7	9|0	1.0
4|2	5|4	0.181818181818
4|2	7|4	0.0909090909091
4|2	0|4	0.363636363636
4|2	2|4	0.272727272727
4|2	6|4.2	1.0
-7|-10	129|	1.0
5|-1	0|5	1.0
7|5	5|7	1.0
-1|-4	4|-1	1.0
-6|	-5|-6	0.25
-6|	0|-6	0.5
-6|	-1|-6	0.5
-6|	4|-6	1.0
-10|0	-7|-10	0.5
-10|0	-5|-10	0.5
0|9	-1|0	1.0
7|4	2|7	1.0
-8|-10	-7|-8	0.25
-8|-10	-10|	0.5
-8|-10	2|-8	0.25
-3|7	6|	1.0
0|-1.-8	-5|0	1.0
4|5	5|4	0.142857142857
4|5	2|4	0.857142857143
2|0.-1.2	-4|2	1.0
6|7.-5	4|6	1.0
6|4.2	7|6.4.2	1.0
7|2	2|7	0.5
7|2	0|7	0.5
