18|21	20|18.21	1.0
16|15	15|	0.285714285714
16|15	-8|16	0.142857142857
16|15	8|	0.142857142857
9|7	7|	1.0
15|	21|	0.0769230769231
15|	16|15	0.142857142857
15|	13|15	0.2
21|	18|21	1.0
21|	20|21	0.714285714286
21|	16|21	1.0
21|	19|	0.307692307692
-4|	-6|	0.25
-4|	-3|	0.75
9|13	14|9	1.0
5|	6|	1.0
9|16.14	16|	0.5
9|16.14	18|9	0.5
18|13	16|18.13	1.0
18|13	11|18	0.5
16|21	9|16	1.0
13|11.9	11|13.11	1.0
20|18.21	17|	1.0
20|21	21|20.21	0.5
20|21	18|20	0.714285714286
8|12	13|8	1.0
18|19	19|	0.4
18|19	16|18	0.6
14|	13|	0.647058823529
14|	11|	0.0196078431373
14|	16|14	0.117647058824
9|8	18|9	0.0909090909091
9|8	11|9	0.454545454545
9|8	4|9	0.181818181818
9|8	8|	0.272727272727
14|9	13|	0.666666666667
14|9	11|	0.333333333333
6|13	5|	1.0
11|8	16|	1.0
16|18.20	18|16.18	0.6
16|18.20	14|16.18.20	1.0
16|18.20	15|	0.2
4|9	16|	1.0
16|14.13	9|16.14	0.0909090909091
16|14.13	13|	0.181818181818
16|14.13	21|	0.0909090909091
16|14.13	14|16	0.545454545455
16|14.13	18|16.14.13	1.0
17|	18|	1.0
14|13.11	13|	0.888888888889
14|13.11	16|14.13.11	1.0
18|20	16|18.20	0.6
18|20	20|	0.285714285714
14|13	13|	0.5
14|13	16|14.13	0.0909090909091
-6|	-8|	0.333333333333
-6|	-4|	0.666666666667
13|14.16.18.20	9|13	1.0
11|9.11	4|11	0.111111111111
11|9.11	13|11.9	0.888888888889
8|	4|	0.05
8|	10|	0.05
8|	9|8	0.454545454545
8|	11|8	1.0
8|	13|8	0.5
8|	6|8	1.0
