24 => 26 0.0869565217391
24 => 27 0.0434782608696
24 => 15 0.0869565217391
24 => 21 0.217391304348
24 => 23 0.217391304348
24 => 33 0.0434782608696
24 => 31 0.0869565217391
24 => 16 0.0434782608696
24 => 28 0.0434782608696
24 => 19 0.0869565217391
24 => 12 0.0434782608696
35 => 33 1.0
4 2 => 9 0.166666666667
4 2 => 1 0.166666666667
4 2 => 4 0.333333333333
4 2 => -3 0.166666666667
4 2 => 0 0.166666666667
-5 -10 => 2 1.0
19 129 => 21 1.0
10 9 => 8 1.0
11 => 12 0.229166666667
11 => 20 0.0208333333333
11 => 14 0.104166666667
11 => 17 0.0208333333333
11 => 16 0.0625
11 => 28 0.0208333333333
11 => 2 0.0416666666667
11 => -1 0.0625
11 => 4 0.0416666666667
11 => 7 0.0625
11 => 129 0.0208333333333
11 => 9 0.25
11 => 8 0.0625
25 => 26 1.0
-4 -8 => -13 1.0
-8 => -17 0.111111111111
-8 => -13 0.111111111111
-8 => -5 0.222222222222
-8 => -10 0.111111111111
-8 => -7 0.111111111111
-8 => 2 0.111111111111
-8 => -12 0.111111111111
-8 => -3 0.111111111111
3 -4 => -9 1.0
16 21 => 129 0.333333333333
16 21 => 20 0.333333333333
16 21 => 16 0.333333333333
-10 -17 => 2 0.5
-10 -17 => 21 0.5
-15 -7 => -3 1.0
2 -7 => 0 0.666666666667
2 -7 => 2 0.333333333333
8 12 11 => 12 0.666666666667
8 12 11 => 17 0.333333333333
-1 4 => 3 0.666666666667
-1 4 => -3 0.333333333333
11 2 => -5 0.5
11 2 => 9 0.5
18 => 19 0.666666666667
18 => 21 0.222222222222
18 => 16 0.111111111111
-7 5 => 17 0.5
-7 5 => -2 0.5
2 1 => -1 0.666666666667
2 1 => 4 0.333333333333
20 16 => 11 1.0
1 -5 => 2 1.0
-17 => -13 0.166666666667
-17 => 2 0.166666666667
-17 => -20 0.166666666667
-17 => 21 0.166666666667
-17 => -12 0.333333333333
6 7 => 19 0.25
6 7 => 8 0.5
6 7 => 9 0.25
1 13 => 12 1.0
21 9 => 11 0.5
21 9 => 21 0.5
0 12 => 129 0.5
0 12 => 15 0.5
11 14 => 12 1.0
24 12 => 21 1.0
13 16 => 18 0.333333333333
13 16 => 13 0.333333333333
13 16 => 14 0.333333333333
29 28 => 26 0.6
29 28 => 27 0.4
7 26 => 24 1.0
7 19 => 12 0.2
7 19 => 20 0.2
7 19 => 14 0.2
7 19 => 7 0.2
7 19 => 16 0.2
7 12 11 => 14 1.0
20 11 => 4 1.0
-6 2 => 1 1.0
11 -1 => 5 0.333333333333
11 -1 => 4 0.666666666667
24 23 => 21 0.8
24 23 => 29 0.2
19 2 => 7 1.0
17 13 => 18 1.0
4 0 => -5 0.666666666667
4 0 => 1 0.333333333333
26 21 => 19 0.666666666667
26 21 => 17 0.333333333333
-19 => -20 1.0
19 21 => 19 0.25
19 21 => 25 0.25
19 21 => 9 0.25
19 21 => 23 0.25
20 24 => 23 1.0
7 => 11 0.0208333333333
7 => 26 0.0208333333333
7 => 12 0.145833333333
7 => 14 0.0416666666667
7 => 17 0.0208333333333
7 => 23 0.0208333333333
7 => 19 0.104166666667
7 => 16 0.0416666666667
7 => -5 0.0416666666667
7 => 0 0.0416666666667
7 => 2 0.145833333333
7 => -1 0.0416666666667
7 => 4 0.0833333333333
7 => 6 0.0416666666667
7 => 9 0.0833333333333
7 => 8 0.0416666666667
7 => 5 0.0625
28 24 => 19 1.0
14 23 => 19 0.5
14 23 => 13 0.5
-5 -8 => -12 0.5
-5 -8 => -17 0.5
31 28 => 24 0.25
31 28 => 26 0.75
-22 => -1 1.0
7 12 => 11 0.285714285714
7 12 => -5 0.142857142857
7 12 => 16 0.571428571429
4 -5 -12 => -9 1.0
-4 8 => 4 1.0
-12 -17 => -20 1.0
-2 9 => -2 1.0
4 => 11 0.0357142857143
4 => 1 0.0357142857143
4 => 12 0.0535714285714
4 => 14 0.0178571428571
4 => 16 0.0178571428571
4 => -1 0.0178571428571
4 => -8 0.0178571428571
4 => -5 0.0357142857143
4 => 0 0.0535714285714
4 => 3 0.125
4 => 2 0.107142857143
4 => 5 0.142857142857
4 => 7 0.0535714285714
4 => 6 0.0178571428571
4 => 9 0.125
4 => 8 0.0178571428571
4 => -3 0.0535714285714
4 => -4 0.0714285714286
0 -9 => -5 0.333333333333
0 -9 => 3 0.666666666667
-5 -1 => -10 1.0
-7 -3 => 0 0.5
-7 -3 => 5 0.5
-12 -3 => -1 1.0
8 -7 => 1 1.0
15 => 24 0.0714285714286
15 => 27 0.0714285714286
15 => 14 0.214285714286
15 => 17 0.0714285714286
15 => 16 0.214285714286
15 => 18 0.0714285714286
15 => 22 0.0714285714286
15 => 12 0.142857142857
15 => 8 0.0714285714286
21 => 24 0.0833333333333
21 => 25 0.0277777777778
21 => 26 0.0277777777778
21 => 12 0.0555555555556
21 => 20 0.0833333333333
21 => 17 0.0277777777778
21 => 23 0.0277777777778
21 => 19 0.472222222222
21 => 18 0.0277777777778
21 => 16 0.0555555555556
21 => 9 0.0555555555556
21 => 129 0.0277777777778
21 => 10 0.0277777777778
7 26 24 => 12 1.0
-4 => 0 0.125
-4 => -6 0.125
-4 => 4 0.125
-4 => -3 0.125
-4 => 8 0.125
-4 => -9 0.25
-4 => -8 0.125
-22 -1 => 1 1.0
23 21 19 => 18 0.5
23 21 19 => 16 0.5
-3 -10 => -5 1.0
21 16 => 12 0.5
21 16 => 14 0.5
3 1 => -9 1.0
2 4 5 => 8 0.5
2 4 5 => 7 0.5
30 => 31 0.5
30 => 29 0.5
22 20 => 17 1.0
21 20 => 24 0.333333333333
21 20 => 19 0.333333333333
21 20 => 23 0.333333333333
-12 -5 => -12 0.333333333333
-12 -5 => -15 0.333333333333
-12 -5 => -17 0.333333333333
2 -1 => -5 0.5
2 -1 => 14 0.25
2 -1 => -3 0.25
13 14 12 => 15 1.0
16 11 => 8 0.5
16 11 => 12 0.5
2 -10 => -17 1.0
16 129 => 7 1.0
11 8 => 5 0.333333333333
11 8 => 20 0.333333333333
11 8 => 4 0.333333333333
-8 -5 => 0 0.5
-8 -5 => -12 0.5
15 12 => 3 0.5
15 12 => 20 0.5
4 9 7 => 9 1.0
-12 => -17 0.0909090909091
-12 => -13 0.0909090909091
-12 => -5 0.272727272727
-12 => 0 0.0909090909091
-12 => -7 0.0909090909091
-12 => -3 0.0909090909091
-12 => -9 0.0909090909091
-12 => -8 0.181818181818
24 26 => 28 1.0
11 7 => 2 1.0
21 24 => 33 0.333333333333
21 24 => 15 0.333333333333
21 24 => 21 0.333333333333
27 24 => 15 1.0
19 24 => 26 0.5
19 24 => 28 0.5
11 16 => 11 0.666666666667
11 16 => 8 0.333333333333
3 => 1 0.05
3 => 12 0.05
3 => 15 0.1
3 => -4 0.1
3 => -5 0.05
3 => 0 0.1
3 => 4 0.45
3 => -2 0.05
3 => -9 0.05
13 14 => 19 0.333333333333
13 14 => 12 0.333333333333
13 14 => 21 0.333333333333
19 12 => 3 0.5
19 12 => 4 0.5
-6 -5 => 0 0.333333333333
-6 -5 => -7 0.333333333333
-6 -5 => -3 0.333333333333
9 21 => 19 0.5
9 21 => 10 0.5
9 12 11 => 4 1.0
5 4 => 9 0.166666666667
5 4 => 3 0.5
5 4 => 2 0.166666666667
5 4 => -8 0.166666666667
8 9 7 => 5 1.0
-4 0 => -1 1.0
-5 19 => 14 1.0
20 19 => 33 1.0
17 11 => 16 1.0
7 2 => -5 0.142857142857
7 2 => 9 0.142857142857
7 2 => -1 0.428571428571
7 2 => -10 0.285714285714
0 7 => 19 1.0
0 => 1 0.103448275862
0 => 12 0.0689655172414
0 => 7 0.0344827586207
0 => -5 0.137931034483
0 => -7 0.0344827586207
0 => 2 0.0344827586207
0 => -1 0.0689655172414
0 => 4 0.241379310345
0 => -3 0.0344827586207
0 => 9 0.0344827586207
0 => 8 0.0344827586207
0 => 5 0.0344827586207
0 => -9 0.103448275862
0 => -8 0.0344827586207
5 14 12 => 10 1.0
-5 9 => 4 1.0
23 24 => 26 0.5
23 24 => 27 0.5
14 21 => 19 0.5
14 21 => 20 0.5
19 7 => 19 0.4
19 7 => 9 0.2
19 7 => 26 0.2
19 7 => 16 0.2
129 16 => 129 0.5
129 16 => 21 0.5
-7 -8 => -3 1.0
8 5 3 => 15 1.0
-8 -13 => -16 1.0
5 12 => 21 1.0
-3 -4 => 0 1.0
-7 0 => -5 0.5
-7 0 => 4 0.5
8 16 => 19 1.0
4 -5 => -12 0.5
4 -5 => -8 0.5
15 18 => 16 1.0
14 19 => 129 1.0
25 26 => 28 1.0
9 3 => 4 1.0
7 -5 => 5 0.5
7 -5 => -3 0.5
22 27 => 15 1.0
-5 -3 => -5 0.25
-5 -3 => -1 0.5
-5 -3 => -8 0.25
7 4 => 1 0.25
7 4 => 0 0.5
7 4 => -5 0.25
129 19 => 24 1.0
-9 3 => -5 0.125
-9 3 => 15 0.125
-9 3 => 0 0.25
-9 3 => 1 0.125
-9 3 => -4 0.25
-9 3 => -2 0.125
16 4 => 11 0.333333333333
16 4 => 12 0.333333333333
16 4 => 14 0.333333333333
7 6 => 9 0.5
7 6 => 7 0.5
10 => 11 0.25
10 => 9 0.25
10 => 4 0.25
10 => 16 0.25
26 => 24 0.473684210526
26 => 31 0.0526315789474
26 => 28 0.157894736842
26 => 21 0.157894736842
26 => 23 0.157894736842
16 14 => 11 0.25
16 14 => 13 0.0833333333333
16 14 => 12 0.25
16 14 => 21 0.0833333333333
16 14 => 2 0.0833333333333
16 14 => 9 0.25
1 2 => 9 0.2
1 2 => 4 0.8
12 0 => 5 0.5
12 0 => 4 0.5
14 12 14 => 129 0.5
14 12 14 => 15 0.5
26 21 19 => 14 1.0
5 -2 => -7 1.0
11 4 => 9 0.5
11 4 => -4 0.5
15 17 => 18 1.0
-1 9 => 12 1.0
6 => 1 0.1
6 => 0 0.1
6 => 2 0.2
6 => 7 0.4
6 => -2 0.1
6 => 9 0.1
33 => 24 0.2
33 => 31 0.6
33 => 29 0.2
-4 -3 => 4 1.0
18 21 => 19 0.5
18 21 => 24 0.5
-12 -7 => -5 1.0
-16 => -19 0.5
-16 => -12 0.5
2 -3 => -5 0.5
2 -3 => -10 0.5
16 7 => 0 0.2
16 7 => 2 0.2
16 7 => 4 0.4
16 7 => 17 0.2
-3 1 => -5 0.5
-3 1 => 2 0.5
-8 -3 => -4 1.0
12 3 => 12 0.5
12 3 => -9 0.5
-7 -5 -12 => -7 1.0
1 -1 => 12 0.5
1 -1 => 2 0.5
23 19 => 14 1.0
14 15 => 18 1.0
19 26 => 23 1.0
20 21 => 24 1.0
-3 0 => 9 0.5
-3 0 => -3 0.5
1 6 => 1 1.0
12 4 => -5 1.0
23 21 => 9 0.142857142857
23 21 => 19 0.571428571429
23 21 => 26 0.142857142857
23 21 => 20 0.142857142857
13 12 => 13 1.0
-1 2 => -5 0.5
-1 2 => -1 0.5
9 -3 => 21 1.0
10 11 => 12 1.0
19 14 => 11 0.285714285714
19 14 => 2 0.428571428571
19 14 => 5 0.142857142857
19 14 => 7 0.142857142857
9 8 => 9 0.428571428571
9 8 => 11 0.142857142857
9 8 => 13 0.142857142857
9 8 => 12 0.142857142857
9 8 => 17 0.142857142857
-7 1 => 13 1.0
12 5 => -3 1.0
5 17 => 8 1.0
4 16 => 7 1.0
12 6 => 0 0.5
12 6 => 7 0.5
2 0 => 1 0.5
2 0 => -1 0.5
26 31 => 29 1.0
5 2 => 1 0.5
5 2 => -7 0.5
14 11 12 => 13 1.0
24 33 => 24 1.0
23 26 => 31 1.0
5 => 11 0.0769230769231
5 => 10 0.0384615384615
5 => 12 0.0384615384615
5 => 14 0.0384615384615
5 => 17 0.0384615384615
5 => 6 0.0384615384615
5 => -5 0.0384615384615
5 => 3 0.0769230769231
5 => 2 0.0769230769231
5 => -1 0.0384615384615
5 => 4 0.230769230769
5 => 7 0.115384615385
5 => -2 0.0384615384615
5 => 9 0.0384615384615
5 => 8 0.0384615384615
5 => -3 0.0384615384615
-3 5 => 12 1.0
12 7 => 4 1.0
129 14 => 11 0.5
129 14 => 129 0.5
7 16 => 14 1.0
-5 5 => -5 0.5
-5 5 => 4 0.5
-3 4 => -4 0.333333333333
-3 4 => -3 0.666666666667
9 19 => 14 1.0
4 11 => 12 0.5
4 11 => 20 0.5
8 14 => 16 1.0
14 => 11 0.16
14 => 13 0.04
14 => 12 0.22
14 => 15 0.02
14 => 21 0.04
14 => 17 0.04
14 => 16 0.06
14 => 19 0.02
14 => 18 0.02
14 => 23 0.04
14 => 2 0.08
14 => 5 0.02
14 => 7 0.02
14 => 129 0.04
14 => 9 0.14
14 => 8 0.04
22 => 27 0.5
22 => 20 0.5
-7 => -5 0.166666666667
-7 => 1 0.0833333333333
-7 => 0 0.166666666667
-7 => 2 0.166666666667
-7 => 5 0.166666666667
-7 => -3 0.166666666667
-7 => -8 0.0833333333333
0 -5 => -10 0.25
0 -5 => -8 0.25
0 -5 => 7 0.25
0 -5 => 0 0.25
2 => -5 0.19512195122
2 => 7 0.0487804878049
2 => -10 0.0487804878049
2 => 1 0.0731707317073
2 => 0 0.0487804878049
2 => -7 0.0731707317073
2 => -1 0.0975609756098
2 => 4 0.19512195122
2 => -3 0.0487804878049
2 => 9 0.121951219512
2 => 8 0.0243902439024
2 => 5 0.0243902439024
129 => 12 0.2
129 => 14 0.2
129 => 16 0.2
129 => 19 0.1
129 => -5 0.1
129 => 7 0.1
129 => 21 0.1
12 9 => -5 0.5
12 9 => 4 0.5
21 23 => 24 1.0
6 -2 => 9 1.0
3 -5 => -9 1.0
2 4 => 9 0.125
2 4 => 1 0.125
2 4 => 2 0.375
2 4 => 5 0.25
2 4 => 6 0.125
-2 -1 => 0 1.0
15 8 => -7 1.0
17 15 => 14 1.0
21 12 => 9 0.5
21 12 => 5 0.5
3 12 => 6 1.0
20 17 => 15 0.5
20 17 => 16 0.5
4 7 => 19 0.333333333333
4 7 => 12 0.666666666667
6 0 => -9 1.0
1 7 => -1 1.0
15 27 => 24 1.0
8 17 16 => 15 1.0
8 => 11 0.0869565217391
8 => 13 0.0434782608696
8 => 12 0.130434782609
8 => 20 0.0434782608696
8 => 14 0.0434782608696
8 => 17 0.0434782608696
8 => 16 0.0434782608696
8 => 0 0.0434782608696
8 => -7 0.0434782608696
8 => 5 0.0869565217391
8 => 4 0.0869565217391
8 => 9 0.304347826087
-15 => -7 0.333333333333
-15 => -22 0.333333333333
-15 => -16 0.333333333333
-1 -4 => -8 1.0
-5 0 => 12 0.2
-5 0 => 4 0.6
-5 0 => -8 0.2
14 8 => 12 1.0
-12 0 => -7 1.0
12 19 => 16 1.0
0 4 => 0 0.142857142857
0 4 => 3 0.142857142857
0 4 => 5 0.142857142857
0 4 => 7 0.428571428571
0 4 => -4 0.142857142857
2 8 => 16 1.0
19 20 => 32 0.5
19 20 => 22 0.5
7 16 14 => 2 0.5
7 16 14 => 21 0.5
-12 -8 => -5 1.0
11 17 16 => 21 1.0
28 23 => 20 1.0
33 24 => 21 1.0
129 -5 => 0 1.0
1 => 13 0.0666666666667
1 => -6 0.133333333333
1 => -5 0.0666666666667
1 => 2 0.333333333333
1 => -1 0.133333333333
1 => 4 0.0666666666667
1 => 7 0.0666666666667
1 => 6 0.0666666666667
1 => -9 0.0666666666667
24 16 => 7 1.0
19 16 => 12 0.5
19 16 => 14 0.25
19 16 => 7 0.25
-5 2 => -5 1.0
4 3 => 4 1.0
19 9 => 21 1.0
12 15 => 12 0.25
12 15 => 16 0.75
5 11 => -1 1.0
9 12 => 11 0.125
9 12 => 15 0.125
9 12 => 21 0.125
9 12 => 16 0.125
9 12 => 0 0.125
9 12 => 6 0.125
9 12 => 9 0.125
9 12 => 8 0.125
14 9 7 => 2 1.0
4 14 => 23 1.0
-20 => -15 0.5
-20 => -17 0.5
8 13 => 129 1.0
16 17 => 19 0.4
16 17 => 18 0.2
16 17 => 13 0.2
16 17 => 12 0.2
10 4 => 5 1.0
0 -8 => -7 1.0
-5 26 => 21 1.0
-5 4 => 12 0.5
-5 4 => 16 0.5
24 31 => 24 0.5
24 31 => 28 0.5
13 129 => 16 1.0
9 5 => 2 1.0
3 -2 => -9 1.0
2 9 7 => -5 0.333333333333
2 9 7 => 14 0.333333333333
2 9 7 => 16 0.333333333333
-3 => -5 0.190476190476
-3 => 21 0.047619047619
-3 => -4 0.047619047619
-3 => 1 0.0952380952381
-3 => 0 0.0952380952381
-3 => -1 0.190476190476
-3 => 4 0.142857142857
-3 => -2 0.047619047619
-3 => 5 0.047619047619
-3 => -10 0.047619047619
-3 => -8 0.047619047619
7 14 => 12 0.5
7 14 => 23 0.5
14 17 => 11 1.0
16 19 => 24 0.5
16 19 => 21 0.25
16 19 => 17 0.25
13 => 12 0.0909090909091
13 => 15 0.181818181818
13 => 14 0.272727272727
13 => 16 0.272727272727
13 => 18 0.0909090909091
13 => 129 0.0909090909091
5 -1 => 4 1.0
27 => 24 0.2
27 => 26 0.4
27 => 15 0.2
27 => 31 0.2
14 9 => 11 0.142857142857
14 9 => 8 0.142857142857
14 9 => 12 0.285714285714
14 9 => 2 0.142857142857
14 9 => 7 0.285714285714
28 27 => 26 1.0
1 4 => 2 1.0
-1 14 => 11 1.0
-1 0 => 8 0.25
-1 0 => 2 0.25
-1 0 => 4 0.5
7 -1 => 2 0.5
7 -1 => 5 0.5
-10 2 => -7 1.0
32 => 28 1.0
-7 -5 => -13 0.5
-7 -5 => -12 0.5
0 9 => 1 1.0
28 => 24 0.0625
28 => 26 0.5
28 => 27 0.125
28 => 23 0.0625
28 => 31 0.1875
28 => 29 0.0625
-8 2 => 0 1.0
12 14 => 8 0.25
12 14 => 129 0.125
12 14 => 15 0.125
12 14 => 17 0.25
12 14 => 16 0.25
17 19 => 21 1.0
-6 => -5 0.5
-6 => 2 0.166666666667
-6 => -3 0.166666666667
-6 => 6 0.166666666667
14 16 => 13 0.333333333333
14 16 => 17 0.333333333333
14 16 => 7 0.333333333333
33 31 => 30 0.666666666667
33 31 => 28 0.333333333333
11 17 => 16 1.0
-10 => -5 0.166666666667
-10 => 26 0.166666666667
-10 => 2 0.166666666667
-10 => -15 0.166666666667
-10 => -17 0.333333333333
24 15 => 12 0.5
24 15 => 14 0.5
14 7 => 11 1.0
-6 6 => -2 1.0
13 15 => 17 0.5
13 15 => 22 0.5
18 16 => 4 1.0
7 9 => 11 0.5
7 9 => 12 0.25
7 9 => 7 0.25
-1 5 => -1 0.333333333333
-1 5 => 4 0.333333333333
-1 5 => 7 0.333333333333
-17 21 => 16 1.0
14 129 => 14 0.5
14 129 => 16 0.5
-13 -5 -12 => -3 1.0
7 8 => 9 0.5
