11|19	12|11.19	1.0
12|	14|12	0.0909090909091
12|	9|12	0.571428571429
12|	10|	0.0217391304348
12|	11|12	0.470588235294
12|	7|12	0.5
12|	4|12	1.0
12|	129|12	1.0
12|	2|	0.0434782608696
12|	5|	0.0434782608696
4|12	12|4	1.0
-5|	-3|	1.0
7|2	12|7	0.5
7|2	9|7	0.5
11|12.129.12	129|	1.0
14|17	16|14.17	1.0
14|17	12|14	0.5
14|12	2|14	0.0909090909091
14|12	7|14	0.363636363636
14|12	11|14	0.0909090909091
14|12	16|	0.272727272727
14|12	19|14	0.181818181818
4|	129|4	1.0
4|	7|4	1.0
4|	12|4	0.25
4|	0|	0.0416666666667
4|	2|	0.25
4|	5|	0.458333333333
129|12	12|129.12	1.0
19|17	16|	0.5
19|17	21|	0.5
11|12.11	12|11.12	0.166666666667
11|12.11	9|11	0.666666666667
11|12.11	19|11	0.166666666667
7|17	9|7	1.0
7|14	16|	0.2
7|14	5|7	0.6
7|14	19|7	0.2
12|10	14|12	1.0
9|7	7|9	0.166666666667
9|7	11|	0.333333333333
9|7	10|	0.166666666667
9|7	5|	0.333333333333
11|12	19|11	0.0588235294118
11|12	12|11.12	0.5
11|12	9|11	0.294117647059
11|12	21|	0.0588235294118
11|12	17|	0.0588235294118
11|12	129|	0.0588235294118
21|	14|21	0.666666666667
21|	9|21	1.0
21|	17|	0.142857142857
21|	11|21	0.5
9|13	14|9	1.0
12|11	9|12	0.210526315789
12|11	11|12.11	0.666666666667
12|11	2|	0.105263157895
12|11	14|12	0.368421052632
5|	4|	0.380952380952
5|	129|5	1.0
5|	12|5	0.25
5|	2|	0.142857142857
5|	7|5	0.2
7|12	6|	0.25
7|12	12|7	0.5
7|12	4|7	0.25
12|11.12	9|12	0.5
12|11.12	11|12.11	0.5
11|14	16|11	1.0
11|12.19	21|	1.0
19|0	12|19	1.0
11|9.21	13|	1.0
7|-1	0|	1.0
129|4	5|129	1.0
19|18	21|	0.333333333333
19|18	16|19.18	1.0
19|18	18|	0.333333333333
16|19.18	18|	1.0
16|14.17	13|16	1.0
14|	13|	0.0909090909091
14|	19|14	0.666666666667
14|	9|14	0.5
14|	2|14	1.0
14|	7|14	0.2
14|	17|	0.030303030303
14|	11|14	1.0
14|	16|	0.30303030303
14|	12|14	0.8
14|	129|	0.030303030303
14|	4|14	1.0
-7|	-5|	1.0
17|16.11	8|	1.0
2|	4|	0.714285714286
2|	0|	0.142857142857
2|	7|2	0.5
4|5.7	5|4.5.7	1.0
4|5.7	2|	0.5
129|	5|129	1.0
129|	4|129	1.0
129|	19|129	0.5
129|	12|129	1.0
129|	7|129	1.0
129|6	7|129	1.0
9|12	7|9	0.142857142857
9|12	12|9	0.285714285714
9|12	11|	0.571428571429
9|8	21|	0.5
9|8	4|	0.5
14|9	7|14	0.5
14|9	12|14	0.5
12|4	11|12	0.25
12|4	7|12	0.25
12|4	5|	0.5
11|21	13|	0.5
11|21	12|11.21	1.0
12|11.9.16	2|	1.0
12|129	11|12	1.0
7|5	9|7	0.4
7|5	19|7	0.2
7|5	4|7	0.4
16|11	17|16.11	1.0
16|11	9|16	0.5
17|	16|17	0.125
17|	8|	0.0714285714286
17|	7|17	1.0
17|	14|17	0.5
17|	19|17	0.5
14|13	16|	0.666666666667
14|13	17|	0.333333333333
7|129	14|7	1.0
14|12.7	11|14	1.0
-3|	-2|	1.0
12|19	11|12.19	1.0
12|19	129|12	0.5
16|17	12|16	0.125
16|17	14|16	0.625
16|17	0|16	0.125
16|17	19|16	0.125
7|4	6|	1.0
11|9.11	16|11	1.0
16|17.16	19|16	0.5
16|17.16	12|16	0.5
11|12.9	17|	1.0
8|	9|8	0.5
