nodes	edges	diameter	avg_shortest_path	density	clustering	betweenness	modularity	repeatedness	melodic	label
30	139	8	2.6954022988505746	0.15977011494252874	0.37226941605502784	0.06055008210180624	0.3186741200104813	4.133333333333334	2.5	FOLK
27	163	6	2.3290598290598292	0.23219373219373218	0.4085705076682763	0.05316239316239318	0.2060651594836418	4.962962962962963	1.6999999999999993	FOLK
18	63	5	2.3137254901960786	0.20588235294117646	0.2732576348592195	0.08210784313725492	0.33132028321532697	4.444444444444445	1.0	FOLK
18	67	6	2.547794117647059	0.21895424836601307	0.43387402418870297	0.10318627450980392	0.2664	4.111111111111111	2.0	FOLK
14	50	4	2.0384615384615383	0.27472527472527475	0.30099426107429156	0.0944055944055944	0.23026315789473678	4.857142857142857	1.0	FOLK
27	89	9	3.5507692307692307	0.1267806267806268	0.2525982264364432	0.10628205128205129	0.4849853515625	3.7777777777777777	2.0	FOLK
11	28	6	2.588888888888889	0.2545454545454545	0.24524475524475522	0.19861111111111113	0.39979338842975204	3.8181818181818183	1.6611111111111108	FOLK
17	71	4	2.0	0.2610294117647059	0.49651330218240647	0.07142857142857144	0.24202229911572473	4.470588235294118	1.0	FOLK
10	24	6	2.4027777777777777	0.26666666666666666	0.27999999999999997	0.20039682539682538	0.33391003460207613	3.4	1.0	FOLK
11	27	4	2.111111111111111	0.24545454545454545	0.42279510279510274	0.1388888888888889	0.185	3.4545454545454546	1.75	FOLK
21	59	7	2.7904761904761903	0.14047619047619048	0.39178748422445897	0.09423558897243109	0.38420000000000004	4.0	1.932075471698113	FOLK
21	71	7	2.835714285714286	0.16904761904761906	0.24426391080157853	0.09661654135338345	0.400495867768595	4.666666666666667	1.75	FOLK
12	32	6	2.609090909090909	0.24242424242424243	0.1337852206273259	0.17878787878787883	0.4376	3.8333333333333335	1.7810810810810807	FOLK
18	73	5	2.565359477124183	0.238562091503268	0.5033987444296755	0.09783496732026144	0.4681952662721893	5.111111111111111	1.8499999999999996	FOLK
22	87	5	2.3785714285714286	0.18831168831168832	0.3567822017824975	0.07255639097744361	0.36130177514792905	4.818181818181818	1.0	FOLK
13	42	4	1.893939393939394	0.2692307692307692	0.44343241064722366	0.0893939393939394	0.20392390011890615	3.6923076923076925	1.0	FOLK
7	14	3	1.75	0.3333333333333333	0.21031746031746032	0.25	0.35123966942148765	2.857142857142857	0.996	FOLK
11	31	4	2.190909090909091	0.2818181818181818	0.453143120309583	0.13232323232323231	0.27126654064272215	3.6363636363636362	1.0	FOLK
10	27	5	2.1666666666666665	0.3	0.3417460317460318	0.16666666666666663	0.29395085066162574	3.6	0.9928571428571429	FOLK
23	84	5	2.3873517786561265	0.16600790513833993	0.2952933542320753	0.0660643704121965	0.30374999999999996	3.8260869565217392	1.0	FOLK
6	18	3	1.7333333333333334	0.6	0.4259259259259259	0.18333333333333335	0.27514792899408286	2.3333333333333335	0	FOLK
15	38	9	3.379120879120879	0.18095238095238095	0.12981956315289647	0.19826007326007322	0.4209157127991675	4.0	1.0	FOLK
18	49	10	3.4779411764705883	0.16013071895424835	0.14859184866358469	0.16519607843137257	0.4844290657439447	3.6666666666666665	2.6499999999999995	FOLK
11	35	5	2.2	0.3181818181818182	0.3851280181494085	0.13333333333333333	0.2493622448979592	4.363636363636363	1.7999999999999998	FOLK
7	17	4	1.9666666666666666	0.40476190476190477	0.2805860805860806	0.24166666666666667	0.30357142857142855	3.7142857142857144	0.9895833333333334	FOLK
25	70	10	4.343333333333334	0.11666666666666667	0.3171554844318002	0.1453623188405797	0.5449369036626655	3.84	2.4499999999999993	FOLK
11	30	3	1.6666666666666667	0.2727272727272727	0.39633608815426996	0.13333333333333333	0.4149338374291115	3.8181818181818183	0	FOLK
18	72	5	2.2320261437908497	0.23529411764705882	0.4326569251254464	0.07700163398692811	0.21220000000000006	4.111111111111111	1.0	FOLK
26	109	5	2.375	0.1676923076923077	0.2982256028438743	0.05978260869565217	0.27617741197988105	4.923076923076923	1.0	FOLK
16	40	5	2.5285714285714285	0.16666666666666666	0.16435472132880669	0.11758241758241758	0.42307692307692313	3.125	1.0	FOLK
15	50	3	1.8076923076923077	0.23809523809523808	0.5493575708511957	0.07342657342657342	0.17833333333333332	2.2666666666666666	1.8445698766401621	FOLK
15	51	4	2.1648351648351647	0.24285714285714285	0.23972582972582973	0.09706959706959704	0.2856648199445983	3.7333333333333334	1.0	FOLK
12	36	5	2.418181818181818	0.2727272727272727	0.24110819327731092	0.1575757575757576	0.34630102040816324	4.0	1.7012499999999997	FOLK
23	98	5	2.294466403162055	0.19367588932806323	0.5206715808923748	0.06164125729343121	0.2786817882971729	4.3478260869565215	1.0	FOLK
26	97	5	2.6769230769230767	0.14923076923076922	0.4191936265516155	0.06987179487179487	0.4264034913707597	4.461538461538462	1.0	FOLK
11	27	6	2.2666666666666666	0.24545454545454545	0.38946041024754996	0.15833333333333333	0.30124999999999996	3.4545454545454546	1.0	FOLK
17	54	6	2.470833333333333	0.19852941176470587	0.26108749902958195	0.10505952380952382	0.3514542936288088	3.764705882352941	1.625	FOLK
15	62	5	2.2666666666666666	0.29523809523809524	0.49046506809591744	0.09743589743589744	0.28218750000000004	4.533333333333333	1.0	FOLK
17	63	5	2.176470588235294	0.23161764705882354	0.3281010122147285	0.0784313725490196	0.25748966942148754	3.5294117647058822	1.5999999999999996	FOLK
11	31	5	2.2444444444444445	0.2818181818181818	0.3728191000918273	0.15555555555555556	0.3798185941043084	3.8181818181818183	1.8499999999999996	FOLK
14	41	7	2.7747252747252746	0.22527472527472528	0.24174190888476604	0.14789377289377287	0.3572222222222223	3.142857142857143	1.9	FOLK
11	46	3	1.6555555555555554	0.41818181818181815	0.5402224164724164	0.08194444444444443	0.23999999999999994	4.545454545454546	0.9916666666666667	FOLK
12	34	6	2.418181818181818	0.25757575757575757	0.3682008577841911	0.1575757575757576	0.3156956004756243	4.333333333333333	1.0	FOLK
12	25	6	3.0272727272727273	0.1893939393939394	0.15595238095238095	0.22525252525252526	0.44557823129251695	3.1666666666666665	1.975	FOLK
8	23	3	1.9642857142857142	0.4107142857142857	0.506439393939394	0.1607142857142857	0.23822714681440443	3.25	0.9884615384615385	FOLK
13	46	4	2.106060606060606	0.2948717948717949	0.45367198888275334	0.11060606060606061	0.3391003460207613	3.6923076923076925	1.7125	FOLK
16	38	7	3.2333333333333334	0.15833333333333333	0.13369391025641025	0.17179487179487182	0.39619377162629754	3.875	2.439999999999999	FOLK
6	16	3	1.6333333333333333	0.5333333333333333	0.5502564102564103	0.15833333333333335	0.16666666666666666	2.6666666666666665	0.9952054794520548	FOLK
13	49	4	2.0641025641025643	0.3141025641025641	0.37111242960117985	0.09673659673659672	0.28612244897959177	4.461538461538462	1.0	FOLK
12	36	5	2.2	0.2727272727272727	0.26805709125755567	0.13333333333333333	0.36611111111111105	4.0	0.9982758620689656	FOLK
19	65	5	2.426900584795322	0.19005847953216373	0.3585467667741428	0.08393532851737187	0.32904663923182437	4.421052631578948	1.75	FOLK
20	81	5	2.435672514619883	0.2131578947368421	0.5395360077928772	0.08445132438940489	0.3776213731686297	4.4	1.75	FOLK
14	45	5	2.3076923076923075	0.24725274725274726	0.35880823569845705	0.10897435897435896	0.2942857142857143	3.857142857142857	1.7790470723306544	FOLK
6	21	3	1.5333333333333334	0.7	0.6476608187134504	0.13333333333333336	0.23777777777777775	3.6666666666666665	0	FOLK
18	54	5	2.473856209150327	0.17647058823529413	0.26937961251554743	0.09211601307189542	0.3320637119113573	3.5555555555555554	1.5017543859649118	FOLK
3	6	2	1.1666666666666667	1.0	0.8333333333333334	0.16666666666666666	0.0	2.6666666666666665	0	FOLK
22	97	7	2.551948051948052	0.20995670995670995	0.3661858080780453	0.07759740259740261	0.28771219135802467	4.2727272727272725	1.6999999999999993	FOLK
7	24	3	1.5714285714285714	0.5714285714285714	0.5688143435511857	0.11428571428571428	0.15916955017301038	4.285714285714286	0	FOLK
10	25	4	2.0972222222222223	0.2777777777777778	0.2354090354090354	0.15674603174603172	0.28874999999999995	3.2	1.0	FOLK
13	44	5	2.1363636363636362	0.28205128205128205	0.39419412406468735	0.1136363636363636	0.3783287419651056	4.3076923076923075	1.0	FOLK
21	58	9	3.3904761904761904	0.1380952380952381	0.3177665921900825	0.12581453634085213	0.40837151187005405	3.5238095238095237	2.5	FOLK
11	32	5	2.2181818181818183	0.2909090909090909	0.4176739926739926	0.13535353535353536	0.3127999999999999	3.4545454545454546	1.7177777777777776	FOLK
13	50	4	1.9393939393939394	0.32051282051282054	0.5583880061862624	0.09393939393939393	0.24697231833910038	4.615384615384615	1.0	FOLK
25	66	11	4.0271739130434785	0.11	0.27680107931151204	0.137598814229249	0.507716049382716	3.84	5.725	FOLK
32	87	13	4.793346774193548	0.08770161290322581	0.21412269831778483	0.12644489247311827	0.5065586419753086	4.125	2.099999999999998	FOLK
16	61	5	2.2083333333333335	0.25416666666666665	0.3330471809574342	0.08630952380952381	0.24472687939426718	4.625	1.75	FOLK
23	76	6	2.677865612648221	0.15019762845849802	0.3077333113655131	0.07989836250705816	0.3868312757201646	4.0	1.5571428571428567	FOLK
13	34	5	2.5303030303030303	0.21794871794871795	0.4161037620789943	0.153030303030303	0.39333333333333337	3.8461538461538463	1.0	FOLK
12	33	7	2.909090909090909	0.25	0.24995791245791252	0.1909090909090909	0.42508917954815695	4.333333333333333	1.7285714285714284	FOLK
12	31	5	2.340909090909091	0.23484848484848486	0.37956349206349205	0.13409090909090907	0.27297668038408773	4.333333333333333	1.0	FOLK
21	88	6	2.6857142857142855	0.20952380952380953	0.5232687454690127	0.0887218045112782	0.33068783068783064	4.476190476190476	1.0	FOLK
30	84	10	3.698850574712644	0.09655172413793103	0.18067609745679922	0.09638752052545156	0.48702938475665747	4.066666666666666	3.1999999999999993	FOLK
21	74	7	2.854761904761905	0.1761904761904762	0.40061880895944507	0.09761904761904763	0.4347895408163266	4.190476190476191	2.0	FOLK
11	33	4	2.0555555555555554	0.3	0.3031998304725578	0.13194444444444445	0.30121527777777773	3.6363636363636362	1.0	FOLK
18	39	7	3.3529411764705883	0.12745098039215685	0.22540463778853873	0.1568627450980392	0.45316804407713496	3.0	1.5	FOLK
28	101	5	2.5502645502645502	0.1335978835978836	0.29231267373130304	0.05962555962555962	0.30067901234567906	4.571428571428571	1.0	FOLK
19	56	7	3.019607843137255	0.16374269005847952	0.47318832407373723	0.12622549019607843	0.49406250000000007	3.789473684210526	1.6999999999999993	FOLK
9	26	5	1.9821428571428572	0.3611111111111111	0.3175925925925926	0.16369047619047616	0.32539682539682535	4.222222222222222	0	FOLK
23	80	7	2.688311688311688	0.15810276679841898	0.46596554991779515	0.08441558441558443	0.383964296706679	3.8260869565217392	1.0	FOLK
13	31	8	3.269230769230769	0.1987179487179487	0.29853479853479853	0.2062937062937063	0.4270833333333333	3.5384615384615383	2.0	FOLK
16	44	5	2.419047619047619	0.18333333333333332	0.5235128717363307	0.10915750915750917	0.3472222222222222	3.5	1.6999999999999993	FOLK
9	42	3	1.5277777777777777	0.5833333333333334	0.6048078890718263	0.07539682539682539	0.2034438775510204	4.0	0.9941176470588236	FOLK
14	49	5	2.1153846153846154	0.2692307692307692	0.43259375220148055	0.09294871794871795	0.2338775510204082	3.4285714285714284	1.0	FOLK
14	45	5	2.3131868131868134	0.24725274725274726	0.37419090713208364	0.10943223443223442	0.2926530612244898	4.285714285714286	1.7999999999999998	FOLK
23	76	9	3.341897233201581	0.15019762845849802	0.3570742908205212	0.11151891586674194	0.48273406906372374	3.652173913043478	1.0	FOLK
28	85	11	4.166666666666667	0.11243386243386243	0.37353665421449433	0.12666666666666668	0.36407388137356916	3.7142857142857144	2.1999999999999993	FOLK
15	34	7	2.9835164835164836	0.1619047619047619	0.1297804183170037	0.1652930402930403	0.37691326530612246	3.3333333333333335	1.0	FOLK
12	39	4	1.9181818181818182	0.29545454545454547	0.40986732924207425	0.10202020202020204	0.16055555555555556	3.8333333333333335	1.0	FOLK
17	51	6	2.764705882352941	0.1875	0.3185025984282891	0.1176470588235294	0.43728373702422146	3.5294117647058822	1.7999999999999998	FOLK
18	61	7	2.5718954248366015	0.19934640522875818	0.3101353617742487	0.09824346405228758	0.31879672481310073	4.555555555555555	1.7999999999999998	FOLK
9	20	5	2.513888888888889	0.2777777777777778	0.27244237244237246	0.21626984126984128	0.3125	2.6666666666666665	1.75	FOLK
13	41	4	1.8888888888888888	0.26282051282051283	0.47788560076938846	0.11111111111111109	0.36474609375	3.5384615384615383	1.0	FOLK
5	10	3	1.6666666666666667	0.5	0.5244444444444445	0.3333333333333333	0.20370370370370366	2.8	1.0	FOLK
8	18	4	1.9285714285714286	0.32142857142857145	0.3619949494949495	0.18571428571428572	0.1777777777777778	2.75	1.7192307692307691	FOLK
22	100	5	2.2023809523809526	0.21645021645021645	0.5534189480084664	0.06328320802005012	0.35686409550045917	4.2727272727272725	1.0	FOLK
23	83	5	2.593073593073593	0.16403162055335968	0.46567705382640395	0.07965367965367966	0.42419738406658736	4.0	1.0	FOLK
5	9	4	2.2	0.45	0.0	0.3999999999999999	0.28125	2.4	1.0	FOLK
12	45	4	1.9545454545454546	0.3409090909090909	0.5220545810771201	0.09545454545454546	0.2611862643080125	4.166666666666667	1.0	FOLK
9	29	4	1.9444444444444444	0.4027777777777778	0.345003248862898	0.1349206349206349	0.2811791383219955	4.0	0.99	FOLK
23	67	10	3.707509881422925	0.1324110671936759	0.3421895297560867	0.12892904197252023	0.5612	4.0	2.5	FOLK
15	40	6	2.6373626373626373	0.19047619047619047	0.2515450839834142	0.13644688644688643	0.4372222222222222	2.8	1.5084745762711862	FOLK
19	59	9	3.179738562091503	0.17251461988304093	0.3297855932622264	0.13623366013071891	0.3961600865332613	3.473684210526316	1.8857142857142857	FOLK
23	75	6	2.811688311688312	0.1482213438735178	0.4359019204899122	0.0905844155844156	0.48899999999999993	3.391304347826087	1.0	FOLK
12	48	4	1.946969696969697	0.36363636363636365	0.4427297264506073	0.09469696969696968	0.19100091827364557	4.666666666666667	0	FOLK
11	33	5	2.2545454545454544	0.3	0.2734657722738218	0.1393939393939394	0.24913194444444442	3.4545454545454546	1.0	FOLK
24	98	7	2.5434782608695654	0.17753623188405798	0.3138929131547897	0.07015810276679842	0.2852444444444444	5.166666666666667	2.0	FOLK
18	71	4	2.1470588235294117	0.23202614379084968	0.42096594518071595	0.07647058823529411	0.24725651577503427	4.777777777777778	1.7999999999999998	FOLK
14	31	6	3.0064102564102564	0.17032967032967034	0.23047924297924297	0.18240093240093247	0.43565088757396453	3.142857142857143	2.439999999999999	FOLK
17	73	5	2.0875	0.26838235294117646	0.3603206728388198	0.07767857142857144	0.2614	4.0	1.0	FOLK
10	34	3	1.8777777777777778	0.37777777777777777	0.3739164574595491	0.10972222222222221	0.20089285714285715	4.8	1.538333333333333	FOLK
17	58	5	2.345833333333333	0.21323529411764705	0.226332875488299	0.0961309523809524	0.29555555555555557	3.411764705882353	2.8	FOLK
17	61	6	2.4541666666666666	0.22426470588235295	0.404375953482053	0.10386904761904764	0.34613304488912927	4.352941176470588	1.75	FOLK
7	20	3	1.7619047619047619	0.47619047619047616	0.5224489795918367	0.15238095238095237	0.13777777777777778	3.142857142857143	1.8499999999999996	FOLK
15	33	8	3.376190476190476	0.15714285714285714	0.10318570318570316	0.18278388278388277	0.45344387755102045	3.3333333333333335	1.75	FOLK
13	24	5	2.6515151515151514	0.15384615384615385	0.11030303030303029	0.16515151515151513	0.353185595567867	2.769230769230769	2.0	FOLK
6	12	4	2.0	0.4	0.10000000000000002	0.3333333333333333	0.28500000000000003	2.3333333333333335	0.9978260869565218	FOLK
12	28	6	2.9242424242424243	0.21212121212121213	0.15906084656084654	0.1924242424242424	0.40606508875739644	4.0	1.8499999999999996	FOLK
14	32	6	2.9038461538461537	0.17582417582417584	0.383097854526426	0.17307692307692307	0.4289940828402367	3.4285714285714284	1.5284313725490186	FOLK
10	29	4	1.9166666666666667	0.32222222222222224	0.41962395755720533	0.13095238095238096	0.27777777777777773	3.4	1.0	FOLK
23	77	7	2.841991341991342	0.15217391304347827	0.4131622884948854	0.09209956709956711	0.3787319175130809	3.4782608695652173	1.0	FOLK
29	128	6	2.556878306878307	0.15763546798029557	0.36930063366729615	0.05987993487993488	0.397332341375279	4.620689655172414	1.0	FOLK
27	113	8	2.8461538461538463	0.16096866096866097	0.37882444978177915	0.07384615384615385	0.41643521313850984	4.37037037037037	1.6999999999999993	FOLK
18	50	6	2.8308823529411766	0.16339869281045752	0.21087379621214206	0.12205882352941172	0.47370343316289265	4.0	1.0	FOLK
20	48	9	3.4842105263157896	0.12631578947368421	0.09099527665317138	0.13801169590643275	0.40125000000000005	4.0	1.6499999999999995	FOLK
12	38	3	1.9636363636363636	0.2878787878787879	0.3969951344951344	0.10707070707070705	0.3335315101070154	4.166666666666667	1.0	FOLK
13	39	4	2.2628205128205128	0.25	0.48288128228264704	0.11480186480186481	0.2827777777777778	3.3846153846153846	1.0	FOLK
4	6	3	1.75	0.5	0.275	0.37499999999999994	0.08000000000000002	2.0	1.8499999999999996	FOLK
15	52	5	2.342857142857143	0.24761904761904763	0.3391622574955908	0.10329670329670329	0.3044704861111111	5.066666666666666	1.0	FOLK
9	21	5	2.4642857142857144	0.2916666666666667	0.052991452991453	0.244047619047619	0.33391003460207613	3.3333333333333335	1.8499999999999996	FOLK
24	90	7	2.795289855072464	0.16304347826086957	0.31321042290111495	0.0816040843214756	0.3605480062374693	4.166666666666667	1.6499999999999995	FOLK
27	97	7	2.757834757834758	0.13817663817663817	0.34276319690574225	0.07031339031339032	0.2915353917244276	3.4074074074074074	1.4499999999999993	FOLK
18	51	8	3.183006535947712	0.16666666666666666	0.18674250776933954	0.13643790849673204	0.43780421849648454	4.111111111111111	2.5	FOLK
14	46	5	2.368131868131868	0.25274725274725274	0.27829927382558955	0.11401098901098901	0.3680747922437673	4.428571428571429	1.0	FOLK
24	84	8	3.3442028985507246	0.15217391304347827	0.3083954873632258	0.10655467720685112	0.37357986188460673	4.333333333333333	1.6999999999999993	FOLK
24	69	6	3.0942028985507246	0.125	0.17113322872804296	0.09519104084321477	0.4329561042524005	3.75	1.9476190476190476	FOLK
21	76	6	2.611904761904762	0.18095238095238095	0.45584450650741315	0.08483709273182956	0.3465958058029302	3.5238095238095237	1.0	FOLK
10	42	3	1.7333333333333334	0.4666666666666667	0.568993231264558	0.09166666666666666	0.28894173602853745	4.2	0.9924999999999999	FOLK
12	42	5	2.0454545454545454	0.3181818181818182	0.5274454882318075	0.11616161616161617	0.27523413111342354	4.0	1.0	FOLK
7	16	4	2.0	0.38095238095238093	0.4071166928309785	0.25	0.2576530612244898	3.142857142857143	1.0	FOLK
10	33	3	1.7222222222222223	0.36666666666666664	0.579449494949495	0.10317460317460317	0.21487603305785127	4.0	1.0	FOLK
20	53	8	3.7222222222222223	0.1394736842105263	0.21079212454212454	0.1701388888888889	0.5768140589569161	3.6	2.0	FOLK
21	57	7	3.1894736842105265	0.1357142857142857	0.25043238534351786	0.12163742690058481	0.4364521362898864	3.4285714285714284	1.0	FOLK
16	36	7	3.0904761904761906	0.15	0.16859546703296704	0.16080586080586082	0.39849108367626884	3.25	1.0	FOLK
11	38	4	2.081818181818182	0.34545454545454546	0.391529625523528	0.12020202020202021	0.27503429355281206	4.7272727272727275	1.0	FOLK
15	43	9	3.3380952380952382	0.20476190476190476	0.20034038086669667	0.17985347985347985	0.4102259215219976	3.466666666666667	2.6999999999999993	FOLK
16	56	5	2.341666666666667	0.23333333333333334	0.40584309755044057	0.09583333333333335	0.33999999999999997	3.875	1.0	FOLK
9	24	4	1.9285714285714286	0.3333333333333333	0.5252449447571399	0.15476190476190474	0.29778393351800553	3.3333333333333335	1.0	FOLK
14	47	5	2.302197802197802	0.25824175824175827	0.3057393796679511	0.1085164835164835	0.3220408163265306	4.142857142857143	1.8499999999999996	FOLK
21	91	5	2.2476190476190476	0.21666666666666667	0.47396694385448335	0.0656641604010025	0.2837755102040817	4.761904761904762	2.1869047619047617	FOLK
15	50	6	2.4380952380952383	0.23809523809523808	0.33176174984508316	0.11062271062271065	0.36340394448502555	4.4	1.6499999999999997	FOLK
19	101	5	2.0935672514619883	0.2953216374269006	0.5758991219563208	0.06432748538011696	0.25316326530612243	4.631578947368421	1.0	FOLK
24	94	6	2.630434782608696	0.17028985507246377	0.4694900891614077	0.07411067193675888	0.35888671875	4.25	1.0	FOLK
24	105	5	2.3550724637681157	0.19021739130434784	0.3784566637043791	0.06159420289855072	0.3027739673830208	4.666666666666667	1.0	FOLK
16	64	5	2.1714285714285713	0.26666666666666666	0.5163621151156611	0.0901098901098901	0.2954	4.625	1.0	FOLK
9	23	4	2.107142857142857	0.3194444444444444	0.23641975308641974	0.1845238095238095	0.33624999999999994	3.7777777777777777	0.9977272727272727	FOLK
7	15	3	1.7333333333333334	0.35714285714285715	0.5137362637362638	0.18333333333333335	0.1527777777777777	2.857142857142857	1.6564102564102563	FOLK
7	23	3	1.5476190476190477	0.5476190476190477	0.42857142857142855	0.10952380952380951	0.16089965397923878	4.0	0	FOLK
24	117	4	2.1865942028985508	0.21195652173913043	0.38853493310066267	0.05393610013175231	0.22623022209319202	4.916666666666667	1.0	FOLK
11	38	5	2.2636363636363637	0.34545454545454546	0.5304164531718711	0.1404040404040404	0.4125910509885536	4.909090909090909	0	FOLK
6	23	2	1.3	0.7666666666666667	0.8310185185185186	0.075	0.07908163265306126	4.0	0	FOLK
21	62	3	1.6888888888888889	0.14761904761904762	0.30786594124829425	0.0861111111111111	0.512654958677686	3.5238095238095237	2.3999999999999986	FOLK
10	25	4	2.0277777777777777	0.2777777777777778	0.4773440285204991	0.14682539682539683	0.30747922437673125	3.0	1.6818181818181819	FOLK
14	38	6	2.642857142857143	0.2087912087912088	0.17675118347875826	0.1369047619047619	0.3210463733650416	3.5714285714285716	1.0	FOLK
15	68	3	1.8238095238095238	0.3238095238095238	0.6131753195870786	0.06336996336996337	0.16775173611111113	4.4	0.99	FOLK
25	122	6	2.388333333333333	0.20333333333333334	0.3678948853543161	0.060362318840579715	0.32229159440397737	5.12	1.7999999999999998	FOLK
8	30	4	1.8035714285714286	0.5357142857142857	0.580297581821972	0.13392857142857145	0.2887499999999999	4.25	0	FOLK
18	65	4	2.2254901960784315	0.21241830065359477	0.5629082847843766	0.07659313725490197	0.2059451762192951	3.5555555555555554	2.0	FOLK
9	21	4	2.0	0.2916666666666667	0.40387047460218195	0.16666666666666666	0.275390625	2.888888888888889	1.0	FOLK
10	26	4	2.013888888888889	0.28888888888888886	0.4230882352941176	0.14484126984126983	0.31625000000000003	3.2	1.95	FOLK
8	23	3	1.6904761904761905	0.4107142857142857	0.32708333333333334	0.1380952380952381	0.31333333333333335	3.75	1.0	FOLK
7	17	3	1.6333333333333333	0.40476190476190477	0.5029616724738676	0.15833333333333335	0.23958333333333326	3.4285714285714284	1.0	FOLK
13	40	7	2.477272727272727	0.2564102564102564	0.3316421108515263	0.14772727272727273	0.3247041420118344	3.076923076923077	1.631578947368421	FOLK
10	48	4	1.6777777777777778	0.5333333333333333	0.5027487408124702	0.08472222222222223	0.24530612244897954	6.0	0	FOLK
18	61	5	2.503267973856209	0.19934640522875818	0.36799238436835335	0.09395424836601309	0.3542274052478134	4.666666666666667	1.7999999999999998	FOLK
11	27	5	2.477777777777778	0.24545454545454545	0.14045720361509834	0.18472222222222223	0.36011342155009457	3.8181818181818183	1.0	FOLK
40	208	7	2.8373819163292846	0.13333333333333333	0.3326171953444607	0.049658970711602295	0.4055784884842406	4.05	1.8333333333333335	FOLK
9	24	5	2.107142857142857	0.3333333333333333	0.48444444444444446	0.18452380952380953	0.4152249134948097	3.5555555555555554	1.8499999999999996	FOLK
22	79	6	2.623809523809524	0.170995670995671	0.32719368347458705	0.08546365914786967	0.3210514233241506	4.363636363636363	1.0	FOLK
12	35	4	2.0606060606060606	0.26515151515151514	0.3046251993620414	0.10606060606060606	0.2824	3.6666666666666665	1.0	FOLK
12	40	4	2.0545454545454547	0.30303030303030304	0.3328427993750574	0.11717171717171716	0.34611111111111115	3.8333333333333335	0.98	FOLK
21	59	8	3.261904761904762	0.14047619047619048	0.25445236328694976	0.11904761904761903	0.4420572916666667	4.0	1.6999999999999993	FOLK
16	54	7	2.8047619047619046	0.225	0.4221436749460635	0.13882783882783883	0.32093991671624034	3.875	1.6999999999999993	FOLK
13	43	5	2.1742424242424243	0.27564102564102566	0.4850310479210082	0.11742424242424243	0.2894444444444444	3.5384615384615383	1.625	FOLK
19	55	9	3.4941520467836256	0.1608187134502924	0.22731768445504008	0.14671482628138974	0.5121951219512195	4.0	1.6999999999999993	FOLK
10	32	3	1.7321428571428572	0.35555555555555557	0.33251451800232285	0.12202380952380952	0.34362139917695467	5.0	0	FOLK
10	27	4	2.0416666666666665	0.3	0.22158569500674768	0.14880952380952378	0.2728531855955678	3.2	1.8499999999999996	FOLK
13	40	5	2.3653846153846154	0.2564102564102564	0.30729841458586404	0.1241258741258741	0.3388429752066116	4.461538461538462	1.0	FOLK
6	12	4	1.9	0.4	0.12948717948717947	0.3	0.2901234567901234	2.6666666666666665	1.0	FOLK
15	59	5	2.3	0.28095238095238095	0.39834296579335404	0.10000000000000002	0.31722550953320183	4.0	1.8499999999999996	FOLK
12	40	5	2.1742424242424243	0.30303030303030304	0.4042570242006181	0.11742424242424243	0.2392102846648301	4.166666666666667	1.8288157894736843	FOLK
11	37	5	2.2363636363636363	0.33636363636363636	0.3389706784443627	0.1373737373737374	0.33127572016460904	3.4545454545454546	0	FOLK
11	35	4	2.1	0.3181818181818182	0.4623615389657207	0.12222222222222222	0.2604166666666667	3.272727272727273	1.0	FOLK
15	43	6	2.638095238095238	0.20476190476190476	0.15691903226149803	0.126007326007326	0.3837890625	3.6	2.0	FOLK
22	90	7	2.6406926406926408	0.19480519480519481	0.304585190070081	0.08203463203463204	0.3504638671875	4.0	1.6999999999999993	FOLK
15	51	4	2.1483516483516483	0.24285714285714285	0.48638680403565904	0.09569597069597069	0.32445759368836297	4.266666666666667	1.0	FOLK
21	62	12	3.657142857142857	0.14761904761904762	0.27659866488139734	0.13984962406015033	0.38558884297520657	3.619047619047619	2.3999999999999986	FOLK
11	39	4	1.8636363636363635	0.35454545454545455	0.6873311406181263	0.09595959595959597	0.18038408779149517	3.8181818181818183	0.99	FOLK
16	57	4	2.057142857142857	0.2375	0.305194056502196	0.08131868131868132	0.18489583333333331	4.25	1.0	FOLK
20	79	5	2.336842105263158	0.20789473684210527	0.4356778741417956	0.07426900584795322	0.2662357648507233	4.2	1.0	FOLK
16	42	11	3.629166666666667	0.175	0.30826210826210826	0.18779761904761905	0.4438085327783559	3.0	1.6999999999999993	FOLK
24	172	5	2.01268115942029	0.3115942028985507	0.590883661692088	0.04603096179183136	0.2552216198979592	5.75	1.0	FOLK
18	49	7	3.003267973856209	0.16013071895424835	0.20456169017314527	0.12520424836601307	0.43871191135734067	4.111111111111111	1.0	FOLK
16	51	6	2.585714285714286	0.2125	0.45836858554881815	0.12197802197802199	0.3242117787031529	3.75	1.9428571428571428	FOLK
20	63	7	2.888888888888889	0.16578947368421051	0.3168953865359891	0.11111111111111113	0.46940104166666674	4.0	1.8342857142857143	FOLK
17	45	6	2.863970588235294	0.16544117647058823	0.35863933452168745	0.12426470588235293	0.42444444444444435	3.176470588235294	1.0	FOLK
22	65	8	3.0547619047619046	0.1406926406926407	0.22353445973430333	0.10814536340852128	0.4414	3.5454545454545454	1.5999999999999996	FOLK
10	28	5	2.1527777777777777	0.3111111111111111	0.25303091060985794	0.16468253968253968	0.27504725897920607	3.8	1.0	FOLK
23	125	5	2.183794466403162	0.24703557312252963	0.37564054638957084	0.05637116506681723	0.2901730103806228	4.521739130434782	0.99	FOLK
