nodes	edges	diameter	avg_shortest_path	density	clustering	betweenness	modularity	label
12	21	4	2.1363636363636362	0.3181818181818182	0.27499999999999997	0.11363636363636363	0.3356009070294784	CLASSICAL
27	92	4	2.1481481481481484	0.2621082621082621	0.5260297315852871	0.045925925925925926	0.3071242911153119	CLASSICAL
20	51	6	2.6526315789473682	0.26842105263157895	0.3282142857142857	0.09181286549707603	0.4229142637447136	CLASSICAL
23	102	3	1.7865612648221343	0.4031620553359684	0.6856465997770345	0.03745529832486354	0.21640715109573236	CLASSICAL
9	19	3	1.75	0.5277777777777778	0.2962962962962963	0.10714285714285714	0.30055401662049863	CLASSICAL
28	125	4	1.8968253968253967	0.3306878306878307	0.600113262088052	0.03449328449328449	0.230368	CLASSICAL
13	36	3	1.5897435897435896	0.46153846153846156	0.5652014652014652	0.05361305361305361	0.15586419753086417	CLASSICAL
22	133	3	1.4675324675324675	0.5757575757575758	0.7757445641733566	0.023376623376623374	0.10461303635027415	CLASSICAL
28	156	3	1.6693121693121693	0.4126984126984127	0.7178594468703935	0.025742775742775743	0.16498191978961207	CLASSICAL
13	29	4	1.8717948717948718	0.3717948717948718	0.2974358974358974	0.07925407925407926	0.2859690844233056	CLASSICAL
22	64	4	2.0303030303030303	0.27705627705627706	0.555254846163937	0.05151515151515152	0.2955322265625	CLASSICAL
14	31	3	1.835164835164835	0.34065934065934067	0.593764172335601	0.06959706959706959	0.2611862643080125	CLASSICAL
27	106	3	1.8518518518518519	0.301994301994302	0.46632269932923526	0.034074074074074076	0.2506674973300107	CLASSICAL
10	16	2	1.6444444444444444	0.35555555555555557	0.46944444444444444	0.08055555555555556	0.1328125	CLASSICAL
28	103	4	1.970899470899471	0.2724867724867725	0.5757465748537177	0.037342287342287346	0.2769818078989537	CLASSICAL
16	50	3	1.8166666666666667	0.4166666666666667	0.6376945970695971	0.058333333333333334	0.37659999999999993	CLASSICAL
23	65	7	2.4347826086956523	0.25691699604743085	0.41118326118326115	0.06832298136645962	0.2953846153846154	CLASSICAL
9	24	3	1.5833333333333333	0.6666666666666666	0.3925925925925926	0.08333333333333331	0.2230902777777778	CLASSICAL
10	28	4	1.8	0.6222222222222222	0.49000000000000005	0.1	0.35969387755102034	CLASSICAL
8	16	3	1.7142857142857142	0.5714285714285714	0.425	0.11904761904761904	0.283203125	CLASSICAL
13	28	3	1.794871794871795	0.358974358974359	0.21465201465201464	0.07226107226107226	0.19834183673469385	CLASSICAL
13	33	4	2.1794871794871793	0.4230769230769231	0.3256410256410256	0.10722610722610722	0.5018365472910927	CLASSICAL
9	19	3	1.5833333333333333	0.5277777777777778	0.3904761904761905	0.08333333333333333	0.13157894736842093	CLASSICAL
50	194	4	2.2342857142857144	0.15836734693877552	0.44720690382589695	0.02571428571428571	0.29160909767244125	CLASSICAL
58	469	3	1.7876588021778583	0.2837265577737447	0.5639743607873242	0.01406533575317604	0.1583712567227827	CLASSICAL
10	20	3	1.7333333333333334	0.4444444444444444	0.61	0.09166666666666666	0.23875000000000002	CLASSICAL
26	147	3	1.6953846153846155	0.4523076923076923	0.6228082124009725	0.028974358974358978	0.2432088481651164	CLASSICAL
26	101	4	1.9415384615384614	0.31076923076923074	0.6135486308563232	0.03923076923076923	0.22483089893147726	CLASSICAL
13	23	4	2.08974358974359	0.2948717948717949	0.4091575091575092	0.09906759906759907	0.274102079395085	CLASSICAL
26	59	5	2.2646153846153845	0.18153846153846154	0.5293401043401045	0.0526923076923077	0.32706118931341577	CLASSICAL
47	318	3	1.8566142460684552	0.29417206290471787	0.656981611837195	0.019035872134854557	0.1643625647719631	CLASSICAL
25	102	4	1.9733333333333334	0.34	0.5810143190143191	0.042318840579710144	0.3361687812379854	CLASSICAL
32	162	4	1.9213709677419355	0.32661290322580644	0.5651092677747088	0.030712365591397853	0.31913961286389264	CLASSICAL
13	24	4	2.051282051282051	0.3076923076923077	0.4014652014652015	0.09557109557109557	0.30642361111111116	FOLK
13	26	4	2.1025641025641026	0.3333333333333333	0.5087912087912089	0.10023310023310023	0.3868343195266273	FOLK
11	19	5	2.3454545454545452	0.34545454545454546	0.09090909090909091	0.14949494949494951	0.4390581717451524	FOLK
26	59	4	2.335384615384615	0.18153846153846154	0.4287434787434788	0.055641025641025646	0.3916977879919564	FOLK
21	47	5	2.276190476190476	0.22380952380952382	0.4447089947089947	0.06716791979949875	0.4178361249434133	FOLK
13	32	3	1.8461538461538463	0.41025641025641024	0.39743589743589747	0.07692307692307691	0.353515625	FOLK
20	50	4	2.205263157894737	0.2631578947368421	0.4345238095238095	0.06695906432748538	0.41059999999999997	FOLK
13	31	3	1.7820512820512822	0.3974358974358974	0.6465201465201466	0.07109557109557109	0.2419354838709677	FOLK
9	21	3	1.7222222222222223	0.5833333333333334	0.537037037037037	0.10317460317460318	0.23922902494331066	FOLK
13	31	4	1.9743589743589745	0.3974358974358974	0.34615384615384615	0.08857808857808859	0.3902185223725286	FOLK
10	18	3	1.8	0.4	0.48666666666666664	0.09999999999999999	0.21759259259259256	FOLK
17	41	4	2.235294117647059	0.3014705882352941	0.31960784313725493	0.08235294117647059	0.45240928019036286	FOLK
17	50	4	2.0294117647058822	0.36764705882352944	0.5842203548085901	0.06862745098039215	0.31779999999999997	FOLK
18	43	4	2.0588235294117645	0.28104575163398693	0.5517195767195767	0.06617647058823528	0.31260140616549487	FOLK
7	13	3	1.7142857142857142	0.6190476190476191	0.3619047619047619	0.14285714285714285	0.3017751479289941	FOLK
5	10	2	1.3	1.0	0.8	0.1	0.13999999999999996	FOLK
19	41	5	2.2280701754385963	0.23976608187134502	0.4295625427204375	0.07223942208462332	0.3245092207019631	FOLK
16	47	3	1.7833333333333334	0.39166666666666666	0.5628472222222222	0.05595238095238095	0.23766410140334993	FOLK
21	45	6	2.6809523809523808	0.21428571428571427	0.45022675736961454	0.08847117794486217	0.49111111111111105	FOLK
26	98	5	1.9907692307692308	0.30153846153846153	0.5870506630122014	0.041282051282051285	0.2738442315701791	FOLK
14	33	5	2.32967032967033	0.3626373626373626	0.5452380952380952	0.11080586080586077	0.44031221303948587	FOLK
25	67	5	2.3533333333333335	0.22333333333333333	0.4506984126984126	0.05884057971014492	0.4405212742258855	FOLK
9	17	2	1.6388888888888888	0.4722222222222222	0.5568783068783069	0.09126984126984126	0.2716262975778547	FOLK
24	86	3	1.9927536231884058	0.3115942028985507	0.5252187627187627	0.04512516469038208	0.39879664683612775	FOLK
8	15	3	1.8214285714285714	0.5357142857142857	0.6291666666666667	0.13690476190476192	0.36444444444444446	FOLK
14	49	3	1.6593406593406594	0.5384615384615384	0.697278911564626	0.05494505494505496	0.23281965847563518	FOLK
10	27	3	1.6222222222222222	0.6	0.7019047619047619	0.07777777777777777	0.23388203017832637	FOLK
8	15	3	1.8214285714285714	0.5357142857142857	0.1708333333333333	0.1369047619047619	0.33111111111111113	FOLK
13	30	4	2.08974358974359	0.38461538461538464	0.40402930402930404	0.09906759906759907	0.3983333333333334	FOLK
11	18	4	2.2363636363636363	0.32727272727272727	0.1303030303030303	0.1373737373737374	0.43981481481481477	FOLK
9	19	3	1.8333333333333333	0.5277777777777778	0.14074074074074072	0.11904761904761904	0.3739612188365651	FOLK
14	33	4	2.087912087912088	0.3626373626373626	0.39642857142857146	0.09065934065934066	0.3888888888888889	FOLK
14	27	4	2.2747252747252746	0.2967032967032967	0.2976190476190476	0.10622710622710622	0.41083676268861447	FOLK
20	38	6	2.6842105263157894	0.2	0.23714285714285716	0.09356725146198829	0.462950138504155	FOLK
16	40	4	2.0833333333333335	0.3333333333333333	0.4708333333333333	0.0773809523809524	0.385	FOLK
27	87	5	2.2336182336182335	0.24786324786324787	0.4081171914505248	0.049344729344729346	0.32573655700885185	FOLK
17	39	4	2.073529411764706	0.2867647058823529	0.30410830999066296	0.07156862745098039	0.30999342537804075	FOLK
9	35	2	1.2777777777777777	0.9722222222222222	0.729100529100529	0.03968253968253968	0.18081632653061225	FOLK
21	46	5	2.566666666666667	0.21904761904761905	0.4880196523053667	0.08245614035087719	0.37736294896030237	FOLK
27	98	4	2.0284900284900287	0.2792022792022792	0.4834443334443334	0.04113960113960114	0.3300187421907538	FOLK
15	46	3	1.723809523809524	0.4380952380952381	0.8069215969215969	0.05567765567765568	0.21431947069943286	FOLK
6	10	3	1.6	0.6666666666666666	0.0	0.15	0.23500000000000004	FOLK
20	37	6	2.4947368421052634	0.19473684210526315	0.15662698412698414	0.08304093567251461	0.4138056975894814	FOLK
9	19	4	1.9444444444444444	0.5277777777777778	0.26666666666666666	0.1349206349206349	0.31994459833795014	FOLK
6	8	3	1.7333333333333334	0.5333333333333333	0.0	0.18333333333333335	0.25	FOLK
30	135	4	1.8781609195402298	0.3103448275862069	0.6156874947664422	0.03136288998357964	0.23028806584362138	FOLK
11	25	3	1.7272727272727273	0.45454545454545453	0.6233766233766235	0.08080808080808081	0.24	FOLK
24	64	5	2.398550724637681	0.2318840579710145	0.4438161375661375	0.06357048748353096	0.4241943359375	FOLK
22	88	3	1.8095238095238095	0.38095238095238093	0.5068199477290386	0.04047619047619048	0.2906120867768595	FOLK
20	46	4	2.194736842105263	0.24210526315789474	0.30154761904761906	0.06637426900584795	0.3830340264650283	FOLK
23	47	7	3.0790513833992095	0.1857707509881423	0.5219461697722568	0.09900244682853378	0.5534178361249433	FOLK
13	35	3	1.794871794871795	0.44871794871794873	0.442002442002442	0.07226107226107227	0.30979591836734693	FOLK
7	10	3	1.8095238095238095	0.47619047619047616	0.0	0.16190476190476194	0.32	FOLK
9	21	4	1.8888888888888888	0.5833333333333334	0.4074074074074074	0.12698412698412698	0.3571428571428571	FOLK
14	41	3	1.6263736263736264	0.45054945054945056	0.6628684807256235	0.0521978021978022	0.19660916121356337	FOLK
14	29	4	2.0	0.31868131868131866	0.46111111111111114	0.08333333333333333	0.3198573127229488	FOLK
9	23	3	1.5555555555555556	0.6388888888888888	0.5074074074074074	0.07936507936507937	0.28071833648393196	FOLK
23	47	5	2.8616600790513833	0.1857707509881423	0.5091097308488612	0.08865047995482779	0.4993209597102763	FOLK
9	20	3	1.6944444444444444	0.5555555555555556	0.637037037037037	0.0992063492063492	0.30874999999999997	FOLK
19	44	4	2.0584795321637426	0.2573099415204678	0.39700212068633123	0.06226350189198487	0.23992768595041325	FOLK
27	98	5	2.0455840455840457	0.2792022792022792	0.4025957581513137	0.041823361823361827	0.25114535610162436	FOLK
20	77	3	1.6631578947368422	0.4052631578947368	0.8129034037857569	0.0368421052631579	0.20121437004553888	FOLK
23	60	4	2.3280632411067192	0.23715415019762845	0.500552104899931	0.06324110671936758	0.33013888888888887	FOLK
5	7	2	1.4	0.7	0.6	0.13333333333333333	0.0714285714285714	FOLK
10	30	3	1.6	0.6666666666666666	0.6214285714285713	0.07499999999999998	0.3105555555555556	FOLK
26	55	6	2.7846153846153845	0.16923076923076924	0.5178654678654678	0.07435897435897436	0.4920661157024793	FOLK
26	117	4	1.8646153846153846	0.36	0.5573416653733395	0.03602564102564103	0.2914383811819709	FOLK
10	16	4	2.2444444444444445	0.35555555555555557	0.15	0.15555555555555553	0.4765625	FOLK
12	30	3	1.7878787878787878	0.45454545454545453	0.571031746031746	0.07878787878787878	0.3183333333333333	FOLK
12	21	3	1.9090909090909092	0.3181818181818182	0.16944444444444443	0.0909090909090909	0.20294784580498865	FOLK
22	58	6	2.4025974025974026	0.2510822510822511	0.5242424242424243	0.07012987012987013	0.4053210463733651	FOLK
14	25	4	2.318681318681319	0.27472527472527475	0.24591836734693878	0.10989010989010987	0.39920000000000005	FOLK
22	72	4	1.948051948051948	0.3116883116883117	0.5816171202534839	0.047402597402597405	0.24189814814814814	FOLK
24	89	4	1.9420289855072463	0.322463768115942	0.5552759740259741	0.042819499341238465	0.2928291882338089	FOLK
12	25	5	2.196969696969697	0.3787878787878788	0.39999999999999997	0.11969696969696969	0.3744	FOLK
18	58	3	1.8300653594771241	0.3790849673202614	0.719777136443803	0.051879084967320264	0.2974137931034483	FOLK
7	12	3	1.7619047619047619	0.5714285714285714	0.0	0.15238095238095237	0.3298611111111111	FOLK
7	21	3	1.380952380952381	1.0	0.7142857142857143	0.07619047619047618	0.2142857142857143	FOLK
10	25	3	1.6222222222222222	0.5555555555555556	0.6066666666666667	0.07777777777777777	0.2744	FOLK
14	40	3	1.7692307692307692	0.43956043956043955	0.45255102040816325	0.0641025641025641	0.31531249999999994	FOLK
18	37	5	2.392156862745098	0.24183006535947713	0.4247354497354497	0.08700980392156861	0.389700511322133	FOLK
26	97	4	2.0276923076923077	0.29846153846153844	0.6041522579984119	0.042820512820512815	0.3070995855032415	FOLK
12	26	4	2.0606060606060606	0.3939393939393939	0.21944444444444441	0.10606060606060606	0.4075443786982249	FOLK
11	20	4	1.9636363636363636	0.36363636363636365	0.37878787878787873	0.10707070707070708	0.305	FOLK
17	47	5	2.139705882352941	0.34558823529411764	0.43137254901960786	0.07598039215686274	0.32842915346310547	FOLK
11	28	3	1.7636363636363637	0.509090909090909	0.548051948051948	0.08484848484848485	0.30548469387755106	FOLK
13	28	5	2.2948717948717947	0.358974358974359	0.23589743589743592	0.11771561771561773	0.4776785714285714	FOLK
4	6	2	1.3333333333333333	1.0	0.5833333333333333	0.16666666666666666	0.16666666666666663	FOLK
26	95	5	2.2246153846153844	0.2923076923076923	0.5986991640837795	0.05102564102564104	0.289196675900277	FOLK
57	304	5	2.337092731829574	0.19047619047619047	0.5209648515987118	0.02431077694235589	0.3783543975069252	FOLK
17	45	3	1.8823529411764706	0.33088235294117646	0.5966131907308379	0.058823529411764705	0.2775308641975309	FOLK
19	62	4	1.935672514619883	0.36257309941520466	0.6028480291638186	0.05503955968352253	0.20512486992715923	FOLK
21	61	4	2.057142857142857	0.2904761904761905	0.5775510204081632	0.0556390977443609	0.3066380005374899	FOLK
4	7	2	1.1666666666666667	1.1666666666666667	0.8333333333333333	0.08333333333333333	0.0714285714285714	FOLK
22	70	4	1.9913419913419914	0.30303030303030304	0.5959131777313595	0.049567099567099565	0.2778571428571428	FOLK
16	33	5	2.325	0.275	0.41250000000000003	0.09464285714285715	0.4256198347107438	FOLK
24	53	5	2.630434782608696	0.19202898550724637	0.40128968253968256	0.0741106719367589	0.4416162335350659	FOLK
13	29	4	2.0	0.3717948717948718	0.376068376068376	0.09090909090909091	0.36087990487514865	FOLK
23	68	5	2.158102766798419	0.26877470355731226	0.5024352459135069	0.055147750799924705	0.26221885813148793	FOLK
13	27	4	2.1794871794871793	0.34615384615384615	0.10769230769230768	0.10722610722610723	0.43209876543209874	FOLK
15	38	5	2.0	0.3619047619047619	0.48555555555555546	0.07692307692307693	0.2517313019390582	FOLK
12	30	4	1.893939393939394	0.45454545454545453	0.3	0.0893939393939394	0.2972222222222222	FOLK
18	41	5	2.281045751633987	0.2679738562091503	0.4004409171075838	0.08006535947712418	0.41017251635930996	FOLK
13	33	4	1.8461538461538463	0.4230769230769231	0.45659340659340664	0.07692307692307693	0.26584022038567495	FOLK
9	18	3	1.75	0.5	0.4629629629629629	0.10714285714285715	0.29012345679012347	FOLK
15	30	3	2.0952380952380953	0.2857142857142857	0.4742857142857143	0.08424908424908424	0.3794444444444445	FOLK
10	24	4	1.8888888888888888	0.5333333333333333	0.4533333333333333	0.11111111111111108	0.2769097222222222	FOLK
19	56	4	2.0350877192982457	0.32748538011695905	0.5424356345408977	0.06088751289989681	0.3901466836734694	FOLK
25	87	4	1.99	0.29	0.4614847374847375	0.04304347826086957	0.23127229488703924	FOLK
11	19	5	2.290909090909091	0.34545454545454546	0.24545454545454548	0.14343434343434344	0.4833795013850415	FOLK
12	27	4	1.9848484848484849	0.4090909090909091	0.25912698412698415	0.0984848484848485	0.36899862825788743	FOLK
13	25	5	2.2948717948717947	0.32051282051282054	0.37619047619047624	0.11771561771561771	0.3816	FOLK
9	18	3	1.7777777777777777	0.5	0.6777777777777777	0.1111111111111111	0.31944444444444436	FOLK
25	80	4	1.99	0.26666666666666666	0.45110622710622705	0.04304347826086957	0.288984375	FOLK
10	29	3	1.5333333333333334	0.6444444444444445	0.613095238095238	0.06666666666666665	0.21819262782401905	FOLK
6	9	3	1.6666666666666667	0.6	0.16666666666666666	0.16666666666666666	0.22222222222222227	FOLK
14	32	3	1.7582417582417582	0.3516483516483517	0.5913419913419913	0.06318681318681318	0.22998046875	FOLK
29	74	5	2.6724137931034484	0.18226600985221675	0.3590859332238643	0.061941251596424	0.4606464572680789	FOLK
12	30	3	1.7575757575757576	0.45454545454545453	0.518452380952381	0.07575757575757575	0.2983333333333333	FOLK
17	33	4	2.2279411764705883	0.2426470588235294	0.31512605042016806	0.08186274509803922	0.4067952249770432	FOLK
12	29	3	1.8181818181818181	0.4393939393939394	0.40277777777777785	0.0818181818181818	0.35731272294887034	FOLK
36	112	7	2.626984126984127	0.17777777777777778	0.38825356742023404	0.04785247432306256	0.4255022321428571	FOLK
11	25	3	1.709090909090909	0.45454545454545453	0.6429292929292929	0.0787878787878788	0.25439999999999996	FOLK
14	30	5	2.1868131868131866	0.32967032967032966	0.3404761904761905	0.09890109890109888	0.41333333333333333	FOLK
27	73	6	2.5925925925925926	0.20797720797720798	0.4872721928277483	0.06370370370370369	0.4615312441358604	FOLK
14	33	4	1.956043956043956	0.3626373626373626	0.5742630385487528	0.07967032967032965	0.3526170798898071	FOLK
12	25	3	1.8333333333333333	0.3787878787878788	0.44305555555555554	0.08333333333333333	0.30720000000000003	FOLK
13	27	4	2.128205128205128	0.34615384615384615	0.42234432234432234	0.10256410256410256	0.39437585733882025	FOLK
7	16	2	1.5238095238095237	0.7619047619047619	0.7523809523809524	0.10476190476190475	0.326171875	FOLK
13	30	4	2.0	0.38461538461538464	0.3608058608058609	0.09090909090909091	0.3016666666666667	FOLK
17	31	5	2.661764705882353	0.22794117647058823	0.3686274509803922	0.11078431372549019	0.46045785639958375	FOLK
29	73	5	2.4334975369458127	0.17980295566502463	0.45284619594964426	0.05309250136836343	0.4065490711202852	FOLK
27	83	5	2.3076923076923075	0.23646723646723647	0.5148801815468481	0.0523076923076923	0.38888082450283057	FOLK
30	70	9	3.268965517241379	0.16091954022988506	0.44410052910052916	0.0810344827586207	0.4056122448979592	FOLK
14	39	3	1.835164835164835	0.42857142857142855	0.5149350649350649	0.0695970695970696	0.314266929651545	FOLK
14	34	3	1.9120879120879122	0.37362637362637363	0.4241496598639456	0.07600732600732599	0.32655709342560557	FOLK
12	37	3	1.606060606060606	0.5606060606060606	0.6203703703703703	0.0606060606060606	0.26771365960555155	FOLK
12	28	4	1.9393939393939394	0.42424242424242425	0.19722222222222222	0.09393939393939395	0.3711734693877551	FOLK
18	47	6	2.6209150326797386	0.30718954248366015	0.5564814814814816	0.10130718954248366	0.5473064735174287	FOLK
12	32	4	1.7727272727272727	0.48484848484848486	0.5027777777777778	0.07727272727272727	0.27099609375	FOLK
22	77	5	2.0476190476190474	0.3333333333333333	0.5015709038436311	0.05238095238095239	0.28402766065103724	FOLK
15	35	4	2.085714285714286	0.3333333333333333	0.3214285714285714	0.08351648351648351	0.3248979591836735	FOLK
21	55	5	2.433333333333333	0.2619047619047619	0.38276643990929704	0.07543859649122805	0.4937190082644628	FOLK
13	32	4	1.8974358974358974	0.41025641025641024	0.45238095238095244	0.0815850815850816	0.35107421875	FOLK
22	52	4	2.220779220779221	0.22510822510822512	0.3268037518037519	0.061038961038961025	0.3592825443786982	FOLK
14	33	4	2.010989010989011	0.3626373626373626	0.25515873015873014	0.08424908424908424	0.4123048668503214	FOLK
9	23	3	1.6111111111111112	0.6388888888888888	0.748148148148148	0.0873015873015873	0.2977315689981097	FOLK
15	27	4	2.2	0.2571428571428571	0.2185185185185185	0.0923076923076923	0.40877914951989025	FOLK
19	40	5	2.6140350877192984	0.23391812865497075	0.3140350877192982	0.09494324045407636	0.47343749999999996	FOLK
13	31	3	1.8717948717948718	0.3974358974358974	0.3777777777777777	0.07925407925407926	0.32310093652445365	FOLK
20	62	4	2.0157894736842104	0.3263157894736842	0.5149450549450549	0.0564327485380117	0.2917533818938606	FOLK
20	58	4	1.9526315789473685	0.30526315789473685	0.4921933621933622	0.052923976608187116	0.2320154577883472	FOLK
10	26	3	1.711111111111111	0.5777777777777777	0.36333333333333334	0.08888888888888889	0.27588757396449715	FOLK
21	49	5	2.3047619047619046	0.23333333333333334	0.24965986394557824	0.068671679197995	0.43502707205331104	FOLK
8	18	3	1.5357142857142858	0.6428571428571429	0.5833333333333333	0.08928571428571427	0.17901234567901236	FOLK
19	58	4	1.8654970760233918	0.3391812865497076	0.5951773372826004	0.050911592707258334	0.22755648038049944	FOLK
12	33	3	1.6515151515151516	0.5	0.5621693121693121	0.06515151515151514	0.21166207529843895	FOLK
12	27	4	2.0757575757575757	0.4090909090909091	0.48333333333333334	0.10757575757575755	0.4067215363511659	FOLK
19	50	5	2.1637426900584797	0.29239766081871343	0.6047846889952154	0.06845545235638115	0.32339999999999997	FOLK
24	45	6	2.7318840579710146	0.16304347826086957	0.2659722222222223	0.07872200263504613	0.4822222222222223	FOLK
19	56	4	1.894736842105263	0.32748538011695905	0.5402483481430851	0.05263157894736842	0.26929209183673464	FOLK
30	65	7	3.363218390804598	0.14942528735632185	0.33507936507936514	0.08440065681444993	0.5539644970414201	FOLK
7	10	4	2.0476190476190474	0.47619047619047616	0.0	0.2095238095238095	0.355	FOLK
11	23	3	1.8727272727272728	0.41818181818181815	0.4	0.09696969696969697	0.3317580340264651	FOLK
13	32	4	1.935897435897436	0.41025641025641024	0.458058608058608	0.08508158508158509	0.32958984375	FOLK
16	41	4	2.066666666666667	0.3416666666666667	0.5660218253968253	0.0761904761904762	0.31915526472337896	FOLK
22	77	3	1.8874458874458875	0.3333333333333333	0.5132307086852541	0.044372294372294376	0.3462641254849047	FOLK
17	31	7	2.8676470588235294	0.22794117647058823	0.1823529411764706	0.12450980392156863	0.4802289281997919	FOLK
16	35	5	2.283333333333333	0.2916666666666667	0.49970238095238095	0.09166666666666667	0.4126530612244898	FOLK
10	18	3	1.8	0.4	0.5680952380952381	0.09999999999999999	0.21141975308641972	FOLK
11	17	6	2.8	0.3090909090909091	0.0	0.2	0.5121107266435987	FOLK
22	80	4	1.9177489177489178	0.3463203463203463	0.6063951200314835	0.045887445887445893	0.3140625	FOLK
7	11	4	1.9047619047619047	0.5238095238095238	0.5714285714285714	0.18095238095238095	0.31404958677685957	FOLK
9	13	3	1.9444444444444444	0.3611111111111111	0.45185185185185184	0.1349206349206349	0.3431952662721894	FOLK
8	18	2	1.4642857142857142	0.6428571428571429	0.4333333333333333	0.07738095238095237	0.162037037037037	FOLK
6	12	2	1.4	0.8	0.7333333333333333	0.10000000000000002	0.22569444444444442	FOLK
24	74	5	2.072463768115942	0.26811594202898553	0.5647498334998335	0.04874835309617918	0.30432797662527394	FOLK
17	41	4	2.2279411764705883	0.3014705882352941	0.36802054154995334	0.08186274509803922	0.40749553837001784	FOLK
11	28	4	1.8181818181818181	0.509090909090909	0.5696969696969697	0.0909090909090909	0.3411989795918367	FOLK
12	33	3	1.7121212121212122	0.5	0.6289682539682541	0.0712121212121212	0.2548209366391185	FOLK
16	33	5	2.45	0.275	0.3613095238095238	0.10357142857142859	0.5151515151515151	FOLK
17	41	4	2.036764705882353	0.3014705882352941	0.36802054154995334	0.06911764705882353	0.2911957168352171	FOLK
10	19	4	2.0444444444444443	0.4222222222222222	0.2033333333333333	0.13055555555555556	0.3670360110803324	FOLK
8	12	4	1.9642857142857142	0.42857142857142855	0.0	0.1607142857142857	0.33333333333333337	FOLK
14	38	4	1.901098901098901	0.4175824175824176	0.29642857142857143	0.07509157509157507	0.36045706371191133	FOLK
12	37	3	1.7272727272727273	0.5606060606060606	0.45634920634920645	0.07272727272727271	0.3385682980277575	FOLK
27	69	5	2.544159544159544	0.19658119658119658	0.4440783496339052	0.061766381766381766	0.47815584961142615	FOLK
10	23	3	1.6666666666666667	0.5111111111111111	0.25238095238095243	0.08333333333333331	0.2873345935727788	FOLK
19	38	4	2.426900584795322	0.2222222222222222	0.5728070175438598	0.08393532851737186	0.5301246537396122	FOLK
9	18	4	2.0555555555555554	0.5	0.6518518518518518	0.15079365079365079	0.42592592592592593	FOLK
11	22	3	1.8909090909090909	0.4	0.5333333333333333	0.098989898989899	0.31714876033057854	FOLK
14	31	3	1.945054945054945	0.34065934065934067	0.30323129251700676	0.07875457875457874	0.3772112382934443	FOLK
8	12	3	1.7857142857142858	0.42857142857142855	0.0	0.13095238095238093	0.15624999999999997	FOLK
12	23	4	2.257575757575758	0.3484848484848485	0.12777777777777777	0.12575757575757576	0.3913043478260869	FOLK
10	15	4	2.088888888888889	0.3333333333333333	0.0	0.1361111111111111	0.33111111111111113	FOLK
19	42	5	2.1637426900584797	0.24561403508771928	0.3499999999999999	0.06845545235638115	0.29393424036281174	FOLK
12	26	4	2.0757575757575757	0.3939393939393939	0.6972222222222223	0.10757575757575759	0.3498520710059172	FOLK
11	26	3	1.8	0.4727272727272727	0.3926406926406926	0.08888888888888888	0.31582840236686394	FOLK
30	101	4	2.1954022988505746	0.23218390804597702	0.5521141821141822	0.04269293924466338	0.34766199392216446	FOLK
11	24	3	1.8181818181818181	0.43636363636363634	0.26666666666666666	0.09090909090909091	0.33767361111111105	FOLK
22	51	5	2.3203463203463204	0.22077922077922077	0.4041847041847042	0.06601731601731602	0.37120338331410996	FOLK
19	51	5	2.263157894736842	0.2982456140350877	0.6108187134502924	0.07430340557275542	0.43444828911956945	FOLK
8	15	4	2.0	0.5357142857142857	0.47916666666666663	0.16666666666666666	0.3244444444444444	FOLK
12	24	3	1.878787878787879	0.36363636363636365	0.31388888888888883	0.08787878787878788	0.29427083333333337	FOLK
10	20	3	1.7333333333333334	0.4444444444444444	0.6616666666666667	0.09166666666666665	0.26125	FOLK
14	38	3	1.7912087912087913	0.4175824175824176	0.3916666666666667	0.06593406593406592	0.2828947368421052	FOLK
21	48	6	2.6	0.22857142857142856	0.32947845804988657	0.08421052631578947	0.39691840277777773	FOLK
13	38	3	1.7179487179487178	0.48717948717948717	0.5464590964590964	0.06526806526806526	0.22472299168975068	FOLK
10	18	4	2.0	0.4	0.24666666666666667	0.12499999999999996	0.34259259259259256	FOLK
10	25	3	1.6666666666666667	0.5555555555555556	0.7454761904761905	0.08333333333333333	0.33840000000000003	FOLK
14	37	4	2.010989010989011	0.4065934065934066	0.2891156462585034	0.08424908424908424	0.4057706355003652	FOLK
9	22	4	1.8055555555555556	0.6111111111111112	0.3555555555555555	0.11507936507936506	0.33161157024793386	FOLK
19	54	3	1.760233918128655	0.3157894736842105	0.6637234110918321	0.044719642242862054	0.1856995884773662	FOLK
12	27	3	1.7424242424242424	0.4090909090909091	0.7533068783068783	0.07424242424242423	0.2668038408779149	FOLK
14	40	3	1.7692307692307692	0.43956043956043955	0.6103741496598639	0.06410256410256411	0.2803125	FOLK
11	26	3	1.6727272727272726	0.4727272727272727	0.5651515151515151	0.07474747474747476	0.22115384615384623	FOLK
16	39	3	1.8416666666666666	0.325	0.468619227994228	0.06011904761904762	0.20874424720578566	FOLK
19	49	4	2.1637426900584797	0.28654970760233917	0.418671679197995	0.06845545235638113	0.38858808829654307	FOLK
17	36	4	2.125	0.2647058823529412	0.37436974789915967	0.075	0.33294753086419754	FOLK
9	16	4	1.9722222222222223	0.4444444444444444	0.36666666666666664	0.1388888888888889	0.3359375	FOLK
13	28	4	2.1794871794871793	0.358974358974359	0.4388278388278388	0.10722610722610722	0.36989795918367346	FOLK
16	40	4	1.8666666666666667	0.3333333333333333	0.5697420634920636	0.06190476190476191	0.3053125	FOLK
30	101	5	2.3448275862068964	0.23218390804597702	0.4502010952010952	0.0480295566502463	0.263748652092932	FOLK
14	28	4	2.098901098901099	0.3076923076923077	0.1904761904761905	0.09157509157509157	0.35778061224489793	FOLK
