unweighted_abruptness	weighted_abruptness	branchiness_mean	branchiness_variance	repeteadness_mean	repeteadness_variance	melodic_mean	melodic_variance	pitch_in_piece	pitch_in_rules	pitch_between_rules	genre
4	5	3.8085106382978724	3.6867360796740605	24.0	53.12909838173399	2.228723404255319	0.6125792213671343	142	3.6702127659574466	6.348484848484849	CLASSICAL
2	2	3.4285714285714284	2.2448979591836737	2.4499999999999993	0.4166666666666667	1.2857142857142858	0.20408163265306123	14	1.2857142857142858	5.714285714285714	CLASSICAL
6	2	3.1052631578947367	2.225761772853186	11.0	10.2056404974719	1.8421052631578947	0.47506925207756245	163	7.078947368421052	16.341772151898734	CLASSICAL
6	3	2.6666666666666665	1.638888888888889	4.0	1.2154857560262966	1.2083333333333333	0.16493055555555558	23	1.0416666666666667	5.6875	CLASSICAL
1	1	3.9444444444444446	4.496913580246915	14.0	14.715905363370723	1.6666666666666667	0.2777777777777778	19	3.388888888888889	7.0	CLASSICAL
5	2	3.740740740740741	4.155006858710562	16.116666666666593	21.26494910789335	1.8518518518518519	0.4595336076817559	22	2.888888888888889	5.32258064516129	CLASSICAL
5	2	3.7769516728624537	3.83129033595445	15.0	18.861106180043212	2.4349442379182156	0.6695595693812963	139	4.185873605947956	6.0108303249097474	CLASSICAL
9	3	3.36	2.1504	13.0	11.57860053962778	1.6	0.24	16	2.4	4.724137931034483	CLASSICAL
4	10	3.7735849056603774	4.212887148451406	11.25	11.611312866210938	1.8679245283018868	0.5674617301530793	22	3.207547169811321	6.090909090909091	CLASSICAL
7	7	4.055045871559633	4.9327497685380015	9.8	7.553716243482871	1.853211009174312	0.2536823499705412	25	3.596330275229358	5.75	CLASSICAL
9	2	4.159509202453988	5.04204147690918	6.0	2.6307676910717452	1.9325153374233128	0.33286913320034633	134	5.515337423312883	9.886075949367088	CLASSICAL
2	7	4.108108108108108	5.447772096420745	16.25	21.81394755637179	1.6756756756756757	0.32724616508400284	17	2.7567567567567566	5.3428571428571425	CLASSICAL
1	2	3.923076923076923	3.6351084812623267	12.0	13.74647196114142	1.8974358974358974	0.4253780407626561	158	5.5256410256410255	12.882352941176471	CLASSICAL
8	7	4.698019801980198	7.101877266934615	10.319999999999983	9.554387818385713	2.277227722772277	0.4726497402215468	32	5.534653465346534	7.785234899328859	CLASSICAL
7	7	3.5	2.875	6.0	3.2144	1.65625	0.4755859375	21	1.90625	4.521739130434782	CLASSICAL
4	3	4.137535816618911	5.30486613410399	12.0	12.532367783447103	2.2779369627507164	0.5445275490349012	36	4.446991404011461	6.8579881656804735	CLASSICAL
2	2	3.668965517241379	3.2007609988109396	11.0	10.376919151486328	1.9379310344827587	0.4168370986920332	36	3.268965517241379	5.694267515923567	CLASSICAL
1	3	4.055555555555555	5.885802469135803	8.0	5.413718349529714	2.037037037037037	0.5912208504801099	139	2.888888888888889	6.6976744186046515	CLASSICAL
12	2	3.6774193548387095	3.1862643080124866	6.6499999999999915	3.389831961591221	1.4193548387096775	0.2434963579604579	139	6.225806451612903	16.791666666666668	CLASSICAL
4	12	4.554621848739496	5.62516771414448	5.0	1.8118144470010924	1.8907563025210083	0.3662170750653202	141	4.46218487394958	8.965116279069768	CLASSICAL
2	12	3.857142857142857	3.9438775510204076	10.396875	8.929666263062431	1.875	0.5379464285714286	18	1.9464285714285714	3.1041666666666665	CLASSICAL
8	2	4.461538461538462	6.679289940828401	13.0	14.992680969798611	1.853846153846154	0.23248520710059173	28	3.6307692307692307	5.838983050847458	CLASSICAL
1	5	3.3333333333333335	1.722222222222222	6.0	2.915931450876552	1.7083333333333333	0.45659722222222215	16	1.6666666666666667	3.9047619047619047	CLASSICAL
3	5	4.2772277227722775	4.2201744926967955	5.0	1.8034202938988138	1.8415841584158417	0.23233016370944026	24	4.237623762376238	6.909090909090909	CLASSICAL
3	7	3.4285714285714284	1.8639455782312924	4.0	1.2084481175390265	1.5714285714285714	0.34013605442176875	14	1.4761904761904763	4.3076923076923075	CLASSICAL
2	11	3.9047619047619047	3.0195011337868474	12.0	11.4886355003567	1.9333333333333333	0.36698412698412697	31	3.7333333333333334	6.579439252336448	CLASSICAL
2	5	3.810126582278481	4.605298296213214	22.0	46.67565939497502	2.5126582278481013	0.9333840730652139	154	5.985232067510548	9.449897750511248	CLASSICAL
1	2	4.105263157894737	2.778393351800554	5.0	1.582236842105263	1.736842105263158	0.3518005540166206	17	2.1842105263157894	4.333333333333333	CLASSICAL
1	4	4.029411764705882	4.763840830449828	6.399999999999977	3.3016725281215606	1.6911764705882353	0.27227508650519033	158	7.029411764705882	16.236363636363638	CLASSICAL
4	9	3.764705882352941	4.2505190311418675	7.0	3.4222313931524897	1.7411764705882353	0.30948096885813153	27	2.9411764705882355	5.869565217391305	CLASSICAL
2	2	3.2	1.56	0	0.0	1.1	0.09	12	0.1	1.0	CLASSICAL
4	4	4.32	5.950933333333334	7.799999999999999	4.820187175156724	2.2533333333333334	0.5713777777777778	141	9.533333333333333	17.813953488372093	CLASSICAL
3	5	4.870229007633588	10.777052619311227	11.0	10.667770039775126	2.4122137404580153	0.4751180001165433	29	6.452290076335878	8.885393258426966	CLASSICAL
1	3	3.875	4.234375	3.25	0.8125	1.5625	0.49609375	10	1.375	3.125	CLASSICAL
3	4	3.6470588235294117	3.28719723183391	7.639999999999998	4.665955555555556	1.4411764705882353	0.305363321799308	157	5.411764705882353	15.2	CLASSICAL
11	10	4.2730923694779115	5.065982806728924	10.0	8.965255106246387	2.2931726907630523	0.6409574039128401	151	5.959839357429719	9.882096069868995	CLASSICAL
3	3	3.1538461538461537	1.4378698224852071	7.099999999999994	4.3935614098649145	1.5	0.25	23	1.6923076923076923	5.285714285714286	CLASSICAL
2	2	3.0476190476190474	1.0929705215419498	4.0	1.351110756802752	1.4761904761904763	0.34467120181405886	13	0.7142857142857143	2.176470588235294	CLASSICAL
7	5	3.934065934065934	2.8747735780702808	15.0	19.370526581829687	1.835164835164835	0.18162057722497285	22	4.725274725274725	6.481132075471698	CLASSICAL
5	20	4.213740458015267	4.381795932637958	14.0	16.589754713595465	1.7786259541984732	0.17236757764699026	148	10.534351145038167	18.19402985074627	CLASSICAL
10	10	3.0	0.6666666666666666	2.62499999999975	0.506944444444361	1.1666666666666667	0.1388888888888889	17	2.0	14.333333333333334	CLASSICAL
1	5	3.8529411764705883	4.581314878892734	14.0	17.3713067205256	2.536764705882353	0.8074718858131489	29	4.547794117647059	6.551470588235294	CLASSICAL
16	7	4.555858310626703	6.650149603902323	18.0	32.419275054222126	2.0136239782016347	0.2913675207329477	49	4.370572207084469	6.904191616766467	CLASSICAL
7	8	4.757990867579909	8.28389733324993	6.0	3.662710445516778	1.9452054794520548	0.19334459248139116	151	8.60958904109589	13.021176470588236	CLASSICAL
10	12	3.8863636363636362	3.8507231404958677	10.0	7.890872727272726	1.75	0.30113636363636365	139	5.386363636363637	11.261904761904763	CLASSICAL
4	8	4.1	4.5649999999999995	14.0	16.685126177215004	1.9875	0.41234374999999995	134	4.2	7.829931972789115	CLASSICAL
1	10	3.710526315789474	2.968836565096953	10.875	10.02468555712722	2.289473684210526	0.7056786703601109	134	4.769736842105263	7.356687898089172	CLASSICAL
7	2	4.018867924528302	3.7920968316126737	6.0	3.1802094491416297	1.9528301886792452	0.3845674617301531	27	3.9056603773584904	6.0	CLASSICAL
12	12	3.4444444444444446	3.0246913580246915	8.0	4.954152249134948	1.4444444444444444	0.2469135802469136	21	1.75	5.344827586206897	CLASSICAL
5	10	4.517241379310345	6.100277447483154	5.0	1.5417156628044306	1.9482758620689655	0.3019223147047166	30	4.545977011494253	7.120300751879699	CLASSICAL
14	2	4.290076335877862	5.824252665928558	8.0	5.296383999854839	1.8702290076335877	0.2961365887768778	134	5.8396946564885495	11.35344827586207	CLASSICAL
1	5	3.3333333333333335	2.074074074074074	10.0	8.93546168758263	1.6296296296296295	0.3813443072702331	14	2.4444444444444446	5.172413793103448	CLASSICAL
3	1	3.6962025316455698	3.097580515942958	11.0	10.5387279171063	2.0569620253164556	0.3954895048870373	135	6.810126582278481	10.775862068965518	CLASSICAL
8	2	3.8444444444444446	3.998024691358025	6.0	2.56221380926627	2.1555555555555554	0.8869135802469135	130	2.8	6.054794520547945	CLASSICAL
7	7	3.8666666666666667	3.248888888888889	3.0	0.6688986384609217	1.6333333333333333	0.29888888888888887	21	1.8	3.5	CLASSICAL
2	2	4.204545454545454	3.7308884297520666	5.0	1.7614567077430754	1.9886363636363635	0.42032541322314054	127	4.988636363636363	11.258064516129032	CLASSICAL
2	2	2.9411764705882355	0.8788927335640139	4.443333333333097	1.3780051305264487	1.3529411764705883	0.22837370242214536	13	0.6470588235294118	2.823529411764706	CLASSICAL
7	1	3.6	2.373333333333334	4.0	1.4103591682419658	1.4666666666666666	0.24888888888888885	11	1.2666666666666666	4.75	CLASSICAL
5	12	3.6296296296296298	3.122085048010974	7.0	4.1563851946803405	1.4444444444444444	0.24691358024691362	20	1.4814814814814814	4.2105263157894735	CLASSICAL
8	3	3.675675675675676	2.651570489408327	6.0	3.1228014376579054	1.8918918918918919	0.33966398831263706	28	3.5135135135135136	5.833333333333333	CLASSICAL
2	9	3.450980392156863	2.6005382545174927	8.692307692307907	6.155185653572866	1.9411764705882353	0.643598615916955	19	2.2941176470588234	4.651162790697675	CLASSICAL
5	2	3.5	2.4166666666666665	3.3499999999999996	0.8826530612244898	1.1666666666666667	0.13888888888888892	130	0.4166666666666667	21.571428571428573	CLASSICAL
2	2	3.6179775280898876	2.6855195051129908	7.0	3.5222999075227865	1.853932584269663	0.46181037747759124	36	2.6179775280898876	5.270588235294118	CLASSICAL
3	3	3.633587786259542	3.331390944583649	10.0	8.696815116190512	2.4427480916030535	1.20855428005361	137	3.5267175572519083	6.6	CLASSICAL
2	2	5.085714285714285	8.741224489795918	5.0	1.5415169844576189	2.0742857142857143	0.377338775510204	29	5.017142857142857	7.7073170731707314	CLASSICAL
6	6	4.031578947368421	5.514792243767313	8.6	6.2249720554553996	2.357894736842105	0.8719113573407201	30	3.9263157894736844	6.3924050632911396	CLASSICAL
1	8	3.210526315789474	1.5346260387811634	8.0	4.760008847955921	1.8157894736842106	0.4134349030470914	130	5.2368421052631575	10.026315789473685	CLASSICAL
7	1	3.3333333333333335	2.1269841269841274	6.0	2.610969387755102	1.5714285714285714	0.435374149659864	16	1.4761904761904763	4.8	CLASSICAL
4	4	4.839285714285714	6.5991709183673475	10.0	9.312492020172924	1.8392857142857142	0.2598852040816326	132	10.017857142857142	18.60919540229885	CLASSICAL
2	2	2.909090909090909	1.537190082644628	1.6499999999999995	0.129375	1.4545454545454546	0.42975206611570244	14	1.1818181818181819	4.571428571428571	CLASSICAL
3	1	3.4	3.439999999999999	5.0	2.079870729455243	1.35	0.2275000000000001	15	1.5	4.352941176470588	CLASSICAL
6	3	4.287769784172662	8.032296464986285	8.0	5.393394094367049	2.143884892086331	0.6123906630091609	134	4.201438848920863	7.413223140495868	CLASSICAL
7	1	3.25	3.2708333333333335	3.0	0.6645362718089991	1.8333333333333333	0.7222222222222223	14	2.0416666666666665	4.833333333333333	CLASSICAL
2	1	3.066666666666667	2.5955555555555554	2.4499999999999993	0.4166666666666667	1.2666666666666666	0.1955555555555556	12	0.8	3.142857142857143	CLASSICAL
7	12	4.2063492063492065	6.163769211388259	16.0	20.622650603400775	2.4021164021164023	0.6742812351277959	33	5.314814814814815	7.584239130434782	CLASSICAL
1	5	3.7142857142857144	3.168367346938776	6.0	3.130615234375	2.1607142857142856	0.956313775510204	17	2.5	4.846153846153846	CLASSICAL
5	2	3.84375	4.1630859375	10.0	8.008673096255228	2.296875	0.724365234375	22	3.9609375	5.488188976377953	CLASSICAL
10	5	3.746031746031746	3.469891660367851	6.5699999999999585	3.2955146006522638	2.1164021164021163	0.8330113938579548	42	6.132275132275132	8.38659793814433	CLASSICAL
4	8	4.125984251968504	5.4723169446338895	8.0	5.685727422494635	2.0196850393700787	0.365754231508463	146	11.850393700787402	19.686746987951807	CLASSICAL
8	11	4.752525252525253	9.792291602897663	9.0	6.08905669493556	2.244949494949495	0.4526260075502499	138	5.494949494949495	7.963276836158192	CLASSICAL
27	2	3.9789473684210526	5.115346260387811	19.0	30.034774160145698	1.7736842105263158	0.24878116343490314	158	10.373684210526315	17.813725490196077	CLASSICAL
8	32	4.620573355817875	8.107300177165298	7.0	3.917571898777645	1.9949409780775718	0.19390357999027438	158	17.865092748735243	24.805993690851736	CLASSICAL
7	3	4.090909090909091	4.082644628099175	6.799999999999997	3.3562130177514793	1.5454545454545454	0.33884297520661155	15	1.4090909090909092	4.333333333333333	CLASSICAL
3	3	3.6	3.617777777777778	11.0	10.956709574255289	1.6444444444444444	0.27358024691358024	24	2.888888888888889	6.175	CLASSICAL
9	9	3.7325581395348837	3.7540562466197938	15.766666666666186	20.41731245950932	2.2325581395348837	0.7017306652244458	136	5.3023255813953485	7.741758241758242	CLASSICAL
7	2	3.7662337662337664	2.958340360937764	18.0	29.70241651012758	2.012987012987013	0.4803508180131555	22	3.6623376623376624	6.2784810126582276	CLASSICAL
2	2	3.142857142857143	1.2653061224489797	1.0	0.0	1.0	0.0	10	0.0	2.6666666666666665	CLASSICAL
12	3	3.142857142857143	2.1224489795918373	4.0	1.3055885850178357	1.2380952380952381	0.18140589569160995	22	1.0	3.8333333333333335	CLASSICAL
8	12	3.8285714285714287	3.456326530612245	5.0	1.617072216441207	1.7857142857142858	0.33979591836734696	24	5.4	7.803571428571429	CLASSICAL
7	4	3.9572649572649574	5.1092848272335445	15.0	20.61393369167436	2.076923076923077	0.4214332675871137	33	5.764957264957265	9.055555555555555	CLASSICAL
10	7	4.113207547169812	4.2764922273644235	15.0	21.52010599937505	2.0	0.389937106918239	132	3.3836477987421385	6.825503355704698	CLASSICAL
4	2	3.272727272727273	2.8165289256198336	6.804999999999999	3.517613039485705	1.5636363636363637	0.3550413223140496	35	1.7454545454545454	4.717391304347826	CLASSICAL
2	2	3.83739837398374	4.5914468900786565	16.0	22.799471428026813	1.8211382113821137	0.23630114349923986	160	11.926829268292684	20.949458483754512	CLASSICAL
4	2	3.606060606060606	2.0266299357208446	6.699999999999989	3.433328805138853	1.6666666666666667	0.22222222222222224	36	3.121212121212121	5.950819672131147	CLASSICAL
1	1	3.3333333333333335	2.317460317460318	6.0	2.731994459833795	1.4285714285714286	0.34013605442176875	13	0.7619047619047619	3.75	CLASSICAL
2	2	2.8	0.96	1.7999999999999998	0.16	1.0	0.0	15	0.0	7.0	CLASSICAL
3	12	3.722772277227723	4.299382413488873	12.0	11.35536035863688	1.7722772277227723	0.3738849132437997	144	5.356435643564357	10.160377358490566	CLASSICAL
5	1	4.459016393442623	6.674549852190271	4.299999999999997	1.5013850415512473	1.8360655737704918	0.36656812684762147	139	3.721311475409836	10.54054054054054	CLASSICAL
2	2	4.035714285714286	4.623724489795919	14.0	16.151567066440595	1.8660714285714286	0.25884885204081637	25	3.5982142857142856	5.724137931034483	CLASSICAL
7	14	4.7594936708860756	7.2775997436308275	7.0	3.5523579655913577	1.8860759493670887	0.1199327030924531	158	12.414556962025317	22.15527950310559	CLASSICAL
9	12	3.24	1.1824000000000003	8.0	5.232461667716866	1.9	0.65	22	3.4	6.754716981132075	CLASSICAL
2	2	3.3636363636363638	2.322314049586777	7.549999999999997	4.9636000000000005	1.6818181818181819	0.5805785123966942	13	2.090909090909091	3.3076923076923075	CLASSICAL
122	27	3.953488372093023	3.4862087614926986	12.0	12.048353304353515	1.8883720930232557	0.2759113034072472	134	17.306976744186045	28.244813278008298	CLASSICAL
7	7	3.6923076923076925	2.828402366863905	6.899999999999999	3.5619253650621956	1.3846153846153846	0.23668639053254442	12	1.2307692307692308	5.3	CLASSICAL
2	12	4.0	5.127272727272727	7.0	3.5257974917936203	1.6727272727272726	0.22016528925619833	24	3.4727272727272727	6.3061224489795915	CLASSICAL
4	16	4.281553398058253	7.284805353944763	9.0	7.0589008431149995	1.9320388349514563	0.17984729946272035	158	10.856796116504855	16.350104821802937	CLASSICAL
2	8	3.7058823529411766	3.325259515570934	5.0	2.245043845663295	1.5294117647058822	0.3079584775086506	18	1.9705882352941178	4.3478260869565215	CLASSICAL
9	3	4.1454545454545455	5.997024793388428	15.733333333334	20.102423770059566	2.018181818181818	0.5087603305785126	27	3.7636363636363637	6.466666666666667	CLASSICAL
5	3	3.1818181818181817	2.6942148760330578	2.0	0.15714364449483256	1.5454545454545454	0.4297520661157025	13	1.0454545454545454	2.5454545454545454	CLASSICAL
2	2	4.241935483870968	4.812434963579606	7.0	3.555155856579776	1.9435483870967742	0.3758454734651406	31	3.2419354838709675	5.5963302752293576	CLASSICAL
2	2	4.03	5.3290999999999995	19.833333333333	36.19682588275897	2.42	0.7636000000000002	129	5.02	9.04191616766467	CLASSICAL
5	2	3.358490566037736	3.3620505517977928	8.149999999999977	6.042062034486277	2.0	0.7924528301886793	138	6.39622641509434	12.688888888888888	CLASSICAL
3	3	3.111111111111111	2.5432098765432105	9.0	6.4223615687108095	1.7222222222222223	0.6450617283950616	12	1.7222222222222223	4.235294117647059	CLASSICAL
3	5	3.816901408450704	3.9242213846459033	14.0	17.412705434067398	2.0492957746478875	0.4975699266018648	139	3.8309859154929575	6.205882352941177	CLASSICAL
1	2	3.142857142857143	1.722448979591837	2.0	0.2726850471068458	1.6857142857142857	0.2726530612244898	134	7.314285714285714	16.03448275862069	CLASSICAL
3	1	3.5833333333333335	2.8763888888888887	14.0	16.087814817263542	2.3583333333333334	0.8799305555555555	24	3.325	5.061946902654867	CLASSICAL
7	26	4.044596912521441	5.932831012477602	11.0	10.9706068668746	2.5660377358490565	0.7636493090391275	34	6.813036020583191	9.375	CLASSICAL
7	5	3.84	3.2544	10.149999999999991	9.729388106865844	1.64	0.4704	19	2.6	6.333333333333333	CLASSICAL
7	5	3.1	2.0900000000000007	5.8181818181819995	2.6446668801189164	1.45	0.24749999999999997	19	2.25	5.368421052631579	CLASSICAL
5	4	4.529832935560859	11.494933384977301	8.0	4.612352701543237	1.9928400954653938	0.15746663552839185	158	14.091885441527447	20.0765503875969	CLASSICAL
4	2	4.090909090909091	4.037190082644628	13.0	14.0467005767184	1.9090909090909092	0.40082644628099173	25	3.5795454545454546	6.4	CLASSICAL
2	7	3.746031746031746	3.8402620307382214	13.0	14.28454619031102	1.7301587301587302	0.3240110859158479	25	3.0793650793650795	6.216666666666667	CLASSICAL
12	8	3.80672268907563	3.197937998728903	16.0	22.263604729108568	2.134453781512605	0.4693171386201541	41	3.9789915966386555	6.092369477911647	CLASSICAL
2	7	3.3043478260869565	2.7334593572778827	4.0	1.263871439006574	1.9565217391304348	1.2589792060491496	13	2.0434782608695654	4.357142857142857	CLASSICAL
7	4	4.018518518518518	4.48113854595336	9.0	6.167334884111523	1.8796296296296295	0.40217764060356664	137	3.3518518518518516	7.376344086021505	CLASSICAL
3	4	3.066666666666667	0.8622222222222221	6.449999999999996	3.4922485207100595	1.4666666666666666	0.3822222222222222	10	1.4666666666666666	4.083333333333333	CLASSICAL
7	4	3.739130434782609	3.497164461247636	6.799999999999997	3.2495238095238093	1.4782608695652173	0.3364839319470699	14	1.5217391304347827	4.6875	CLASSICAL
2	1	3.375	2.484375	13.0	14.980994556372444	2.50625	1.0999609375000001	24	3.53125	5.31875	CLASSICAL
1	1	3.8666666666666667	4.515555555555554	3.0	0.5155555555555555	1.4	0.3733333333333334	12	0.6	3.2222222222222223	CLASSICAL
5	7	3.3333333333333335	1.222222222222222	2.0	0.20408163265306126	1.1666666666666667	0.1388888888888889	16	0.4166666666666667	3.2	CLASSICAL
2	4	4.190476190476191	4.297052154195012	6.0	3.025094668165488	1.9166666666666667	0.3621031746031746	158	6.25	11.43939393939394	CLASSICAL
14	7	4.472175379426644	8.404369129444417	17.875	28.436351633868917	2.354131534569983	0.5626178376733618	38	5.90725126475548	8.284965034965035	CLASSICAL
12	17	3.849462365591398	3.762284657185801	9.0	6.31160011052666	1.956989247311828	0.3852468493467452	24	4.419354838709677	6.953488372093023	CLASSICAL
1	6	4.351648351648351	7.837881898321459	9.8	7.978308251491948	2.3104395604395602	0.5437371694239826	33	5.576923076923077	8.23598820058997	CLASSICAL
112	16	3.859872611464968	4.891192340460059	32.0	87.11372952645775	2.4522292993630574	0.8145969410523753	135	6.560509554140127	10.07395498392283	CLASSICAL
3	3	3.694915254237288	3.6357368572249356	6.73	3.7802191380569754	1.7796610169491525	0.5446710715311692	130	2.1186440677966103	7.295454545454546	CLASSICAL
12	7	2.923076923076923	2.0710059171597637	4.099999999999998	1.4958448753462605	1.2307692307692308	0.17751479289940827	17	1.0769230769230769	9.0	CLASSICAL
2	10	3.9215686274509802	3.9677047289504026	20.875	38.43318211243667	2.104575163398693	0.4727241659190909	29	3.718954248366013	5.72972972972973	CLASSICAL
6	3	3.6136363636363638	4.009814049586777	12.0	13.935070008857476	2.147727272727273	1.1940857438016528	155	7.329545454545454	20.75	CLASSICAL
1	1	3.3559322033898304	2.6360241309968395	11.0	9.447883864742774	1.9661016949152543	0.507325481183568	17	3.169491525423729	4.777777777777778	CLASSICAL
3	2	3.8085106382978724	4.346310547759167	9.0	6.899083308966989	2.3404255319148937	0.7564508827523765	139	3.3191489361702127	5.954545454545454	CLASSICAL
2	11	4.245398773006135	5.142233429937145	15.0	19.067675753453628	1.9631901840490797	0.3667431969588619	31	4.638036809815951	8.063694267515924	CLASSICAL
15	11	4.207058823529412	5.735950173010381	16.0	25.859016880713888	2.235294117647059	0.4858131487889273	154	7.458823529411765	11.917525773195877	CLASSICAL
5	113	4.096069868995633	4.104307698175092	10.0	9.514653946779548	1.9344978165938864	0.3057531320913026	147	14.641921397379912	21.674107142857142	CLASSICAL
4	1	3.85	2.1775	10.0	8.895741502819691	1.7375	0.19359374999999995	25	3.8	6.247058823529412	CLASSICAL
3	2	3.5308641975308643	2.8910227099527512	9.0	7.532583252843256	1.7037037037037037	0.30727023319615915	28	2.4691358024691357	5.026315789473684	CLASSICAL
19	15	4.024844720496894	4.3596311870684	11.0	9.323169268827744	1.795031055900621	0.2002237567995062	172	9.658385093167702	14.792349726775956	CLASSICAL
3	3	3.8181818181818183	3.118457300275482	4.299999999999997	1.455288888888889	1.8181818181818181	0.3911845730027548	19	3.3636363636363638	5.833333333333333	CLASSICAL
4	12	3.8333333333333335	3.398148148148147	11.099999999999909	10.108218608020215	1.7592592592592593	0.21982167352537724	146	6.388888888888889	10.935483870967742	CLASSICAL
4	12	3.91044776119403	4.88750278458454	9.0	6.1597621514052525	1.9776119402985075	0.3950211628425039	134	6.149253731343284	12.174603174603174	CLASSICAL
1	19	4.539130434782609	5.744120982986768	11.0	10.861123316429584	2.0130434782608697	0.28243856332703215	134	5.434782608695652	10.470873786407767	CLASSICAL
5	7	3.9626168224299065	2.6528081055113986	6.0	2.7725272986751253	2.074766355140187	0.443008122980173	24	4.317757009345795	6.527272727272727	CLASSICAL
2	3	3.757575757575758	3.698806244260789	4.0	1.2448979591836733	1.6363636363636365	0.4132231404958678	16	1.5757575757575757	4.045454545454546	CLASSICAL
3	3	3.4285714285714284	1.3877551020408165	7.25	4.395833333333333	1.7619047619047619	0.46712018140589556	10	1.4761904761904763	3.9411764705882355	CLASSICAL
12	1	4.43614931237721	8.10446925864884	11.0	11.003775650660106	1.9469548133595285	0.17596813351808893	158	14.858546168958743	21.208406304728545	CLASSICAL
9	29	4.231481481481482	4.826045953360769	9.0	7.26334141234128	1.8240740740740742	0.21905006858710566	158	7.453703703703703	15.583333333333334	CLASSICAL
7	10	3.6363636363636362	2.6495867768595036	13.857142857143	15.783183477479904	2.018181818181818	0.5996694214876034	36	3.709090909090909	6.471698113207547	CLASSICAL
7	5	4.390243902439025	5.555026769779894	7.0	3.6669576673386146	1.7560975609756098	0.20880428316478286	23	3.768292682926829	7.032258064516129	CLASSICAL
2	7	4.104575163398692	5.178606518860267	7.0	4.173066314221894	2.0980392156862746	0.5590157631680123	29	3.7254901960784315	6.321167883211679	CLASSICAL
9	4	4.295081967213115	5.038609692734928	7.0	4.3459717678624035	1.9726775956284153	0.25608408731225185	58	5.344262295081967	7.699468085106383	CLASSICAL
2	1	3.1818181818181817	1.694214876033058	7.0	4.548945375878854	1.4090909090909092	0.24173553719008256	17	1.2727272727272727	3.6666666666666665	CLASSICAL
5	4	4.057553956834532	4.816831426944774	29.0	74.5703211064109	2.3129496402877696	0.5819186377516693	134	6.176258992805756	8.704225352112676	CLASSICAL
2	7	4.461538461538462	6.456665506439263	15.0	19.68696153607052	2.076923076923077	0.39679777236338315	32	4.1900452488687785	6.848958333333333	CLASSICAL
5	3	3.764705882352941	3.1211072664359865	4.0	1.358024691358025	1.3529411764705883	0.22837370242214536	17	1.0	4.0	CLASSICAL
16	6	3.924812030075188	4.219910678953022	18.093333333333394	28.810779994978457	2.3684210526315788	0.7063711911357341	31	5.571428571428571	8.09727626459144	CLASSICAL
5	2	2.88	1.9456	8.799999999999997	6.051337868480727	1.32	0.21760000000000002	20	1.64	5.6521739130434785	CLASSICAL
7	5	3.1794871794871793	2.711374095989481	14.0	16.662101922565057	1.6666666666666667	0.37606837606837606	22	1.9743589743589745	4.190476190476191	CLASSICAL
2	5	3.130434782608696	2.635160680529301	5.0	1.597420048374093	1.6521739130434783	0.48771266540642716	14	1.6956521739130435	4.25	CLASSICAL
1	1	1.75	0.4375	3.3937499999999994	0.9201388888888888	1.0	0.0	10	0.0	1.5	CLASSICAL
10	4	4.333333333333333	6.309178743961353	8.0	5.8946212601909345	1.9166666666666667	0.2720410628019324	62	8.768115942028986	13.212765957446809	CLASSICAL
1	1	3.7142857142857144	2.0612244897959187	2.4499999999999993	0.4166666666666667	1.4285714285714286	0.24489795918367346	10	1.1428571428571428	3.857142857142857	CLASSICAL
5	10	4.3584905660377355	6.097899608401567	7.0	4.0961866220236045	1.971698113207547	0.36712353150587396	22	3.8867924528301887	6.4	CLASSICAL
2	12	3.630434782608696	4.885160680529302	18.0	25.108497122457585	1.7826086956521738	0.36578449905482047	32	3.108695652173913	5.681318681318682	CLASSICAL
1	12	3.7868852459016393	3.2168771835528087	15.875	22.065238079450033	2.081967213114754	0.46869121203977426	23	3.4918032786885247	6.226890756302521	CLASSICAL
1	7	3.9272727272727272	4.140165289256198	10.0	7.469890291679939	1.7818181818181817	0.35239669421487596	19	2.290909090909091	4.48936170212766	CLASSICAL
3	2	2.75	1.9875	7.8	5.350234818836006	1.85	0.8275	124	1.625	7.228571428571429	CLASSICAL
3	5	3.576642335766423	2.6236879961638873	13.0	13.754443752933106	2.0364963503649633	0.604507432468432	129	4.810218978102189	8.622222222222222	CLASSICAL
7	7	3.103448275862069	1.4720570749108202	7.0	3.983563445101906	1.6551724137931034	0.5707491082045183	20	1.206896551724138	3.3157894736842106	CLASSICAL
1	2	2.761904761904762	0.8480725623582767	4.0	1.253772290809328	1.1428571428571428	0.2176870748299319	24	0.47619047619047616	2.923076923076923	CLASSICAL
5	2	4.162162162162162	6.654784514243973	14.799999999999727	17.698543412042458	2.3135135135135134	0.5881957633308985	142	9.78918918918919	16.669590643274855	CLASSICAL
5	6	4.300469483568075	6.426150014326963	31.675	86.35166306414645	2.2136150234741785	0.5388756639996474	158	4.429577464788732	6.694117647058824	CLASSICAL
2	2	3.4146341463414633	2.3890541344437835	8.0	4.9147114628164195	1.5121951219512195	0.2498512790005949	22	1.3658536585365855	4.588235294117647	CLASSICAL
8	2	3.975609756097561	4.560380725758478	13.0	12.843578120106365	1.8170731707317074	0.29580606781677576	22	3.268292682926829	5.888888888888889	CLASSICAL
4	2	3.25	2.8125	4.0	1.2486992715920915	1.4375	0.37109375	14	1.3125	3.6666666666666665	CLASSICAL
