melodic_variance,repeteadness_mean,repeteadness_variance,pitch_in_piece,weighted_abruptness,pitch_in_rules,branchiness_mean,pitch_between_rules,branchiness_variance,melodic_mean,unweighted_abruptness,label
0.299168975,3.55,0.89,24,2,0.684210526,2.526315789,"[1, 5, 2, 9, 1, 2, 4, 2, 1, 7, 3, 5, 9]",0.459833795,1.263157895,2,Rock
0.289930556,6,3.110157375,17,7,2.958333333,3.25,"[7, 2, 7, 7, 9, 1, 5, 2, 7, 7, 7, 5, 5, 8, 12, 4, 7, 7, 4, 7, 1, 9, 7, 5, 7, 1]",1.354166667,1.708333333,5,Rock
0.8475,4.9,1.851722592,12,5,5,2.7,"[7, 12, 5, 12, 12, 7, 7, 7, 1, 1, 12, 5, 5, 7]",1.41,1.95,7,Rock
0.244897959,2.813886683,0.490990188,10,7,3.857142857,2.285714286,"[7, 10, 7, 7, 3, 3, 7]",0.489795918,1.571428571,7,Rock
0.299039781,5,1.798346465,10,7,2.925925926,3.333333333,"[7, 3, 1, 3, 5, 3, 7, 8, 8, 7, 7, 2, 8, 7, 3, 2, 5, 3, 3, 5, 1, 7, 8, 4, 5, 2, 7]",2.148148148,1.814814815,3,Rock
0.172839506,2.45,0.409722222,26,4,0.666666667,3.111111111,"[7, 5, 3, 2, 1, 4, 3, 1]",2.098765432,1.222222222,2,Rock
0.620498615,3,0.4475,9,3,1.315789474,3.263157895,"[2, 3, 5, 3, 2, 8, 3, 2, 3, 2, 1, 2, 1]",2.825484765,1.894736842,1,Rock
0.419460881,12,12.07470314,22,8,6.58974359,3.487179487,"[14, 8, 9, 7, 9, 3, 1, 9, 9, 9, 14, 22, 5, 13, 14, 4, 3, 11, 7, 11, 14, 10, 7, 16, 8, 10, 1, 8, 10, 16, 16, 22, 6, 8, 16, 5, 22, 7, 6, 2, 7, 8, 11, 3]",4.86522025,1.871794872,3,Rock
1.333333333,3.55,1,3,1,0.5,2.333333333,"[3, 1, 2, 1]",0.222222222,2,1,Rock
0.416666667,12.75,13.78396925,20,7,5.333333333,3.333333333,"[7, 4, 12, 7, 7, 11, 19, 11, 14, 11, 7, 11, 19, 11, 18, 6, 2, 12, 7, 13, 13, 3, 13, 4, 2, 12, 4, 4, 12, 5, 18, 19, 11, 11, 13, 7, 19, 4]",1.222222222,1.833333333,6,Rock
0.179930796,4,1.38541773,17,2,0.470588235,2.705882353,"[2, 2, 2, 4, 2, 5, 4, 3, 3, 12, 5, 5, 2]",2.089965398,1.235294118,2,Rock
0.595555556,3,0.544189333,15,10,5.066666667,2.533333333,"[13, 5, 13, 5, 2, 3, 13, 13, 5, 9, 9, 2]",1.582222222,1.933333333,10,Rock
0.098765432,2,0.234375,19,2,0.111111111,2.444444444,"[12, 2, 12, 1, 3]",1.135802469,1.111111111,1,Rock
0.281957633,6,2.768,21,7,2.864864865,3.405405405,"[12, 7, 7, 2, 5, 3, 2, 12, 7, 7, 10, 9, 8, 3, 7, 2, 3, 3, 7, 4, 7, 4, 14, 13, 10, 7, 7, 7, 7, 4, 12, 14, 6, 7, 1]",1.322132944,1.648648649,7,Rock
0.6475,7,4.193612378,19,4,1.95,2.9,"[10, 2, 4, 7, 2, 7, 3, 7, 4, 1, 4, 5, 7, 1, 2]",1.39,1.55,4,Rock
0,1.85,0.1875,45,1,0,1.6,"[33, 4, 1]",0.64,1,1,Rock
0.237252862,6.55,3.35446281,31,21,7.290322581,3.935483871,"[12, 23, 5, 3, 24, 1, 2, 2, 21, 17, 16, 17, 19, 21, 21, 12, 17, 16, 21, 16, 24, 2, 12, 3, 23, 4, 19, 4]",3.479708637,1.612903226,17,Jazz
0.082644628,0,0,31,17,0.636363636,3.818181818,[2],2.330578512,1.090909091,22,Jazz
0,1.68,0.1475,24,24,0,1.5,"[19, 2, 24]",0.25,1,24,Jazz
0,2.25,0.359375,41,12,0,2.133333333,"[12, 19, 8, 19, 8, 4, 2, 2, 19, 18, 4]",0.648888889,1,12,Jazz
0.221824,16,19.50231218,39,4,3.072,3.984,"[8, 3, 2, 4, 6, 12, 4, 8, 4, 4, 18, 15, 5, 8, 4, 4, 18, 6, 6, 1, 6, 6, 2, 7, 10, 4, 7, 4, 13, 8, 10, 5, 5, 8, 6, 2, 5, 3, 5, 4, 8, 3, 3, 1, 8, 1, 3, 4, 15, 3, 2, 12, 8, 2, 6, 10, 10, 1, 4, 1, 2, 3, 5, 1, 7, 12, 4, 10, 1, 8, 4, 3, 13, 6, 8, 3, 4, 3, 5, 4, 5, 10, 6, 1, 8, 13, 5, 10, 6, 3, 1, 4, 1, 8, 6, 1, 1, 3, 6, 7, 8, 5, 8, 6, 7, 7, 13, 7, 4, 6, 9, 2, 10, 2, 4, 8, 6, 7, 1, 5, 2, 7, 2, 1, 6, 1, 3, 9, 8, 8, 4, 6, 8, 9, 7, 2, 1, 6, 3, 2, 2, 8, 8]",5.327744,1.776,3,Jazz
0.658293819,20,33.00798857,35,9,6.37254902,3.973856209,"[14, 7, 5, 3, 8, 2, 18, 7, 13, 6, 1, 14, 7, 2, 8, 12, 2, 10, 17, 8, 1, 11, 6, 9, 14, 14, 5, 8, 13, 17, 12, 1, 15, 4, 8, 5, 12, 15, 1, 1, 9, 3, 7, 13, 12, 15, 8, 8, 13, 20, 17, 5, 1, 2, 9, 1, 12, 17, 1, 7, 14, 15, 11, 17, 14, 13, 3, 12, 12, 12, 3, 7, 3, 5, 1, 10, 10, 17, 5, 6, 3, 5, 1, 12, 12, 13, 2, 5, 13, 4, 1, 5, 12, 7, 1, 17, 12, 5, 7, 6, 1, 12, 3, 15, 10, 5, 6, 5, 9, 2, 14, 2, 5, 17, 9, 14, 12, 7, 5, 5, 13, 15, 9, 14, 15, 10, 14, 11, 17]",5.999316502,2.091503268,5,Jazz
0,1.7,0.141505102,32,1,0,2,"[1, 1, 2, 6, 2, 1]",0.666666667,1,1,Jazz
0.21484375,6,2.767538265,18,3,1.6875,2.625,"[2, 3, 10, 11, 5, 1, 8, 7, 4, 7, 3, 5, 3, 9]",1.734375,1.3125,3,Jazz
0,1.85,0.1875,33,2,0,2.333333333,"[28, 2, 1]",0.888888889,1,2,Jazz
0.268905986,10,8.499958626,31,9,3.054794521,4.273972603,"[1, 2, 1, 2, 5, 4, 5, 4, 6, 2, 3, 10, 5, 12, 5, 5, 8, 3, 7, 3, 7, 4, 4, 5, 5, 15, 3, 6, 3, 17, 5, 10, 5, 6, 4, 3, 2, 4, 3, 5, 7, 2, 1, 3, 4, 4, 6, 3, 7, 4, 4, 4, 9, 3, 8, 6, 1, 2, 4, 5, 10, 7, 6, 3, 3, 4, 5, 8, 5, 4, 5, 7, 3, 9, 4, 5, 8, 13, 5, 5, 7, 1, 7, 8, 6, 8, 9, 4, 2, 5, 7, 6, 4, 4, 10, 8, 3, 6, 1, 7, 2, 2, 1, 9, 7, 9, 7, 2, 7, 8, 2, 9, 4, 9, 9, 4, 6, 5, 9, 1, 3, 4, 8, 12, 6, 3, 4, 6, 15]",4.801651342,1.863013699,3,Jazz
0,0,0,17,17,0,1,[17],0,1,17,Jazz
0.272517836,7,3.928528437,31,4,2.379310345,4.344827586,"[4, 5, 3, 5, 1, 5, 11, 4, 5, 8, 3, 1, 3, 5, 3, 4, 7, 3, 3, 3, 6, 2, 7, 2, 4, 5, 3, 8, 5, 3, 2, 3, 4, 3, 5, 5, 2, 5, 1, 5, 5, 3, 4, 10, 3, 12, 3, 7, 6, 5, 3, 5, 7, 3, 5, 1, 7, 3, 1, 8, 6, 12, 3, 5, 7, 2, 3, 1, 1, 2, 1, 2, 5, 3, 2, 4, 3, 5, 7, 3, 3, 4, 3, 7, 2, 15, 3, 5, 7, 4, 3, 4, 8, 5, 3, 5, 5, 13]",6.174197384,1.784482759,3,Jazz
0,5,2.222222222,27,12,0,1.714285714,"[25, 9, 7, 7, 8, 12]",0.204081633,1,12,Jazz
0.24,3,0.666666667,10,10,3.6,2.4,"[8, 10, 8, 10]",0.24,1.4,10,Jazz
0.146495467,11,10.00123295,75,2,18.06737968,4.921925134,"[32, 26, 1, 4, 18, 13, 28, 21, 32, 20, 33, 31, 24, 29, 33, 29, 31, 29, 15, 10, 20, 21, 21, 32, 39, 6, 28, 28, 30, 35, 3, 21, 43, 32, 39, 44, 14, 16, 14, 22, 39, 11, 3, 48, 50, 27, 30, 28, 28, 22, 9, 18, 18, 27, 32, 22, 37, 1, 36, 39, 26, 24, 30, 18, 39, 28, 1, 35, 35, 46, 36, 31, 33, 4, 27, 38, 5, 31, 39, 6, 37, 9, 2, 33, 33, 44, 46, 28, 42, 50, 17, 38, 2, 25, 25, 24, 20, 27, 5, 3, 1, 2, 31, 4, 29, 28, 24, 16, 20, 13, 33, 15, 15, 42, 28, 24, 38, 37, 40, 18, 31, 40, 2, 48, 7, 3, 3, 1, 9, 33, 40, 42, 36, 2, 4, 26, 38, 24, 7, 53, 30, 41, 6, 32, 25, 48, 28, 38, 44, 33, 27, 3, 42, 28, 52, 20, 27, 27, 30, 7, 10, 2, 50, 42, 3, 43, 47, 2, 39, 12, 40, 54, 41, 51, 51, 51, 48, 41, 51, 41, 6, 3, 29, 26, 1, 28, 31, 30, 12, 1, 7, 5, 4, 9, 8, 18, 24, 33, 32, 21, 30, 47, 41, 43, 34, 9, 34, 52, 4, 31, 9, 51, 50, 5, 36, 32, 35, 27, 48, 24, 12, 27, 28, 5, 26, 33, 42, 45, 20, 40, 27, 35, 36, 5, 37, 35, 39, 42, 29, 24, 6, 12, 6, 3, 31, 30, 41, 24, 16, 27, 28, 25, 27, 34, 6, 23, 41, 9, 4, 36, 26, 42, 8, 41, 40, 46, 42, 46, 25, 29, 40, 26, 24, 34, 36, 39, 20, 12, 40, 40, 3, 39, 33, 24, 7, 12, 4, 34, 6, 36, 1, 37, 40, 35, 9, 4, 23, 18, 27, 27, 31, 32, 30, 29, 25, 25, 4, 21, 9, 9, 6, 29, 3, 2, 26, 27, 23, 1, 5, 34, 43, 30, 40, 38, 2, 5, 11, 30, 28, 8, 7, 4, 46, 29, 27, 33, 4, 41, 40, 37, 24, 33, 35, 42, 12, 17, 1, 29, 27, 20, 14, 4, 36, 23, 6, 2, 19, 16, 63, 31, 2, 6, 4, 39, 28, 1, 3, 4, 40, 27, 28, 28, 6, 28, 28, 31, 50, 45, 2, 47, 34, 27, 31, 29, 7, 3, 33, 1, 28, 12, 41, 35, 7, 29, 2, 4, 24, 19, 15, 29, 26, 25, 54, 12, 24, 41, 33, 44, 4, 44, 2, 49, 1, 55, 41, 5, 17, 2, 2, 27, 15, 6, 10, 24, 16, 40, 20, 6, 7, 24, 24, 18, 20, 19, 7, 33, 21, 8, 6, 27, 3, 52, 43, 14, 41, 15, 47, 2, 3, 6, 2, 20, 21, 31, 30, 35, 34, 33, 16, 1, 12, 15, 12, 1, 52, 51, 21, 12, 45, 32, 33, 5, 12, 7, 3, 36, 22, 2, 45, 14, 7, 40, 34, 55, 33, 4, 36, 12, 3, 17, 55, 15, 21, 16, 29, 20, 10, 5, 6, 24, 38, 32, 37, 36, 4, 3, 25, 35, 45, 11, 29, 31, 18, 21, 26, 6, 12, 20, 27, 36, 32, 34, 38, 3, 20, 13, 12, 16, 14, 1, 8, 17, 10, 14, 24, 52, 16, 25, 5, 34, 3, 3, 6, 9, 39, 8, 3, 3, 44, 4, 37, 5, 6, 38, 10, 1, 7, 25, 26, 27, 58, 10, 5, 12, 23, 15, 39, 12, 22, 50, 58, 46, 45, 38, 40, 23, 1, 6, 2, 21, 22, 26, 28, 32, 29, 32, 35, 39, 33, 32, 30, 43, 31, 15, 40, 31, 35, 36, 15, 28, 2, 22, 21, 15, 26, 5, 6, 16, 33, 36, 31, 33, 28, 43, 6, 41, 36, 35, 3, 33, 29, 29, 36, 32, 29, 12, 10, 40, 63, 14, 26, 34, 10, 29, 7, 4, 9, 6, 2, 17, 31, 18, 27, 5, 32, 6, 37, 22, 23, 35, 20, 39, 31, 2, 11, 4, 31, 15, 22, 30, 23, 27, 38, 33, 22, 1, 34, 18, 4, 12, 1, 50, 48, 4, 44, 2, 47, 46, 27, 22, 27, 28, 2, 39, 72, 26, 44, 16, 15, 65, 27, 43, 4, 3, 3, 7, 7, 40, 34, 2, 27, 26, 31, 2, 4, 3, 6, 5, 35, 36, 40, 28, 7, 29, 26, 7, 2, 4, 25, 26, 33, 28, 23, 18, 39, 37, 34, 47, 21, 22, 42, 20, 24, 25, 5, 6, 54, 48, 35, 36, 42, 21, 33, 41, 32, 25, 1, 20, 21, 7, 24, 17, 1, 27, 20, 11, 4, 18, 30, 25, 49, 6, 10, 8, 14, 12, 22, 48, 27, 50, 71, 31, 7, 31, 28, 30, 36, 29, 7, 22, 29, 28, 26, 20, 45, 3, 4, 5, 35, 26, 1, 2, 37, 36, 7, 43, 22, 31, 25, 21, 29, 23, 54, 8, 43, 38, 6, 27, 24, 21, 2, 21, 14, 26, 43, 32, 42, 26, 24, 24, 21, 28, 27, 20, 39, 28, 4, 1, 14, 19, 34, 21, 28, 7, 18, 17, 17, 54, 5, 19, 16, 22, 20, 24, 28, 26, 28, 43, 26, 25, 29, 24, 31, 42, 29, 20, 42, 21, 18, 44, 42, 19, 26, 14, 10, 5, 42, 47, 16, 46, 23, 24, 45, 29, 27, 31, 23, 29, 11, 15, 1, 26, 21, 5, 3, 41, 40, 27, 7, 1, 30, 31, 24, 43, 40, 25, 51, 28, 16, 6, 25, 20, 43, 6, 1, 35, 39, 31, 27, 26, 28, 26, 3, 22, 9, 4, 4, 23, 8, 7, 7, 5, 1, 43, 6, 21, 35, 28, 14, 19, 62, 2, 16, 11, 26, 5, 2, 1, 2, 27, 21, 11, 6, 28, 12, 26, 39, 8, 30, 31, 2, 12, 1, 18, 31, 20, 12, 24, 29, 4, 14, 3, 4, 1, 14, 16, 22, 24, 27, 5, 4, 13, 26, 17, 42, 49, 48, 20, 23, 6, 27, 43, 40, 44, 2, 36, 9, 30, 33, 4, 16, 25, 23, 42, 28, 7, 41, 33, 28, 50, 39, 40, 41, 32, 13, 5, 18, 48, 7, 15, 22, 24, 2, 29, 18, 35, 31, 32, 4, 5, 23, 7, 28, 39, 22, 52, 46, 4, 51, 48, 33, 35, 10, 30, 28, 12, 4, 8, 9, 16, 29, 21, 34, 3, 10, 8, 2, 22, 21, 5, 31, 25]",14.54898453,1.994652406,26,Jazz
0.229135802,5.8,2.322090491,24,2,6.666666667,3.688888889,"[3, 13, 17, 2, 20, 11, 20, 15, 4, 17, 15, 10, 5, 19, 20, 15, 9, 5, 18, 2, 14, 7, 12, 2, 24, 10, 10, 24, 4, 9, 14, 2, 4, 10, 4, 4]",3.63654321,1.644444444,20,Jazz
0.276465028,11.25,11.20011236,22,12,2.260869565,3.652173913,"[5, 3, 14, 5, 4, 2, 8, 7, 12, 2, 3, 2, 1, 2, 5, 12, 3, 6, 8, 2, 10, 6, 3, 5, 7, 12, 7, 5, 6, 8, 3, 7, 1, 2, 4, 1, 5, 2, 1, 7, 4, 10, 7]",4.139886578,1.630434783,3,Jazz
0.32,12,10.68803346,14,4,1.68,3.04,"[8, 3, 5, 2, 5, 3, 3, 3, 5, 1, 6, 7, 3, 10, 5, 6, 2, 1, 1, 2, 2, 1, 3, 3, 7, 2, 1, 2]",1.6384,1.6,5,Jazz
0.148760331,3.4,0.946745562,33,5,0.727272727,3.636363636,"[5, 5, 1, 29, 4, 3, 5]",3.685950413,1.181818182,5,Jazz
0,3,0.762396694,33,16,0,2.315789474,"[21, 16, 24, 14, 7, 8, 16, 9, 23, 5, 12, 3]",0.952908587,1,16,Jazz
0.352493075,5,2.197416171,19,9,1.605263158,4,"[3, 8, 3, 5, 9, 10, 4, 8, 3, 4, 7, 2, 1, 4, 1, 1, 5, 5, 4, 3, 1, 4, 4, 5, 5]",4.631578947,1.552631579,1,Jazz
0.441141498,5,2.097906624,24,6,2.620689655,4.103448276,"[4, 7, 2, 5, 4, 13, 3, 7, 5, 5, 9, 2, 4, 1, 4, 5, 1, 6, 3, 13, 5, 4, 13, 1, 13, 4, 8, 7, 5, 16, 5, 3, 3, 3, 2, 2, 5, 2, 5, 6, 4]",5.368608799,1.724137931,2,Jazz
0.294589774,7,4.074005877,39,12,5.043103448,3.982758621,"[11, 3, 9, 3, 14, 7, 7, 2, 10, 9, 2, 5, 10, 14, 4, 15, 8, 5, 6, 3, 5, 14, 3, 19, 24, 3, 14, 11, 4, 1, 4, 17, 19, 21, 15, 1, 9, 2, 8, 5, 19, 11, 3, 5, 14, 14, 21, 18, 1, 2, 10, 13, 26, 7, 1, 26, 8, 5, 8, 1, 14, 10, 4, 6, 7, 5, 19, 15, 18, 3, 12, 7, 6, 5, 5, 7, 21, 1, 24, 3, 6, 10, 5, 4, 13, 26, 17, 14, 11, 8, 4]",4.689357907,1.775862069,5,Jazz
0.2496,14,14.28847089,28,5,2.78,3.68,"[7, 1, 16, 5, 9, 11, 4, 1, 11, 8, 6, 10, 1, 3, 2, 6, 17, 9, 5, 12, 12, 3, 8, 3, 8, 4, 6, 4, 5, 4, 1, 7, 10, 5, 1, 3, 6, 12, 6, 14, 11, 12, 18, 4, 6, 5, 1, 5, 1, 2, 8, 7]",4.6576,1.52,2,Jazz
0.04338843,3.833333333,1.104170831,48,3,1.181818182,3.272727273,"[3, 3, 2, 2, 3, 2, 2, 21, 3, 3, 3, 3, 2, 2, 26]",1.561983471,1.045454545,3,Jazz
0.307270233,6.183333333,3.391832288,24,1,2.740740741,3.333333333,"[24, 14, 7, 9, 1, 4, 10, 1, 3, 5, 2, 24, 2, 10, 18, 24, 2, 1, 6, 7, 1, 6, 2, 7]",2.666666667,1.62962963,1,Jazz
0,6,2.832653061,24,2,0,1.846153846,"[7, 7, 5, 3, 2, 2, 2, 7, 7, 3, 2]",0.284023669,1,2,Jazz
0,3.35,0.882653061,17,4,0,2.4,"[3, 8, 5, 17, 12, 12, 8]",0.84,1,4,Jazz
0,2.55,0.45,24,12,0,2.285714286,"[14, 1, 16, 3, 24, 12]",1.346938776,1,12,Jazz
0.109375,2,0.204081633,24,12,0.875,3,"[19, 7, 2, 5, 8]",1.75,1.125,12,Jazz
0,3.85,0.956597222,20,12,0,2.153846154,"[2, 16, 4, 12, 11, 11, 5, 2, 12, 12]",0.591715976,1,12,Jazz
0.198896398,9,6.350009755,32,5,2.716535433,4.251968504,"[10, 4, 5, 10, 7, 4, 7, 7, 11, 1, 1, 5, 4, 3, 2, 5, 15, 5, 6, 15, 2, 4, 11, 1, 1, 2, 6, 7, 2, 9, 3, 10, 6, 2, 7, 12, 4, 1, 4, 3, 3, 1, 2, 4, 2, 3, 7, 7, 3, 4, 5, 1, 6, 3, 5, 2, 4, 1, 5, 3, 6, 5, 1, 6, 2, 4, 9, 4, 4, 8, 14, 9, 8, 3, 12, 7, 9, 10, 7, 5, 5, 3, 4, 1, 7, 9, 5, 2, 1, 3, 5, 12, 7, 5, 6, 3, 3, 5, 8, 8, 2, 12, 9, 1, 4, 6, 5, 6]",3.605803212,1.787401575,10,Jazz
0,2.5,0.41322314,36,12,0,3.066666667,"[17, 1, 12, 15, 16, 21, 2, 12]",2.062222222,1,17,Jazz
0,7.75,4.933837429,25,5,0,2.615384615,"[5, 5, 14, 6, 1, 6, 6, 1, 11, 1]",1.467455621,1,5,Jazz
0.138888889,1.75,0.138888889,24,2,0.833333333,2.833333333,"[2, 2, 5, 2, 1]",1.805555556,1.166666667,2,Jazz
0.299648438,10,9.974422674,28,2,2.49375,4.45,"[5, 7, 7, 5, 7, 9, 2, 2, 4, 4, 2, 7, 2, 1, 2, 5, 4, 4, 5, 7, 8, 3, 4, 9, 4, 3, 2, 6, 4, 5, 5, 5, 1, 5, 5, 4, 1, 6, 3, 4, 5, 10, 6, 8, 5, 9, 2, 10, 6, 8, 3, 4, 2, 4, 2, 3, 5, 8, 5, 7, 3, 2, 3, 5, 2, 1, 3, 3, 1, 7, 2, 1, 2, 2, 6, 17, 2, 2, 5, 6, 3, 2, 1, 2, 3, 5, 2, 1, 7, 5, 3, 3, 5, 1, 6, 6, 3, 7, 9, 5, 7, 3, 4, 2, 7, 1, 4, 4, 5, 1, 3, 3, 4, 3, 4, 9, 5, 6, 5, 3, 3, 9, 3, 3, 2, 6, 4, 9, 7, 6, 5, 5, 7, 2, 3, 7, 4, 1, 2, 3, 2, 3]",5.335,1.91875,2,Jazz
0,1.7,0.12244898,27,16,0,2.5,"[12, 13, 5, 12, 15, 16]",1.416666667,1,16,Jazz
0.350075579,14,17.95467543,81,3,19.20152818,4.441260745,"[10, 39, 18, 23, 7, 42, 16, 29, 22, 36, 35, 40, 46, 24, 38, 22, 33, 26, 22, 24, 28, 38, 12, 27, 32, 29, 31, 45, 32, 47, 7, 19, 29, 31, 25, 44, 30, 36, 42, 35, 34, 12, 23, 17, 21, 7, 24, 29, 27, 41, 31, 14, 19, 36, 6, 46, 21, 43, 24, 9, 29, 41, 20, 51, 10, 43, 7, 4, 14, 36, 33, 2, 25, 24, 31, 55, 43, 15, 11, 32, 1, 10, 21, 7, 31, 7, 24, 36, 5, 12, 32, 29, 24, 29, 12, 15, 11, 27, 29, 17, 11, 9, 18, 10, 24, 8, 22, 34, 9, 67, 13, 20, 26, 40, 2, 30, 16, 24, 12, 21, 9, 7, 41, 40, 38, 35, 35, 32, 13, 13, 42, 36, 28, 22, 23, 25, 38, 19, 17, 14, 22, 14, 23, 25, 17, 29, 14, 26, 12, 36, 15, 27, 41, 18, 17, 35, 29, 40, 12, 3, 35, 4, 38, 16, 28, 42, 8, 17, 53, 39, 33, 40, 38, 37, 26, 31, 19, 21, 14, 17, 26, 27, 49, 23, 18, 11, 12, 12, 39, 18, 31, 17, 35, 18, 32, 10, 23, 28, 39, 29, 30, 12, 38, 38, 6, 66, 8, 30, 32, 10, 5, 26, 36, 5, 39, 23, 31, 9, 41, 33, 47, 39, 50, 25, 38, 47, 42, 28, 11, 35, 43, 31, 28, 60, 22, 20, 47, 9, 41, 31, 39, 39, 12, 28, 57, 42, 38, 19, 27, 36, 9, 40, 23, 11, 25, 24, 21, 36, 31, 23, 31, 35, 31, 50, 19, 9, 5, 35, 4, 17, 13, 20, 27, 5, 16, 36, 50, 38, 28, 49, 12, 31, 34, 39, 37, 19, 33, 26, 22, 12, 41, 29, 32, 50, 35, 30, 13, 10, 28, 12, 10, 17, 10, 23, 17, 35, 18, 6, 5, 22, 10, 13, 6, 30, 5, 7, 6, 27, 21, 17, 6, 10, 33, 26, 13, 11, 17, 19, 15, 27, 25, 50, 40, 35, 26, 9, 11, 12, 23, 35, 19, 53, 22, 11, 28, 2, 24, 20, 20, 36, 34, 5, 4, 30, 35, 2, 5, 5, 7, 48, 20, 2, 9, 32, 15, 19, 29, 41, 40, 22, 40, 9, 11, 26, 36, 10, 31, 19, 6, 38, 11, 62, 23, 17, 51, 12, 14, 17, 28, 36, 30, 1, 5, 12, 33, 29, 50, 56, 21, 20, 21, 16, 57, 18, 40, 21, 14, 18, 34, 13, 14, 21, 19, 43, 30, 17, 37, 28, 11, 9, 15, 24, 9, 16, 7, 14, 12, 7, 5, 10, 21, 18, 9, 22, 21, 1, 6, 7, 22, 4, 27, 13, 34, 19, 24, 24, 28, 10, 17, 18, 5, 29, 26, 33, 25, 27, 18, 23, 25, 28, 28, 19, 29, 35, 24, 33, 2, 35, 29, 5, 12, 9, 22, 22, 15, 12, 14, 14, 14, 15, 35, 19, 17, 27, 23, 40, 4, 25, 42, 30, 47, 33, 15, 27, 5, 12, 13, 39, 46, 9, 44, 26, 10, 32, 22, 23, 24, 31, 24, 28, 7, 29, 31, 33, 35, 28, 23, 12, 19, 36, 9, 26, 18, 35, 24, 4, 12, 47, 3, 24, 20, 20, 26, 28, 31, 7, 44, 18, 38, 43, 27, 40, 42, 41, 44, 33, 23, 27, 26, 32, 9, 36, 16, 30, 22, 21, 22, 50, 18, 36, 46, 22, 5, 10, 31, 29, 5, 26, 6, 27, 38, 14, 31, 17, 31, 25, 5, 6, 16, 15, 6, 21, 13, 1, 15, 7, 5, 18, 18, 15, 26, 6, 22, 14, 30, 3, 15, 2, 13, 10, 18, 21, 20, 17, 45, 13, 18, 12, 21, 28, 19, 2, 1, 9, 33, 34, 26, 12, 5, 17, 10, 29, 2, 18, 18, 20, 15, 28, 9, 6, 24, 17, 29, 22, 10, 24, 16, 26, 29, 36, 19, 30, 23, 39, 3, 7, 14, 36, 31, 24, 34, 26, 42, 19, 37, 3, 42, 38, 36, 7, 24, 38, 41, 32, 37, 27, 42, 23, 34, 30, 17, 14, 33, 39, 3, 26, 39, 27, 48, 10, 22, 5, 10, 28, 14, 7, 12, 19, 18, 9, 7, 17, 5, 17, 29, 7, 33, 21, 43, 31, 24, 21, 21, 3, 5, 20, 35, 39, 24, 29, 17, 19, 17, 29, 18, 22, 35, 38, 27, 35, 36, 43, 17, 20, 36, 34, 51, 6, 41, 31, 21, 25, 13, 35, 17, 32, 28, 27, 21, 50, 17, 26, 18, 27, 36, 9, 49, 41, 27, 25, 6, 23, 9, 24, 19, 15, 17, 55, 18, 7, 17, 30, 15, 15, 43, 42, 29, 12, 15, 23, 36, 29, 17, 42, 40, 50, 41, 35, 15, 29, 36, 17, 36, 20, 30, 26, 19, 10, 7, 29, 8, 25, 24, 29, 18, 22, 22, 20, 34, 28, 31, 32, 15, 29, 22, 18, 45, 53, 11, 25, 13, 30, 23, 14, 21, 14, 14, 17, 19, 27, 29, 24, 18, 14, 25, 18, 5, 15, 21, 30, 15, 5, 31, 37, 13, 30, 2, 28, 5, 19, 31, 15, 47, 43, 7, 33, 9, 11, 1, 50, 38, 14, 23, 3, 9, 26, 15, 5, 17, 30, 7, 34, 10, 38, 1, 23, 44, 31, 45, 33, 26, 30, 23, 27, 47, 20, 17, 33, 32, 32, 26, 18, 14, 50, 31, 27, 50, 28, 31, 26, 35, 51, 50, 46, 56, 25, 29, 26, 29, 21, 18, 36, 33, 13, 50, 7, 38, 38, 12, 10, 41, 20, 6, 12, 30, 23, 26, 29, 26, 16, 25, 21, 27, 9, 40, 35, 8, 28, 27, 32, 17, 40, 29, 40, 30, 36, 36, 34, 12, 15, 34, 41, 41, 20, 13, 49, 36, 44, 11, 18, 26, 21, 33, 12, 38, 24, 27, 22, 29, 10, 44, 7, 17, 31, 29, 12, 19, 31, 17, 39, 18, 14, 18, 25, 12, 46, 16, 18, 14, 18, 58, 50, 16, 25, 40, 24, 54, 44, 29, 40, 46, 41, 28, 26, 29, 23, 22, 33, 41, 40, 18, 29, 44, 19, 8, 20, 15, 26, 23, 33, 18, 36, 32, 42, 23, 28, 26, 34, 18, 28, 19, 12, 40, 21, 40, 31, 31, 25, 29, 20, 12, 23, 27, 41, 45, 22, 17, 41, 42, 39, 31, 19, 17, 5, 1, 44, 20, 41, 43, 5, 38, 24, 5, 43, 40, 8, 57, 37, 42, 7, 38, 28, 19, 23, 17, 25, 3, 16, 24, 49, 17]",10.40700815,2.321872015,16,Jazz
0.243055556,8,5.353381761,19,8,3.041666667,3.333333333,"[6, 2, 6, 3, 1, 7, 1, 2, 18, 10, 2, 8, 8, 7, 8, 6, 7, 3, 9, 10, 8, 18, 11, 1]",2.055555556,1.583333333,2,Jazz
0,5,1.906347555,34,9,0,1.846153846,"[29, 5, 4, 9, 7, 7, 12, 9, 28, 5, 14]",0.437869822,1,9,Jazz
0.206863905,6,2.968121302,26,4,4.307692308,4.215384615,"[9, 16, 8, 8, 4, 11, 5, 9, 14, 3, 9, 4, 12, 11, 19, 7, 8, 12, 5, 7, 10, 6, 10, 8, 9, 7, 7, 9, 2, 7, 2, 4, 4, 7, 15, 5, 12, 5, 4, 6, 7, 6, 11, 8, 21, 8]",5.799763314,1.707692308,6,Jazz
0,1,0,16,2,0,2,"[2, 3, 5, 2]",0.857142857,1,2,Jazz
