melodic_variance,repeteadness_mean,repeteadness_variance,pitch_in_piece,weighted_abruptness,pitch_in_rules,branchiness_mean,branchiness_variance,melodic_mean,unweighted_abruptness,label
0.462222222,4.64556962,9.317417081,24,0.736034483,3.666666667,3.4,2.706666667,1.733333333,0.612413793,American Folk
0.842091571,4.350726106,8.06533925,20,0.790005288,2.951612903,3.161290323,1.393340271,2.112903226,0.665758858,American Folk
0.6875,4.957085203,15.23047421,29,0.384056727,4.657894737,3.592105263,2.583621884,2.25,0.273910262,American Folk
0.421728395,5.810408922,19.43245671,34,0.381325758,2.866666667,2.755555556,0.940246914,1.577777778,0.377462121,American Folk
0.653983353,3.27431858,4.42861453,12,0.87364532,3,3.172413793,1.590963139,2.034482759,0.82567734,American Folk
1.215950964,6.103358293,15.77988522,43,0.656123467,4.386904762,3.869047619,5.804280045,2.398809524,0.30342054,American Folk
0.844953174,5.205316092,11.25765852,12,0.745967742,2.903225806,3.161290323,1.941727367,2.161290323,0.507392473,American Folk
0.758928571,3.221494102,4.495969383,9,0.392609127,3.178571429,3.214285714,1.954081633,2.25,0.368055556,American Folk
1.8336,2.903409091,3.116380424,13,0.713333333,1.76,2.64,0.9504,2.08,0.656222222,American Folk
0.707429323,2.949152542,2.777075553,15,0.678981107,3.128205128,3.435897436,2.60486522,2.102564103,0.517094017,American Folk
0.506835938,2.376470588,1.670034602,18,0.888104839,4.8125,3.1875,2.02734375,1.84375,0.882686492,American Folk
1.222222222,5.871854586,8.889471773,12,0.338169935,3.611111111,2.555555556,0.691358025,2,0.336862745,American Folk
0.416232639,4.935643564,10.18397706,25,0.506648936,3.875,3.041666667,1.581597222,1.854166667,0.390957447,American Folk
0.408163265,3.608510638,4.578650973,29,0.280931122,3.448979592,3.306122449,1.845064556,1.714285714,0.262312217,American Folk
0.829822485,5.020973272,10.25378207,29,1.982091346,3.046153846,3.323076923,1.880236686,1.969230769,0.834607372,American Folk
1.108997226,5.884726225,17.15695851,29,0.368597968,3.793103448,3.149425287,1.828246796,2.379310345,0.355537735,American Folk
0,1.25,0.1875,9,0.333333333,0,1.333333333,0.222222222,1,0.333333333,American Folk
0.499433107,2.293392857,1.935856856,33,0.77311266,2.357142857,3.238095238,1.609977324,1.69047619,0.61358885,American Folk
0.513408669,6.649898848,18.35609912,31,0.462576897,4.064935065,3.116883117,1.427896779,1.922077922,0.446932673,American Folk
0,1.375,0.234375,15,0.578571429,0,2.571428571,1.102040816,1,0.551190476,American Folk
1.24408284,19.63249837,99.67139651,19,0.552114552,5.5,3.179487179,1.506245891,2.423076923,0.467449217,American Folk
0.72,2.172619048,1.3205428,12,1.094,1.76,3.84,2.1344,2,0.64025,American Folk
0.390380859,4.032258065,7.432977013,19,0.360193452,3.34375,3.625,2.234375,1.984375,0.265513393,American Folk
1.43359375,1.925925926,0.88340192,14,0.631125,4.625,3.125,0.984375,2.0625,0.6264375,American Folk
0.552800735,4.248106061,7.400880251,19,0.904498106,4.03030303,3.151515152,2.431588613,1.848484848,0.852982955,American Folk
0.782871972,4.525772311,11.58102069,29,0.46371821,4.215686275,3.392156863,1.983467897,2.264705882,0.353678088,American Folk
0.8544,1.690934404,0.744571905,14,2.279333333,6.08,3.52,2.8896,2.16,3.6015,American Folk
0.4576,3.977272727,5.446453168,20,0.567083333,4.12,3.2,1.44,1.68,0.537708333,American Folk
8.098765432,7.928846154,19.51113905,9,0.395424837,4.222222222,2.333333333,0.444444444,3.888888889,0.395424837,American Folk
0.331078676,3.783410138,7.137420629,29,0.511901306,2.509433962,3.132075472,1.246707013,1.679245283,0.504281567,American Folk
0.608695652,5.969219219,15.7224426,21,1.007874396,2.695652174,3.913043478,2.992438563,2,0.496081052,American Folk
0.576388889,7.609150752,21.41946745,33,0.74968254,2.5,3.055555556,1.163580247,1.75,0.631693122,American Folk
0.261728395,7.412016745,20.27145881,19,0.387878788,2.955555556,3.422222222,2.243950617,1.777777778,0.316666667,American Folk
0.608024691,2.288248337,1.487563975,12,1.367647059,3.611111111,2.777777778,1.395061728,1.944444444,1.253594771,American Folk
1.128888889,3.46693923,3.595923352,24,0.410344828,4.3,3.066666667,1.995555556,1.933333333,0.58954023,American Folk
0.375,2.238095238,1.514739229,10,0.781666667,1.3125,3.5,2.75,1.5,0.654166667,American Folk
0.484848485,2.944444444,4.141358025,21,0.458049242,5.242424242,3.393939394,1.814508724,2,0.393963068,American Folk
0.586415816,4.923363095,10.95426709,29,0.367857143,4.392857143,3.392857143,1.524234694,1.946428571,0.352662338,American Folk
0.899408284,4.038461538,5.344674556,12,0.788461538,3.153846154,3.230769231,1.100591716,1.846153846,0.769230769,American Folk
0.419659735,6.559570313,14.01605587,27,0.766798419,2.086956522,3.043478261,1.258979206,1.565217391,0.524110672,American Folk
0.535191037,4.607951583,10.02385696,26,0.470157902,3.737288136,3.559322034,2.907497845,2.084745763,0.296468323,American Folk
0.267768595,4.43986711,8.632740625,31,0.957457912,4.309090909,3.127272727,1.856528926,1.636363636,0.736237374,American Folk
0.365889519,4.368571429,6.981461224,22,0.329944587,3.449275362,3.594202899,2.212140307,1.84057971,0.320268542,American Folk
0.694391934,3.873015873,7.145779793,20,0.286189258,3.405797101,3.362318841,1.47742071,2.173913043,0.268172776,American Folk
0.484375,1.866666667,0.648888889,10,0.982142857,1.375,2.5,0.5,1.375,0.892857143,American Folk
0.33033241,3.272189349,3.310528343,29,0.570768137,3.263157895,3.684210526,2.952908587,1.657894737,0.421941679,American Folk
0.6875,2.720455531,3.113227417,22,1.270502646,4.392857143,3.214285714,3.382653061,1.75,1.142795139,American Folk
0.379541522,8.558912387,20.62115169,24,0.664283363,4.397058824,3.941176471,5.937716263,1.867647059,0.302765584,American Folk
0.555363322,4.236656201,8.406231732,29,0.394820018,4.455882353,3.235294118,1.621107266,1.941176471,0.391358648,American Folk
0.2475,4.898636307,7.240011899,13,1.228421053,4.4,2.8,1.06,1.55,1.2,American Folk
1.265306122,1.5,0.5,12,0.753968254,5.142857143,2.571428571,0.244897959,1.857142857,0.753968254,American Folk
0,2.774193548,1.852237253,14,0.414285714,0,2,0.285714286,1,0.414285714,American Folk
0.94834971,3.573426573,4.552300846,20,0.394918075,5.174603175,3.428571429,1.736961451,2.063492063,0.319098822,American Folk
6.916502301,4.423893089,9.282341512,43,2.142240216,4.153846154,2.41025641,0.857330703,3.487179487,2.142240216,American Folk
0.821428571,2.023118754,1.21958341,45,1.511538462,1.714285714,2.428571429,0.959183673,1.5,1.511538462,American Folk
3.751111111,4.56,7.478662295,21,0.845959596,6.488888889,2.622222222,1.123950617,2.933333333,0.80962963,American Folk
0.766896032,12.49397071,45.47075033,32,0.52867885,4.106796117,3.262135922,2.135168253,2.009708738,0.324421759,American Folk
0.914166667,8.401492287,27.22726237,28,0.542754237,4.066666667,3.233333333,2.012222222,2.05,0.460951036,American Folk
0.595555556,6.623616334,20.01787051,22,0.464477401,6.25,3.3,1.676666667,1.933333333,0.430649718,American Folk
0.839811004,5.105250482,9.564508399,22,0.44691358,4.839506173,3.234567901,1.636335924,2.271604938,0.394564815,American Folk
0.265614727,3.385714286,4.027414966,19,0.355195682,3.435897436,3.179487179,0.608809993,1.794871795,0.355195682,American Folk
0.330400326,4.137979454,7.904643448,38,0.407140341,4.198473282,4.122137405,4.65683818,1.885496183,0.210960951,American Folk
0.393340271,4.445544554,8.346044505,14,0.411935484,2.580645161,3.096774194,0.732570239,1.838709677,0.411935484,American Folk
0.891795482,3.863905325,4.602780015,12,0.547988506,2.482758621,3.24137931,1.286563615,2.068965517,0.536853448,American Folk
0.391184573,4.708994709,11.75129476,28,0.444778555,3.848484848,4.515151515,7.522497704,1.818181818,0.282951326,American Folk
0.469219093,5.952848485,15.181959,31,0.530673274,3.428571429,3.61038961,2.13391803,1.844155844,0.410344042,American Folk
0.465893352,2.587735849,2.868717515,15,0.306157895,4.381578947,4.052631579,3.155124654,2.144736842,0.23,American Folk
0.49872449,4.625243475,9.417315516,19,0.418900974,3.464285714,3.642857143,2.515306122,2.035714286,0.359650974,American Folk
0.77734375,4.487298357,8.688464524,24,0.39781746,3.53125,3.3125,1.24609375,2.0625,0.401847718,American Folk
0.251882711,5.017624799,7.160314935,34,0.369644596,3.721518987,3.518987342,2.376221759,1.772151899,0.235211782,American Folk
0.423333333,5.161931818,9.357300814,31,0.422047441,3.388888889,3.777777778,3.372839506,1.9,0.310475968,American Folk
0.756692445,4.761607143,8.48615354,22,0.679878049,2.390243902,3.365853659,2.671029149,1.780487805,0.498018293,American Folk
0.245906349,3.598997494,5.960643463,25,0.33002143,3.372881356,3.389830508,1.458201666,1.694915254,0.315349211,American Folk
0.626725838,9.082807118,44.17557054,29,0.43518981,3.205128205,3.051282051,1.458908613,1.961538462,0.399309487,American Folk
0.349322295,3.900362238,8.025632938,48,0.218804778,5.247747748,4.18018018,3.796363931,2.045045045,0.163760723,American Folk
0.614958449,6.824267782,13.56744455,13,1.2708577,2.631578947,2.736842105,2.088642659,1.736842105,1.2708577,American Folk
0.557155556,6.288834542,13.3892573,33,0.397252252,4.226666667,3.306666667,1.732622222,1.946666667,0.322927928,American Folk
0.364149306,3.626148705,4.435608829,29,0.417693558,2.479166667,3.208333333,1.623263889,1.729166667,0.418158983,American Folk
1.109375,2.187830688,1.299438706,13,10.03809524,3.75,2.25,1.1875,1.875,10.03809524,American Folk
0.530612245,1.826086957,0.984877127,12,3.191071429,2,1.714285714,0.489795918,1.428571429,3.191071429,American Folk
0.768956924,6.463976835,15.78213466,29,0.513589398,4.952830189,3.528301887,2.173727305,2.283018868,0.370982704,American Folk
0.809556787,4.931740614,8.520937926,21,0.757041252,5.736842105,3.368421053,3.443213296,2.078947368,0.703319109,American Folk
0.373333333,4.9875,6.71234375,12,0.82547619,2.4,3.066666667,1.395555556,1.6,0.477857143,American Folk
0.46373365,11.54278231,66.14929016,27,0.663634301,2.810344828,3.275862069,1.958382878,1.862068966,0.643394586,American Folk
0.470742932,6.760391198,18.93525266,20,0.556680162,5.692307692,2.923076923,1.40433925,1.871794872,0.471075124,American Folk
0.343333333,4.036363636,6.435041322,17,0.457241379,2.633333333,3.333333333,1.222222222,1.7,0.371408046,American Folk
0.601134216,6.571830986,11.70399524,14,0.326482213,2.391304348,3.043478261,1.693761815,1.913043478,0.326482213,American Folk
0.856122663,6.654274373,15.3652364,29,0.407608696,3.289855072,3.507246377,2.56878807,2.115942029,0.317473004,American Folk
0.241735537,5.155204154,10.44765956,30,0.5604329,3.227272727,2.909090909,0.628099174,1.409090909,0.498481241,American Folk
0,1.25,0.1875,12,0.9,0,2.333333333,0.888888889,1,0.9,American Folk
0.824375,4.405723784,7.292479667,31,0.574871795,6.35,2.8,1.21,2.025,0.578141026,American Folk
0.33033241,5.990970655,10.81255955,19,0.7693101,2.342105263,3,1.263157895,1.657894737,0.508072546,American Folk
0.4536862,2.914893617,3.652331372,13,0.480237154,2,3.391304348,1.281663516,1.739130435,0.38784585,American Folk
0.552079655,2.970438799,4.171504888,28,0.245408418,7.857142857,3.899159664,3.166301815,2.050420168,0.203456891,American Folk
0.516781919,2.710040628,3.187554234,24,0.453246753,3.103896104,3.558441558,2.688143026,1.948051948,0.432638414,American Folk
0.844811754,3.640272456,5.814684219,21,0.590909091,6.424242424,2.848484848,1.037649219,1.939393939,0.590909091,American Folk
0.347755102,6.4778157,14.65223823,19,0.351260504,3.228571429,3.371428571,1.490612245,1.628571429,0.302521008,American Folk
0.24609375,8.984126984,32.7845805,17,0.213004032,1.96875,2.6875,1.21484375,1.5625,0.213004032,American Folk
0.64,3.75,5.082236842,22,0.522532895,0.95,3,1.1,1.6,0.506496711,American Folk
0.5525,9.758483579,35.45716075,36,0.659098101,3.025,3.5,3.425,1.85,0.459150844,American Folk
0.242214533,2.52,1.3696,10,0.665,2.705882353,3.058823529,2.878892734,1.588235294,0.604264706,American Folk
0.444444444,1.76,0.7424,14,0.579738562,2,3.333333333,2.111111111,1.666666667,0.505392157,American Folk
0.8,6.680751174,18.62108488,21,0.456,3.8,2.64,1.1104,1.8,0.456,American Folk
0.483682335,5.525026624,15.74458134,33,0.241538548,4.305970149,3.52238806,2.174871909,2.037313433,0.198591207,American Folk
0.213553719,4.197740113,7.339429921,24,0.563888889,3.418181818,3.709090909,1.988099174,1.690909091,0.304854097,American Folk
0.252743484,4.639928699,7.727746162,46,0.485462098,4.203703704,3.925925926,4.568587106,1.685185185,0.321646475,American Folk
0.596938776,3.716814159,6.02600047,15,0.496825397,2.642857143,3.142857143,1.051020408,1.785714286,0.453406085,American Folk
0.583333333,1.852486559,0.871244711,7,5.55,2.333333333,3,0.333333333,1.5,1.720833333,American Folk
0.597633136,2.007736944,1.131204427,21,0.707692308,2.807692308,3.461538462,1.633136095,1.692307692,0.450205128,American Folk
0.77843524,4.775956284,10.02958583,12,0.404183536,2.923076923,3.487179487,2.301117686,2.128205128,0.354925776,American Folk
0.439816743,4.953846154,9.387684146,32,0.569812925,3.204081633,3.306122449,1.640982924,1.734693878,0.455442177,American Folk
0.76016436,7.707953064,27.65076537,18,0.379708077,3.911764706,3.323529412,1.39532872,2.220588235,0.319543459,American Folk
0.874792899,3.945583039,6.630487168,22,1.710961538,6.630769231,3.446153846,2.647100592,2.046153846,1.027728938,American Folk
0.545898438,3.85382716,4.889689742,15,0.799495968,2.375,2.6875,1.33984375,1.78125,0.812802419,American Folk
0.343951882,5.573831776,15.79221242,21,0.355178652,3.746268657,3.462686567,2.009801738,1.880597015,0.26099201,American Folk
0.469135802,1.733333333,0.862222222,7,1.340277778,1.111111111,2.666666667,1.111111111,1.555555556,1.340277778,American Folk
0.38563327,6.494037479,13.02338864,24,0.333043478,2.086956522,3.173913043,1.404536862,1.695652174,0.315507246,American Folk
0,1,0,12,0.866666667,0,2,0,1,0.866666667,American Folk
3.506760411,8.008819742,26.74303205,15,1.37113326,5.093023256,2.88372093,2.195781504,2.930232558,0.991806412,American Folk
0.6336,3.709952607,5.505635543,24,0.524353741,4.18,3.52,2.1296,2.08,0.421836735,American Folk
0.288085938,7.985966936,21.24319237,27,0.753402218,6.1875,3,1.9375,1.65625,0.530191532,American Folk
0.244897959,1.791666667,0.817708333,9,0.80952381,2,3.142857143,0.408163265,1.428571429,0.814285714,American Folk
0.677295918,3.783045977,5.108342829,22,1.447089947,7.642857143,3.5,4.392857143,1.964285714,0.880522487,American Folk
0.349030471,3.961708395,5.368721003,17,1.183114035,1.315789474,2.315789474,0.847645429,1.421052632,1.048715539,American Folk
0.856070557,5.818036062,16.59596501,17,0.48413298,3.315068493,3.561643836,3.013323325,2.219178082,0.406307553,American Folk
1.666666667,2.5,1.916666667,10,0.674242424,2.333333333,2.666666667,0.555555556,2,0.65530303,American Folk
0.632236568,2.8625,2.98109375,20,0.618803146,3.530612245,3.632653061,3.007913369,2.020408163,0.379559949,American Folk
0,1.333333333,0.222222222,7,0.783333333,0,2,0,1,0.783333333,American Folk
0.531855956,1.888888889,1.209876543,24,2.492690058,4.631578947,2.526315789,1.617728532,1.684210526,2.492690058,American Folk
0.37849633,6.851764431,19.79725288,29,0.460643863,7.23943662,3.521126761,2.305891688,1.957746479,0.401738431,American Folk
1.596938776,7.600171798,31.20528612,21,0.299837445,4.202380952,2.976190476,1.02324263,2.785714286,0.29414324,American Folk
0.261775148,8.508448541,25.2683618,25,0.503810096,3.938461538,3.476923077,2.680236686,1.723076923,0.32570613,American Folk
0.249433107,4.283769634,5.335391025,24,0.642579365,4,2.952380952,1.950113379,1.476190476,0.642579365,American Folk
0.693040166,4.60430355,12.48089843,22,0.518666667,3.434210526,3.473684211,2.72299169,2.065789474,0.399076023,American Folk
0.64,2.155228758,1.823030138,21,0.789,3.96,3.2,1.2,1.8,0.66,American Folk
0.714740701,3.430207197,5.56550597,33,0.295809109,5.062015504,3.503875969,2.374015985,2.147286822,0.260408592,American Folk
0.617283951,2.645098039,2.235155709,12,1.200569801,2.296296296,3.037037037,0.85048011,1.888888889,0.982051282,American Folk
0.269375,7.12071535,15.0659047,17,1.309615385,2.5,3.85,4.2775,1.675,0.528846154,American Folk
0.635108481,5.72972973,16.23583429,13,0.469590643,3.102564103,3.230769231,1.25443787,1.923076923,0.36585695,American Folk
0.94,7.988787974,20.92926338,12,0.524270833,3.25,3.25,1.7875,2.4,0.390758547,American Folk
0.46484375,2.048285322,1.086276101,20,0.838558468,2.1875,3.25,1.5625,1.6875,0.547379032,American Folk
0.57584771,5.583976261,12.22069095,23,0.81097561,2.414634146,3.170731707,1.361094587,1.902439024,0.68125,American Folk
0.654897959,8.731117299,34.27708226,22,0.468747412,4.214285714,3.371428571,2.347755102,2.128571429,0.423146998,American Folk
0.449531738,6.650334963,16.03497094,28,1.025859334,3.209677419,3.451612903,2.763787721,1.741935484,0.566904636,American Folk
0.818469896,4.994285714,7.971395918,15,0.476510947,2.85106383,3.319148936,1.706654595,2.106382979,0.478411193,American Folk
0.5856,10.05775,37.06347744,24,0.642040816,2.94,3,1.16,1.88,0.642040816,American Folk
0.449531738,3.468253968,4.62994457,26,0.468817204,2.806451613,2.774193548,0.949011446,1.741935484,0.468817204,American Folk
0.336280992,3.90563402,5.998276637,51,0.281150959,7.781818182,3.545454545,1.811570248,1.809090909,0.278434807,American Folk
0.204081633,3.796993209,4.861895932,10,6.403296703,1.285714286,2.714285714,2.204081633,1.285714286,5.65989011,American Folk
0.68231405,3.48502994,6.656961526,31,0.406902357,4.636363636,3.490909091,2.10446281,1.836363636,0.348002245,American Folk
0.730033081,6.1858473,21.20392412,22,0.38473483,3.532608696,3.456521739,3.356805293,2.141304348,0.345496894,American Folk
0.387152778,6.132374101,16.32963937,26,0.365250391,3.097222222,3.472222222,1.860339506,1.875,0.262116914,American Folk
0.665258287,5.823674797,18.35059398,38,0.25131459,3.936170213,3.489361702,2.122227252,2.241134752,0.205628251,American Folk
0.245746692,2.640625,2.417724609,19,0.459486166,2.086956522,3.565217391,1.63705104,1.565217391,0.463241107,American Folk
0.318720081,5.216367713,15.87807291,38,0.271767196,5.650793651,3.523809524,2.646258503,1.825396825,0.229203175,American Folk
0.358398438,3.463441757,4.277121553,36,0.522395833,2.5625,3.5625,3.33984375,1.71875,0.463075397,American Folk
0.469428008,3.968253968,6.750314941,31,0.319365722,3.333333333,2.974358974,1.050624589,1.692307692,0.319365722,American Folk
0.427463373,4.412429379,8.536116697,45,0.584745763,3.305084746,3.389830508,3.559896581,1.661016949,0.48504773,American Folk
0.596938776,3.24,3.5024,12,0.66967033,3.928571429,3,1.142857143,1.785714286,0.66967033,American Folk
0.830246914,2.435602953,1.712415063,8,0.71879085,3.611111111,3.111111111,1.098765432,2.055555556,0.657128268,American Folk
0.437605555,2.124907771,1.347101507,17,0.390905632,3.712328767,3.726027397,2.66466504,1.97260274,0.327728628,American Folk
1.816388889,6.387033399,15.05845662,19,0.77549435,6.316666667,3.2,2.126666667,2.683333333,0.532778955,American Folk
0.327493113,16.85935366,86.08936966,43,0.398946785,5.072727273,3.975757576,4.253957759,1.890909091,0.222489343,American Folk
0.769230769,7.683848797,31.34334739,32,0.362079327,2.138461538,3.138461538,2.211597633,2,0.335637019,American Folk
0.506001847,6.168846154,23.19710636,22,0.363157895,3.807017544,3.157894737,1.150507849,1.947368421,0.353195489,American Folk
0.244897959,1.2,0.16,12,0.45,2.714285714,2.571428571,0.530612245,1.428571429,0.45,American Folk
0.25193414,11.89332177,34.95797506,31,0.509486922,4.028169014,3.633802817,4.203927792,1.661971831,0.226546781,American Folk
0.1875,1.340216115,0.431935633,15,1.511363636,2.666666667,2.666666667,1.722222222,1.25,1.53030303,American Folk
0.2896,6.878895683,14.9114616,24,1.319489796,1.36,3.16,1.4144,1.52,0.584040816,American Folk
0.830246914,2.264705882,1.488754325,17,0.785294118,6.333333333,2.777777778,0.728395062,2.055555556,0.571732026,American Folk
0.412698413,4.476205219,7.569730589,19,0.592857143,4,3.047619048,1.092970522,1.666666667,0.604761905,American Folk
0.346789696,3.159241706,4.750376676,13,0.458235294,3.31372549,3.68627451,1.862360631,1.921568627,0.435800654,American Folk
0.354166667,9.895833333,30.84331597,27,0.45047619,3.555555556,3.055555556,0.830246914,1.75,0.443174603,American Folk
0.489795918,1.79398827,0.756040862,17,1.126984127,1.928571429,3.214285714,2.239795918,1.714285714,0.810565476,American Folk
0.332703214,1.729166667,0.721788194,19,0.680632411,2.869565217,3.217391304,2.517958412,1.565217391,0.532173913,American Folk
0.525951557,4.470119522,6.751099189,12,0.683912656,2.029411765,3.235294118,2.238754325,1.941176471,0.446616904,American Folk
0.614958449,4.405882353,8.652553633,12,0.694627193,1.578947368,2.842105263,1.185595568,1.736842105,0.680921053,American Folk
0.576388889,2.106382979,1.371661385,12,0.634057971,3.458333333,3.666666667,2.388888889,1.916666667,0.533589976,American Folk
0.387755102,2.75,1.9375,19,0.373076923,3.571428571,3.142857143,1.12244898,1.571428571,0.36978022,American Folk
0.561983471,2.44,2.1664,17,0.836363636,3.272727273,2.727272727,1.652892562,1.727272727,0.749090909,American Folk
0.385802469,4.610955711,9.386647649,46,0.301257862,2.740740741,3.407407407,2.056241427,1.611111111,0.296855346,American Folk
0.835216731,9.935291309,39.01193469,27,0.404126794,3.116883117,3.064935065,1.021757463,2.246753247,0.403716678,American Folk
0.586908284,5.642422821,11.06775224,25,0.525414781,2.442307692,3.192307692,1.693786982,1.903846154,0.397746355,American Folk
1.246390533,3.898951049,7.729824075,40,0.445528846,4.507692308,3.261538462,1.454674556,2.276923077,0.460018029,American Folk
0.308125352,4.865694387,11.5080421,31,0.306697108,4.109589041,3.205479452,1.423531619,1.780821918,0.308552131,American Folk
0.786756853,5.213136729,11.71619025,16,0.347496372,4.037735849,3.283018868,1.750089,2.075471698,0.335703919,American Folk
1.082644628,3.319444444,4.439621914,17,0.970508658,3.818181818,2.909090909,1.628099174,2.090909091,0.648701299,American Folk
0.405110521,3.699639787,5.384194221,34,0.317919799,4.172932331,3.744360902,2.340663689,1.969924812,0.254249015,American Folk
1.405469679,2.710526316,2.863573407,19,0.668842365,4.655172414,3.172413793,2.487514863,2.206896552,0.601785714,American Folk
0.31,2.7,2.544193548,29,0.814473684,3.1,2.7,1.41,1.3,0.744572368,American Folk
0.515235457,2.760335498,2.225808172,24,0.623399716,4.184210526,3.315789474,1.32132964,1.894736842,0.615433855,American Folk
2.192816635,2.273834746,1.574729054,15,0.719367589,5.260869565,2.956521739,0.824196597,2.739130435,0.720158103,American Folk
0.594883998,5.704,13.440384,17,0.318699187,2.780487805,3.365853659,1.695419393,1.87804878,0.27296748,American Folk
0.733459357,5.678843227,10.07967585,23,0.646851419,3.173913043,2.782608696,1.474480151,1.695652174,0.429520751,American Folk
0.514792899,8.78807947,22.68798152,17,0.415,4.5,2.769230769,0.946745562,1.846153846,0.415,American Folk
0.543209877,3.894444444,4.372191358,13,0.826495726,3.185185185,3.111111111,2.320987654,1.888888889,0.618969611,American Folk
0.286579977,2.623318386,2.485913652,36,0.449438202,4.764044944,4.359550562,4.994318899,1.775280899,0.258397416,American Folk
0.589055015,5.191637631,13.08871056,29,0.361262122,5.397590361,3.397590361,2.287705037,1.963855422,0.352727985,American Folk
0.636598679,9.638729216,51.24485307,33,0.378232028,3.898305085,3.016949153,1.643780523,1.796610169,0.364165206,American Folk
0.388888889,2.328358209,1.683225663,15,0.963768116,2.291666667,2.916666667,1.409722222,1.666666667,0.917874396,American Folk
2.027700831,4.642001042,7.049615743,15,2.644444444,3.210526316,2.526315789,0.986149584,2.157894737,2.644444444,American Folk
0,1,0,7,0.386805556,0,2,0.5,1,0.386805556,American Folk
0.387326451,3.856058264,5.548793785,19,0.360114296,3.867924528,3.471698113,1.720897116,1.905660377,0.347850145,American Folk
0.691358025,3.658333333,5.191597222,24,0.824786325,2.222222222,2.888888889,1.580246914,1.777777778,0.666001899,American Folk
0.565712527,2.924691358,3.701705782,25,0.708482143,3.087719298,3.824561404,2.42536165,1.824561404,0.369195857,American Folk
0.2475,2.628846154,2.391211169,19,0.4375,2.7,3.2,2.06,1.45,0.451864035,American Folk
1.269375,4.430107527,9.008555902,29,1.048557692,4.175,3.25,1.3875,2.075,0.692820513,American Folk
1.044622222,6.980090897,17.27939876,17,0.303617618,5.493333333,3.44,1.9264,2.426666667,0.27137037,American Folk
0.24,2.638888889,1.841820988,9,0.95,0.9,3,1.6,1.4,0.87,American Folk
0.262396694,4.655555556,7.392469136,22,0.403673362,2.704545455,3.454545455,1.838842975,1.681818182,0.392577299,American Folk
0.52352623,12.07686237,39.43466265,19,0.580633998,2.697674419,3.11627907,1.126014062,1.813953488,0.437915282,American Folk
0.57584771,4.745672907,8.316734005,25,0.546463415,4.146341463,3.073170732,1.189767995,1.902439024,0.496371951,American Folk
0.266666667,5.484485981,8.284899502,23,0.647146465,4.622222222,3.6,1.751111111,1.666666667,0.43526936,American Folk
0.581360947,1.939418605,1.084663034,24,0.751384615,3.423076923,3.230769231,2.25443787,1.730769231,0.669230769,American Folk
0.375,1.75,0.6875,19,1.289166667,2.6875,2.75,1.5625,1.5,1.329166667,American Folk
0.24,4.625429553,7.732549214,29,0.546346154,4.225,3.2,1.01,1.6,0.529529915,American Folk
0.557958478,2.541428571,2.205222449,26,0.629499561,6.205882353,3.794117647,2.281141869,1.970588235,0.48972399,American Folk
0.728029988,2.128712871,1.26066072,25,0.868367347,4.346938776,3.755102041,3.042065806,1.918367347,0.535197704,American Folk
0.12244898,2,1.052631579,15,0.78956044,0.571428571,3.285714286,2.06122449,1.142857143,0.790796703,American Folk
0.326094696,5.088095238,9.961286848,22,0.36060716,3.698113208,3.471698113,1.947312211,1.773584906,0.318819545,American Folk
3.46484375,4.343183711,7.273432353,16,1.240069444,6.6875,2.25,0.4375,2.6875,1.240069444,American Folk
0.30859375,3.558823529,5.266147636,27,0.646673387,1.6875,3.3125,2.27734375,1.5625,0.646673387,American Folk
0.775064637,2.786528497,3.304896239,16,0.537463472,3.491525424,3.491525424,2.521114622,2.06779661,0.479164231,American Folk
1.019467456,8.472490231,31.23220924,36,0.321042902,5.676923077,3.261538462,2.485443787,2.223076923,0.298827598,American Folk
0.470433601,7.749474386,36.01319901,38,0.350632573,4.440217391,4.554347826,6.029655009,2.048913043,0.171898296,American Folk
0.387503149,6.159259259,18.27073076,29,0.393497184,4.253968254,3.26984127,1.689090451,1.841269841,0.389272913,American Folk
0.538888889,6.273092369,18.62421574,21,1.031226054,4.7,2.733333333,0.728888889,1.833333333,1.031226054,American Folk
0.3664,3.64017094,4.864112791,32,0.628265306,4.98,3.2,2.16,1.56,0.554217687,American Folk
0,1,0,1,0.5,0,1,0,1,0.5,American Folk
0.46484375,2.377272727,1.436756198,10,1.158333333,1.5,3.25,2.3125,1.6875,0.931203704,American Folk
3.909722222,7.94199498,19.22533585,13,1.321557971,3.208333333,2.75,1.1875,2.583333333,0.755434783,American Folk
0.752834467,2.166666667,1.805555556,15,1.130952381,2.714285714,3.047619048,1.759637188,1.761904762,0.807142857,American Folk
0.35196195,8.021276596,19.97354258,21,0.476539409,5.620689655,3.034482759,0.860879905,1.689655172,0.474384236,American Folk
0.40665874,5.388405797,9.936097459,21,0.832019704,4.379310345,3.24137931,2.114149822,1.724137931,0.678817734,American Folk
0.568262939,8.071304348,20.10769416,27,0.247478677,4.201219512,3.756097561,3.513682332,2.231707317,0.18917153,American Folk
0.782541322,3.84375,5.673502604,29,0.520525018,5.727272727,3.227272727,1.857438017,1.886363636,0.450052854,American Folk
0.305306122,2.208333333,1.498263889,27,0.875243697,2.714285714,3.028571429,2.027755102,1.542857143,0.788571429,American Folk
0.237252862,5.915948276,11.62440082,23,0.400860215,4,3.548387097,4.699271592,1.612903226,0.341935484,American Folk
0.923469388,3.433962264,4.622997508,7,1.36043956,1.785714286,3,1.428571429,1.928571429,0.753021978,American Folk
