source	target	probability
1|-2	-8|1	0.05128205128205128
1|-2	-34|1	0.02564102564102564
1|-2	-4|1	0.02564102564102564
1|-4	-6|1.-4	1.0
1|-4	-21|1.-4	1.0
1|-4	0|1.-4	1.0
1|-4	2|1.-4	0.3333333333333333
1|-4	3|1.-4	1.0
1|-4	8|1.-4	1.0
1|-4	-18|1.-4	1.0
1|-4	-3|1.-4	1.0
1|-4	-9|1.-4	1.0
1|-4	-7|1.-4	1.0
1|-4	-1|1.-4	1.0
1|-4	4|1.-4	1.0
1|-4	-10|1.-4	0.5
1|-4	-2|1	0.047619047619047616
1|-4	-25|1	0.047619047619047616
1|-4	12|1	0.047619047619047616
1|-4	25|1	0.047619047619047616
1|-17	-6|1.-17	0.5
1|-17	-23|1.-17	1.0
1|-17	-2|1.-17	0.6
1|-17	0|1.-17	0.3333333333333333
1|-17	2|1.-17	1.0
1|-17	-24|1.-17	1.0
1|-17	-3|1.-17	1.0
1|-17	4|1.-17	1.0
1|-17	-8|1	0.11764705882352941
1|-11	-6|1.-11	1.0
1|-11	-13|1.-11	1.0
1|-11	8|1.-11	0.5
1|-11	-3|1.-11	1.0
1|-11	-9|1.-11	1.0
1|-11	-7|1.-11	1.0
1|-11	-1|1.-11	0.5
1|-11	-10|1.-11	1.0
1|-11	-11|1	0.07142857142857142
1|-11	5|1	0.07142857142857142
1|-11	7|1	0.07142857142857142
1|-11	-28|1	0.07142857142857142
1|-18	-6|1.-18	1.0
1|-18	-21|1.-18	1.0
1|-18	-2|1.-18	0.5
1|-18	0|1.-18	1.0
1|-18	5|1.-18	1.0
1|-18	-10|1.-18	0.5
1|-18	-11|1	0.07692307692307693
1|-18	25|1	0.07692307692307693
1|-18	-31|1	0.07692307692307693
1|-18	-15|1	0.07692307692307693
1|-18	-1|1	0.07692307692307693
1|15	-6|1.15	1.0
1|15	-21|1.15	1.0
1|15	-18|1.15	0.5
1|15	-5|1.15	1.0
1|15	-10|1.15	1.0
1|15	-24|1	0.14285714285714285
1|-21	-6|1.-21	0.5
1|-21	-21|1.-21	0.7142857142857143
1|-21	-23|1.-21	1.0
1|-21	-2|1.-21	0.5
1|-21	-11|1.-21	1.0
1|-21	-26|1.-21	1.0
1|-21	-29|1.-21	1.0
1|-21	-18|1.-21	1.0
1|-21	-1|1.-21	1.0
1|-21	13|1.-21	1.0
1|-21	16|1	0.045454545454545456
1|-21	9|1	0.045454545454545456
1|-21	-28|1	0.09090909090909091
1|10	-6|1.10	1.0
1|10	-2|1.10	1.0
1|10	5|1.10	1.0
1|10	-9|1.10	1.0
1|10	7|1.10	1.0
1|10	4|1.10	1.0
1|10	13|1.10	1.0
1|10	-10|1.10	1.0
1|10	-16|1	0.1111111111111111
1|-1	-6|1.-1	1.0
1|-1	-23|1.-1	1.0
1|-1	-13|1.-1	1.0
1|-1	-2|1.-1	0.6666666666666666
1|-1	2|1.-1	0.3333333333333333
1|-1	-17|1.-1	0.5
1|-1	-20|1.-1	1.0
1|-1	-8|1.-1	0.5
1|-1	7|1.-1	1.0
1|-1	-1|1.-1	0.14285714285714285
1|-1	4|1.-1	0.5
1|-1	-10|1.-1	0.2
1|-1	-34|1	0.025
1|-1	3|1	0.1
1|-1	-14|1	0.025
1|-1	6|1	0.025
1|-1	-35|1	0.025
1|-1	-32|1	0.025
1|-1	-5|1	0.025
1|-1	-37|1	0.025
1|2	-6|1.2	1.0
1|2	-23|1.2	0.5
1|2	0|1.2	0.5714285714285714
1|2	2|1.2	0.5
1|2	5|1.2	1.0
1|2	3|1.2	1.0
1|2	-11|1.2	1.0
1|2	-26|1.2	0.3333333333333333
1|2	-19|1.2	0.3333333333333333
1|2	-20|1.2	1.0
1|2	-22|1.2	1.0
1|2	-29|1.2	0.5
1|2	-3|1.2	0.25
1|2	-7|1.2	1.0
1|2	-1|1.2	0.16666666666666666
1|2	4|1.2	0.25
1|2	-10|1.2	0.14285714285714285
1|2	15|1	0.015873015873015872
1|2	11|1	0.015873015873015872
1|2	128|1	0.047619047619047616
1|2	-25|1	0.031746031746031744
1|2	-24|1	0.015873015873015872
1|2	-17|1	0.015873015873015872
1|20	-6|1.20	0.5
1|20	-2|1.20	1.0
1|20	-3|1.20	1.0
1|20	13|1.20	1.0
1|20	20|1	0.16666666666666666
1|-15	-6|1.-15	1.0
1|-15	0|1.-15	1.0
1|-15	-5|1.-15	1.0
1|-15	-3|1.-15	1.0
1|-15	-1|1.-15	0.5
1|-15	4|1.-15	1.0
1|-15	16|1	0.1
14|23	-6|14.23	1.0
14|23	7|14.23	1.0
14|23	19|14.23	1.0
14|23	16|14.23	1.0
14|23	2|14	0.2
14|2	-6|14.2	0.5
14|2	-2|14.2	0.5
14|2	0|14.2	1.0
14|2	2|14.2	1.0
14|2	5|14.2	0.5
14|2	12|14.2	0.3333333333333333
14|2	10|14.2	0.5
14|2	15|14.2	1.0
14|2	-17|14.2	0.5
14|2	-12|14.2	1.0
14|2	-14|14.2	0.5
14|2	-27|14.2	0.5
14|2	-15|14.2	1.0
14|2	-8|14.2	1.0
14|2	-5|14.2	0.2
14|2	-3|14.2	1.0
14|2	-9|14.2	0.6666666666666666
14|2	7|14.2	1.0
14|2	-1|14.2	0.3333333333333333
14|2	11|14.2	1.0
14|2	19|14.2	0.5
14|2	16|14.2	1.0
14|2	13|14.2	1.0
14|2	9|14.2	0.25
14|2	-10|14.2	1.0
14|2	3|14	0.034482758620689655
14|2	4|14	0.017241379310344827
14|2	-29|14	0.017241379310344827
14|2	1|14	0.017241379310344827
14|2	-36|14	0.017241379310344827
14|2	-26|14	0.017241379310344827
14|2	-4|14	0.017241379310344827
14|24	-6|14.24	1.0
14|24	19|14.24	0.5
14|24	26|14.24	1.0
14|24	23|14	0.2
14|13	-6|14.13	1.0
14|13	-2|14.13	1.0
14|13	0|14.13	1.0
14|13	5|14.13	1.0
14|13	15|14.13	1.0
14|13	10|14.13	1.0
14|13	17|14.13	1.0
14|13	-24|14.13	0.8
14|13	-12|14.13	1.0
14|13	-16|14.13	1.0
14|13	-14|14.13	1.0
14|13	-15|14.13	1.0
14|13	-18|14.13	0.5
14|13	-8|14.13	1.0
14|13	-5|14.13	1.0
14|13	7|14.13	0.3333333333333333
14|13	11|14.13	0.5
14|13	13|14.13	1.0
14|13	4|14.13	0.5
14|13	19|14.13	1.0
14|13	16|14.13	0.5
14|13	9|14.13	0.5
14|13	-10|14.13	1.0
14|13	-17|14	0.023255813953488372
14|13	22|14	0.046511627906976744
14|13	-21|14	0.023255813953488372
14|-29	-6|14.-29	1.0
14|-29	2|14.-29	1.0
14|-29	12|14.-29	1.0
14|-29	15|14.-29	1.0
14|-29	-16|14.-29	1.0
14|-29	-14|14.-29	1.0
14|-29	-8|14.-29	1.0
14|-29	-3|14.-29	1.0
14|-29	-9|14.-29	1.0
14|-29	7|14.-29	0.3333333333333333
14|-29	-1|14.-29	1.0
14|-29	11|14.-29	1.0
14|-29	4|14.-29	0.5
14|-29	9|14.-29	1.0
14|-29	-10|14.-29	1.0
14|-29	13|14	0.043478260869565216
14|-29	-36|14	0.043478260869565216
14|-29	-29|14	0.043478260869565216
14|-29	-23|14	0.043478260869565216
14|10	-6|14.10	1.0
14|10	-2|14.10	1.0
14|10	2|14.10	0.3333333333333333
14|10	5|14.10	1.0
14|10	12|14.10	0.5
14|10	15|14.10	0.5
14|10	-24|14.10	1.0
14|10	128|14.10	1.0
14|10	-5|14.10	1.0
14|10	-3|14.10	0.5
14|10	-9|14.10	0.3333333333333333
14|10	-7|14.10	0.5
14|10	7|14.10	1.0
14|10	-1|14.10	1.0
14|10	11|14.10	1.0
14|10	16|14.10	1.0
14|10	9|14.10	0.5
14|10	26|14.10	1.0
14|10	-10|14.10	1.0
14|10	-27|14	0.03225806451612903
14|10	22|14	0.03225806451612903
14|10	20|14	0.03225806451612903
14|6	-6|14.6	1.0
14|6	0|14.6	1.0
14|6	2|14.6	1.0
14|6	16|14.6	1.0
14|6	-25|14	0.16666666666666666
14|6	-19|14	0.16666666666666666
14|-13	-6|14.-13	1.0
14|-13	15|14.-13	1.0
14|-13	-5|14.-13	1.0
14|-13	7|14.-13	1.0
14|-13	-10|14.-13	1.0
14|-13	-21|14	0.16666666666666666
14|-27	-6|14.-27	1.0
14|-27	-23|14.-27	0.5
14|-27	2|14.-27	1.0
14|-27	-14|14.-27	0.5
14|-27	-27|14.-27	0.5
14|-27	-29|14.-27	1.0
14|-27	-5|14.-27	1.0
14|-27	-3|14.-27	0.5
14|-27	7|14.-27	1.0
14|-27	11|14.-27	1.0
14|-27	4|14.-27	0.5
14|-27	9|14.-27	1.0
14|-27	17|14	0.037037037037037035
14|-27	-36|14	0.037037037037037035
14|-27	-34|14	0.037037037037037035
14|-27	-32|14	0.037037037037037035
14|-27	13|14	0.037037037037037035
14|15	-6|14.15	0.5
14|15	-23|14.15	1.0
14|15	0|14.15	0.8
14|15	12|14.15	0.35294117647058826
14|15	10|14.15	1.0
14|15	17|14.15	1.0
14|15	-24|14.15	1.0
14|15	128|14.15	0.25
14|15	-16|14.15	1.0
14|15	7|14.15	1.0
14|15	-1|14.15	0.5
14|15	4|14.15	1.0
14|15	13|14.15	0.5
14|15	9|14.15	1.0
14|15	-10|14.15	1.0
14|15	-33|14	0.04
14|15	8|14	0.02
14|15	15|14	0.04
14|11	-6|14.11	1.0
14|11	-2|14.11	1.0
14|11	2|14.11	0.25
14|11	12|14.11	1.0
14|11	10|14.11	0.3333333333333333
14|11	15|14.11	1.0
14|11	17|14.11	0.3333333333333333
14|11	-17|14.11	0.3333333333333333
14|11	-19|14.11	0.5
14|11	-20|14.11	1.0
14|11	-15|14.11	0.5
14|11	-18|14.11	1.0
14|11	-8|14.11	1.0
14|11	-5|14.11	1.0
14|11	-9|14.11	0.25
14|11	-7|14.11	1.0
14|11	7|14.11	0.3333333333333333
14|11	11|14.11	0.14285714285714285
14|11	4|14.11	0.5
14|11	19|14.11	0.5
14|11	21|14.11	1.0
14|11	16|14.11	0.16666666666666666
14|11	9|14.11	1.0
14|11	18|14.11	0.6666666666666666
14|11	-10|14.11	1.0
14|11	8|14	0.015625
14|11	-36|14	0.015625
14|11	-25|14	0.015625
-21|-8	-23|-21.-8	1.0
-21|-8	14|-21.-8	1.0
-21|-8	-24|-21.-8	1.0
-21|-8	-18|-21.-8	1.0
-21|-8	-8|-21.-8	1.0
-21|-8	-9|-21.-8	1.0
-21|-8	1|-21.-8	1.0
-21|-8	-27|-21	0.23076923076923078
-21|-8	-30|-21	0.07692307692307693
-21|-8	129|-21	0.07692307692307693
-21|-8	-1|-21	0.07692307692307693
-8|-27	-21|-8.-27	1.0
-8|-27	-23|-8.-27	0.25
-8|-27	-17|-8.-27	1.0
-8|-27	-26|-8.-27	1.0
-8|-27	-19|-8.-27	1.0
-8|-27	-28|-8.-27	1.0
-8|-27	-27|-8.-27	0.2222222222222222
-8|-27	-29|-8.-27	1.0
-8|-27	-5|-8.-27	1.0
-8|-27	-3|-8.-27	1.0
-8|-27	7|-8.-27	1.0
-8|-27	4|-8.-27	1.0
-8|-27	-32|-8.-27	0.25
-8|-27	128|-8	0.058823529411764705
-8|-27	-6|-8	0.029411764705882353
-8|0	-21|-8.0	1.0
-8|0	0|-8.0	0.2
-8|0	2|-8.0	0.5
-8|0	3|-8.0	1.0
-8|0	-17|-8.0	0.2857142857142857
-8|0	-24|-8.0	0.5
-8|0	-12|-8.0	0.5
-8|0	-26|-8.0	1.0
-8|0	-20|-8.0	0.5
-8|0	-15|-8.0	1.0
-8|0	-18|-8.0	0.6666666666666666
-8|0	-5|-8.0	0.16666666666666666
-8|0	-3|-8.0	0.2857142857142857
-8|0	-7|-8.0	0.5
-8|0	-1|-8.0	0.5
-8|0	4|-8.0	0.3333333333333333
-8|0	16|-8.0	0.5
-8|0	-10|-8.0	1.0
-8|0	-35|-8	0.016666666666666666
-8|0	-36|-8	0.016666666666666666
-8|0	-28|-8	0.03333333333333333
-8|0	-6|-8	0.016666666666666666
-8|0	23|-8	0.016666666666666666
-8|0	13|-8	0.016666666666666666
-8|0	-2|-8	0.016666666666666666
-8|0	5|-8	0.016666666666666666
-8|0	21|-8	0.016666666666666666
-8|-25	-21|-8.-25	1.0
-8|-25	-12|-8.-25	1.0
-8|-25	-16|-8.-25	1.0
-8|-25	-19|-8.-25	1.0
-8|-25	-14|-8.-25	1.0
-8|-25	-10|-8.-25	0.5
-8|-25	-33|-8	0.1111111111111111
-8|-7	-21|-8.-7	1.0
-8|-7	-13|-8.-7	1.0
-8|-7	0|-8.-7	0.25
-8|-7	2|-8.-7	1.0
-8|-7	5|-8.-7	1.0
-8|-7	14|-8.-7	1.0
-8|-7	3|-8.-7	0.5
-8|-7	-17|-8.-7	0.16666666666666666
-8|-7	-12|-8.-7	0.5
-8|-7	-19|-8.-7	0.75
-8|-7	-28|-8.-7	1.0
-8|-7	-27|-8.-7	1.0
-8|-7	-22|-8.-7	0.5
-8|-7	-5|-8.-7	0.25
-8|-7	-3|-8.-7	0.5
-8|-7	-9|-8.-7	0.5
-8|-7	-7|-8.-7	0.5
-8|-7	-1|-8.-7	0.5
-8|-7	4|-8.-7	1.0
-8|-7	16|-8.-7	1.0
-8|-7	-10|-8.-7	0.08333333333333333
-8|-7	-31|-8	0.014705882352941176
-8|-7	-24|-8	0.014705882352941176
-8|128	-21|-8.128	1.0
-8|128	0|-8.128	0.5
-8|128	-12|-8.128	0.3333333333333333
-8|128	-27|-8.128	0.8
-8|128	-18|-8.128	1.0
-8|128	-10|-8.128	0.5
-8|128	-32|-8.128	1.0
-8|128	128|-8	0.6976744186046512
-8|128	-29|-8	0.13953488372093023
-8|128	-19|-8	0.007751937984496124
-8|-24	-21|-8.-24	1.0
-8|-24	-23|-8.-24	0.4
-8|-24	-13|-8.-24	1.0
-8|-24	0|-8.-24	0.5
-8|-24	-5|-8.-24	1.0
-8|-24	3|-8.-24	1.0
-8|-24	-17|-8.-24	1.0
-8|-24	-24|-8.-24	1.0
-8|-24	-12|-8.-24	1.0
-8|-24	-11|-8.-24	1.0
-8|-24	-20|-8.-24	1.0
-8|-24	-18|-8.-24	1.0
-8|-24	-3|-8.-24	1.0
-8|-24	-7|-8.-24	0.5
-8|-24	4|-8.-24	1.0
-8|-24	19|-8.-24	1.0
-8|-24	16|-8.-24	1.0
-8|-24	6|-8.-24	0.5
-8|-24	-10|-8.-24	0.5
-8|-24	-9|-8	0.03333333333333333
-8|-24	-25|-8	0.06666666666666667
-21|15	-17|-21.15	0.5
-21|15	10|-21.15	1.0
-21|15	-3|-21.15	1.0
-21|15	7|-21.15	1.0
-21|-30	-23|-21.-30	1.0
-21|-30	-29|-21.-30	1.0
-21|-30	-18|-21.-30	1.0
-21|-30	1|-21.-30	1.0
-21|-30	-20|-21	0.14285714285714285
-21|-30	-27|-21	0.2857142857142857
-5|29	-21|-5.29	1.0
-5|-21	-21|-5.-21	0.5
-5|-21	5|-5.-21	1.0
-5|-21	-17|-5.-21	1.0
-5|-21	-24|-5.-21	1.0
-5|-21	-12|-5.-21	1.0
-5|-21	-16|-5.-21	0.5
-5|-21	-19|-5.-21	1.0
-5|-21	-14|-5.-21	0.3333333333333333
-5|-21	-22|-5.-21	1.0
-5|-21	-15|-5.-21	1.0
-5|-21	7|-5.-21	1.0
-5|-21	4|-5.-21	1.0
-5|-21	19|-5.-21	1.0
-5|-21	1|-5	0.045454545454545456
-5|-21	-11|-5	0.045454545454545456
-5|-21	-25|-5	0.045454545454545456
-5|-20	-21|-5.-20	1.0
-5|-20	-13|-5.-20	0.5
-5|-20	0|-5.-20	0.3333333333333333
-5|-20	12|-5.-20	1.0
-5|-20	8|-5.-20	1.0
-5|-20	-12|-5.-20	0.4
-5|-20	-11|-5.-20	0.5
-5|-20	-19|-5.-20	1.0
-5|-20	-14|-5.-20	1.0
-5|-20	-15|-5.-20	0.5
-5|-20	-8|-5.-20	0.5
-5|-20	-3|-5.-20	1.0
-5|-20	-9|-5.-20	0.5
-5|-20	-7|-5.-20	1.0
-5|-20	7|-5.-20	0.5
-5|-20	-1|-5.-20	0.25
-5|-20	4|-5.-20	1.0
-5|-20	-10|-5.-20	0.5
-5|-20	-38|-5	0.023809523809523808
-5|-20	-20|-5	0.047619047619047616
-5|-20	-4|-5	0.023809523809523808
-5|-20	-2|-5	0.023809523809523808
-5|-20	-34|-5	0.023809523809523808
-5|-11	-21|-5.-11	1.0
-5|-11	0|-5.-11	0.5
-5|-11	5|-5.-11	1.0
-5|-11	14|-5.-11	1.0
-5|-11	-17|-5.-11	0.5
-5|-11	-24|-5.-11	1.0
-5|-11	-16|-5.-11	1.0
-5|-11	-27|-5.-11	1.0
-5|-11	-20|-5.-11	0.3333333333333333
-5|-11	-22|-5.-11	1.0
-5|-11	-29|-5.-11	1.0
-5|-11	-15|-5.-11	1.0
-5|-11	-8|-5.-11	0.6666666666666666
-5|-11	-7|-5.-11	1.0
-5|-11	7|-5.-11	1.0
-5|-11	-1|-5.-11	0.5
-5|-11	-10|-5.-11	1.0
-5|-11	-11|-5	0.037037037037037035
-5|-11	-2|-5	0.037037037037037035
-5|-11	11|-5	0.037037037037037035
-18|2	-21|-18.2	1.0
-18|2	-13|-18.2	1.0
-18|2	-2|-18.2	0.6666666666666666
-18|2	0|-18.2	0.16666666666666666
-18|2	2|-18.2	0.3333333333333333
-18|2	10|-18.2	0.5
-18|2	3|-18.2	0.3333333333333333
-18|2	-24|-18.2	0.5
-18|2	-19|-18.2	1.0
-18|2	-3|-18.2	0.3333333333333333
-18|2	-33|-18.2	0.3333333333333333
-18|2	-5|-18.2	0.5
-18|2	4|-18.2	0.5
-18|2	1|-18.2	1.0
-18|2	-31|-18.2	0.5
-18|2	-36|-18.2	0.5
-18|2	7|-18	0.02564102564102564
-18|2	-37|-18	0.02564102564102564
-18|-30	-21|-18.-30	1.0
-18|-30	0|-18.-30	1.0
-18|-30	12|-18.-30	1.0
-18|-30	128|-18.-30	1.0
-18|-30	-29|-18.-30	0.5
-18|-30	-27|-18.-30	1.0
-18|-30	-31|-18.-30	1.0
-18|-30	-30|-18	0.1111111111111111
-18|19	-21|-18.19	1.0
-18|19	12|-18.19	1.0
-18|19	-24|-18.19	0.6666666666666666
-18|19	-3|-18.19	0.3333333333333333
-18|19	-36|-18.19	1.0
-18|19	17|-18	0.15384615384615385
-18|19	31|-18	0.07692307692307693
-18|19	18|-18	0.07692307692307693
-18|-32	-21|-18.-32	0.5
-18|-32	0|-18.-32	1.0
-18|-32	-17|-18.-32	0.5
-18|-32	-19|-18.-32	1.0
-18|-32	-29|-18.-32	1.0
-18|-32	25|-18	0.1111111111111111
-18|-31	-21|-18.-31	0.5
-18|-31	-23|-18.-31	0.5
-18|-31	-2|-18.-31	1.0
-18|-31	0|-18.-31	1.0
-18|-31	5|-18.-31	1.0
-18|-31	12|-18.-31	1.0
-18|-31	15|-18.-31	1.0
-18|-31	-24|-18.-31	1.0
-18|-31	-16|-18.-31	0.3333333333333333
-18|-31	-20|-18.-31	0.8
-18|-31	-29|-18.-31	0.5
-18|-31	-7|-18.-31	1.0
-18|-31	-31|-18.-31	0.5
-18|-31	-6|-18	0.029411764705882353
-18|-31	-38|-18	0.029411764705882353
-18|-31	-37|-18	0.029411764705882353
-18|-16	-21|-18.-16	1.0
-18|-16	-13|-18.-16	1.0
-18|-16	5|-18.-16	1.0
-18|-16	10|-18.-16	1.0
-18|-16	15|-18.-16	1.0
-18|-16	-24|-18.-16	1.0
-18|-16	128|-18.-16	0.75
-18|-16	-16|-18.-16	0.2
-18|-16	-11|-18.-16	0.2222222222222222
-18|-16	-19|-18.-16	0.14285714285714285
-18|-16	-14|-18.-16	0.3333333333333333
-18|-16	-28|-18.-16	1.0
-18|-16	-27|-18.-16	1.0
-18|-16	-15|-18.-16	1.0
-18|-16	-3|-18.-16	0.25
-18|-16	7|-18.-16	1.0
-18|-16	11|-18.-16	1.0
-18|-16	-6|-18	0.017857142857142856
-18|-16	29|-18	0.017857142857142856
-18|-16	129|-18	0.017857142857142856
-18|-16	-31|-18	0.017857142857142856
-18|-16	-5|-18	0.017857142857142856
-18|-16	-20|-18	0.017857142857142856
-18|-16	-40|-18	0.017857142857142856
-18|-5	-21|-18.-5	0.3333333333333333
-18|-5	-23|-18.-5	1.0
-18|-5	-2|-18.-5	1.0
-18|-5	0|-18.-5	1.0
-18|-5	2|-18.-5	0.25
-18|-5	17|-18.-5	1.0
-18|-5	-24|-18.-5	0.5
-18|-5	-29|-18.-5	1.0
-18|-5	-33|-18.-5	1.0
-18|-5	-5|-18.-5	0.5
-18|-5	-3|-18.-5	0.25
-18|-5	-9|-18.-5	1.0
-18|-5	-10|-18.-5	1.0
-18|-5	-36|-18.-5	1.0
-18|-5	-31|-18	0.07407407407407407
-18|-5	-38|-18	0.037037037037037035
-18|-21	-21|-18.-21	1.0
-18|-21	-13|-18.-21	1.0
-18|-21	-2|-18.-21	1.0
-18|-21	2|-18.-21	1.0
-18|-21	5|-18.-21	1.0
-18|-21	10|-18.-21	1.0
-18|-21	-17|-18.-21	1.0
-18|-21	-24|-18.-21	0.25
-18|-21	128|-18.-21	1.0
-18|-21	-12|-18.-21	1.0
-18|-21	-16|-18.-21	1.0
-18|-21	-19|-18.-21	1.0
-18|-21	-14|-18.-21	1.0
-18|-21	-20|-18.-21	0.5
-18|-21	-22|-18.-21	0.5
-18|-21	-29|-18.-21	1.0
-18|-21	-10|-18.-21	0.047619047619047616
-18|-21	-3|-18.-21	0.25
-18|-21	-9|-18.-21	1.0
-18|-21	-7|-18.-21	1.0
-18|-21	-33|-18.-21	0.5
-18|-21	12|-18	0.01282051282051282
-18|-21	-15|-18	0.01282051282051282
-18|-21	-26|-18	0.01282051282051282
-19|11	-21|-19.11	1.0
-19|11	2|-19.11	1.0
-19|11	14|-19.11	0.5
-19|11	10|-19.11	0.5
-19|11	8|-19.11	1.0
-19|11	-24|-19.11	1.0
-19|11	-12|-19.11	1.0
-19|11	-3|-19.11	1.0
-19|11	-9|-19.11	0.3333333333333333
-19|11	4|-19.11	1.0
-19|11	9|-19.11	0.25
-17|-14	-19|-17.-14	0.5
-17|-14	-21|-17.-14	1.0
-17|-14	-13|-17.-14	0.5
-17|-14	128|-17.-14	1.0
-17|-14	-12|-17.-14	1.0
-17|-14	-26|-17.-14	0.5
-17|-14	-15|-17.-14	0.3333333333333333
-17|-14	-14|-17.-14	1.0
-17|-14	-27|-17.-14	1.0
-17|-14	-20|-17.-14	1.0
-17|-14	-22|-17.-14	1.0
-17|-14	-8|-17.-14	1.0
-17|-14	-5|-17.-14	1.0
-17|-14	4|-17.-14	1.0
-17|-14	-18|-17	0.045454545454545456
-21|128	-24|-21.128	0.5
-21|128	-16|-21.128	1.0
-21|128	-27|-21.128	1.0
-21|128	-22|-21.128	1.0
-21|128	-34|-21.128	1.0
-21|128	-3|-21.128	1.0
-21|128	-9|-21.128	1.0
-21|128	-7|-21.128	1.0
-21|128	128|-21	0.8980392156862745
-21|128	-32|-21	0.01568627450980392
-21|128	129|-21	0.00392156862745098
-21|128	-5|-21	0.00392156862745098
-21|128	-35|-21	0.00392156862745098
-21|128	-20|-21	0.00392156862745098
-21|128	-23|-21	0.00784313725490196
128|-16	-21|128.-16	0.8571428571428571
128|-16	-2|128.-16	1.0
128|-16	2|128.-16	1.0
128|-16	-17|128.-16	0.6666666666666666
128|-16	-24|128.-16	0.3333333333333333
128|-16	-18|128.-16	0.4
128|-16	-11|128.-16	1.0
128|-16	-13|128.-16	1.0
128|-16	-23|128.-16	1.0
128|-16	-14|128.-16	1.0
128|-16	-20|128.-16	1.0
128|-16	-29|128.-16	1.0
128|-16	-3|128.-16	1.0
128|-16	-16|128	0.7909930715935335
128|-16	-26|128	0.0023094688221709007
128|-16	-27|128	0.0011547344110854503
128|-16	12|128	0.0011547344110854503
128|-16	-10|128	0.0011547344110854503
128|-32	-21|128.-32	0.6666666666666666
128|-32	-29|128.-32	0.8
128|-32	-12|128.-32	1.0
128|-32	-32|128.-32	0.9991474850809889
128|-32	-31|128.-32	1.0
128|-32	-33|128.-32	1.0
-21|129	128|-21.129	1.0
-21|129	-9|-21.129	0.3333333333333333
-21|129	-17|-21	0.14285714285714285
-21|129	-33|-21	0.14285714285714285
128|-4	-21|128.-4	1.0
128|-4	-22|128.-4	1.0
128|-4	-12|128.-4	1.0
128|-4	0|128.-4	1.0
128|-4	-27|128.-4	1.0
128|-4	-3|128.-4	1.0
128|-4	129|128.-4	1.0
128|-23	-21|128.-23	0.5
128|-23	-25|128.-23	0.9454545454545454
128|-23	-22|128.-23	0.9642857142857143
128|-23	-16|128.-23	1.0
128|-23	-24|128.-23	0.9
128|-23	-8|128.-23	0.5
128|-23	-18|128.-23	1.0
128|-23	-28|128.-23	1.0
128|-23	-12|128.-23	1.0
128|-23	-3|128.-23	1.0
128|-23	-11|128.-23	1.0
128|-23	-9|128.-23	1.0
128|-23	-20|128.-23	1.0
128|-23	-17|128.-23	1.0
128|-23	-19|128.-23	0.85
128|-23	-27|128.-23	0.16666666666666666
128|-23	-14|128.-23	1.0
128|-23	129|128.-23	1.0
128|-23	-23|128	0.7208413001912046
128|-23	-2|128	0.0019120458891013384
128|-23	-1|128	0.0038240917782026767
128|-23	-10|128	0.0014340344168260039
128|-23	-6|128	0.0009560229445506692
128|-26	-21|128.-26	0.75
128|-26	-23|128.-26	1.0
128|-26	-25|128.-26	1.0
128|-26	-22|128.-26	0.5
128|-26	-29|128.-26	0.3333333333333333
128|-26	-24|128.-26	1.0
128|-26	-18|128.-26	1.0
128|-26	-15|128.-26	1.0
128|-26	-26|128.-26	0.6363636363636364
128|-26	-20|128.-26	0.2
128|-26	-19|128.-26	1.0
128|-26	-28|128.-26	0.6666666666666666
128|-26	-10|128.-26	1.0
128|-26	-31|128.-26	1.0
128|-26	1|128	0.045454545454545456
128|-26	0|128	0.022727272727272728
128|-26	2|128	0.022727272727272728
128|-25	-25|128.-25	0.993907083015994
128|-25	-17|128.-25	0.6666666666666666
128|-25	-21|128.-25	0.014084507042253521
128|-25	-22|128.-25	0.3333333333333333
128|-25	-29|128.-25	0.22580645161290322
128|-25	-5|128.-25	1.0
128|-25	-24|128.-25	1.0
128|-25	-18|128.-25	1.0
128|-25	-9|128.-25	1.0
128|-25	-13|128.-25	1.0
128|-25	-23|128.-25	1.0
128|-25	-20|128.-25	0.95
128|-25	-19|128.-25	0.3333333333333333
128|-25	-27|128.-25	0.6470588235294118
128|-25	-14|128.-25	1.0
128|-25	-6|128.-25	1.0
128|-25	-15|128.-25	1.0
128|-25	-30|128.-25	1.0
128|-25	1|128.-25	1.0
128|-25	-32|128.-25	1.0
128|-25	2|128	0.0006414368184733803
128|-25	-31|128	0.0006414368184733803
128|-25	-16|128	0.0012828736369467607
128|-25	-28|128	0.0006414368184733803
128|-25	-8|128	0.0006414368184733803
128|-25	-3|128	0.0006414368184733803
-21|-27	-23|-21.-27	1.0
-21|-27	10|-21.-27	1.0
-21|-27	15|-21.-27	1.0
-21|-27	-17|-21.-27	0.3333333333333333
-21|-27	128|-21.-27	1.0
-21|-27	-19|-21.-27	1.0
-21|-27	-29|-21.-27	1.0
-21|-27	-27|-21	0.7875
-21|-27	-26|-21	0.05
-21|-27	8|-21	0.0125
-21|-27	-36|-21	0.0125
-21|-27	-12|-21	0.0125
-27|12	-21|-27.12	1.0
-27|12	0|-27.12	1.0
-27|12	-23|-27.12	0.3333333333333333
-27|12	12|-27.12	1.0
-27|12	14|-27.12	0.5
-27|12	-24|-27.12	0.5
-27|12	-12|-27.12	1.0
-27|12	-5|-27.12	1.0
-27|12	7|-27.12	0.5
-27|12	-1|-27.12	1.0
-27|12	9|-27.12	1.0
-27|12	-36|-27.12	1.0
