Path	Target	Source	Support	Confidence	Probability
16_0.1>12_0.1	11_0.1	12_0.1	17	0.17894736842105263	0.2786885245901639
16_0.1>12_0.1	16_0.1	12_0.1	15	0.15789473684210525	0.2459016393442623
16_0.1>12_0.1	12_0.1	12_0.1	12	0.12631578947368421	0.19672131147540983
16_0.1>12_0.1	14_0.1	12_0.1	17	0.17894736842105263	0.2786885245901639
17_0.1>128_0.1>14_0.1	12_0.4	14_0.1	10	0.38461538461538464	1.0
17_0.1>128_0.1>14_0.1>128_0.1	128_0.1	128_0.1	11	0.4230769230769231	0.5238095238095238
17_0.1>128_0.1>14_0.1>128_0.1	128_0.4	128_0.1	10	0.38461538461538464	0.47619047619047616
14_0.1>128_0.1>12_0.1>128_0.1	128_0.1	128_0.1	11	0.6111111111111112	1.0
16_0.1>19_0.1	19_0.1	19_0.1	18	0.18947368421052632	0.5142857142857142
16_0.1>19_0.1	21_0.1	19_0.1	17	0.17894736842105263	0.4857142857142857
24_0.1>19_0.1	19_0.1	19_0.1	16	0.43243243243243246	0.6153846153846154
24_0.1>19_0.1	16_0.1	19_0.1	10	0.2702702702702703	0.38461538461538464
19_0.1>16_0.1	16_0.1	16_0.1	16	0.13559322033898305	0.32
19_0.1>16_0.1	14_0.1	16_0.1	34	0.288135593220339	0.68
12_0.1>19_0.1	19_0.1	19_0.1	13	0.43333333333333335	1.0
12_0.2>128_0.3	128_0.3	128_0.3	19	0.5135135135135135	1.0
128_0.2>12_0.2	11_0.2	12_0.2	10	0.11904761904761904	1.0
128_0.2>12_0.2>128_0.1	128_0.1	128_0.1	16	0.9411764705882353	1.0
128_0.1>12_0.3>128_0.2	128_0.1	128_0.2	14	0.5833333333333334	1.0
128_0.2>12_0.3	12_0.3	12_0.3	10	0.2127659574468085	1.0
128_0.1>-11_0.2	-11_0.2	-11_0.2	17	0.4857142857142857	1.0
128_0.1>-11_0.2>128_0.1	128_0.1	128_0.1	24	0.8888888888888888	1.0
-11_0.2>128_0.1	128_0.1	128_0.1	26	0.8387096774193549	1.0
-11_0.2>128_0.1>-11_0.2	-11_0.2	-11_0.2	10	0.625	1.0
-16_0.1	-16_0.1	-16_0.1	27	0.27	0.6923076923076923
-16_0.1	128_0.1	-16_0.1	12	0.12	0.3076923076923077
-17_0.2>128_0.1	128_0.1	128_0.1	389	0.8549450549450549	1.0
128_0.1>-18_0.2>128_0.1	128_0.1	128_0.1	13	0.8125	1.0
-18_0.2>128_0.1	128_0.1	128_0.1	14	0.56	1.0
128_0.1>-17_0.2	-17_0.2	-17_0.2	276	0.5690721649484536	0.9049180327868852
128_0.1>-17_0.2	-12_0.2	-17_0.2	29	0.05979381443298969	0.09508196721311475
128_0.1>-17_0.2>128_0.1	128_0.1	128_0.1	367	0.9129353233830846	1.0
-17_0.2>128_0.1>-17_0.2	-17_0.2	-17_0.2	197	0.686411149825784	1.0
128_0.1>-16_0.2	-16_0.2	-16_0.2	21	0.35	1.0
128_0.1>-16_0.2>128_0.1	128_0.1	128_0.1	34	0.8717948717948718	1.0
-16_0.2>128_0.1	128_0.1	128_0.1	36	0.6	0.72
-16_0.2>128_0.1	-16_0.2	128_0.1	14	0.23333333333333334	0.28
-16_0.2>128_0.1>-16_0.2>128_0.1	128_0.1	128_0.1	11	1.0	1.0
-13_0.2>128_0.1>-13_0.2	-13_0.2	-13_0.2	47	0.6351351351351351	1.0
-13_0.2>128_0.1>-12_0.2	-12_0.2	-12_0.2	20	0.7692307692307693	1.0
-13_0.2>128_0.1>-13_0.2>128_0.1>-12_0.2>128_0.1	128_0.1	128_0.1	10	1.0	1.0
128_0.1>-13_0.2>128_0.1>-12_0.2>128_0.1	128_0.1	128_0.1	12	0.8571428571428571	1.0
-13_0.2>128_0.1>-12_0.2>128_0.1	128_0.1	128_0.1	12	0.8571428571428571	1.0
-12_0.2>128_0.1>-12_0.2	-12_0.2	-12_0.2	278	0.7473118279569892	1.0
-8_0.2>128_0.1>-7_0.2>128_0.1	128_0.1	128_0.1	34	0.9714285714285714	1.0
128_0.5>-17_0.5	-17_0.5	-17_0.5	10	0.37037037037037035	1.0
128_0.5>-17_0.5>128_0.5	128_0.5	128_0.5	12	0.6666666666666666	1.0
-17_0.5>128_0.5	128_0.5	128_0.5	15	0.46875	1.0
-10_0.2>128_0.1>-10_0.2	-10_0.2	-10_0.2	155	0.6768558951965066	1.0
-7_0.2>128_0.1>-7_0.2	-7_0.2	-7_0.2	165	0.64453125	1.0
-8_0.2>128_0.1>-8_0.2	-8_0.2	-8_0.2	75	0.528169014084507	0.78125
-8_0.2>128_0.1>-8_0.2	-7_0.2	-8_0.2	21	0.14788732394366197	0.21875
-8_0.2>128_0.1>-8_0.2>128_0.1	128_0.1	128_0.1	138	0.9857142857142858	1.0
128_0.1>-9_0.2	-9_0.2	-9_0.2	70	0.35353535353535354	0.6194690265486725
128_0.1>-9_0.2	0_0.2	-9_0.2	43	0.21717171717171718	0.3805309734513274
-19_0.2>128_0.1>-19_0.2	-19_0.2	-19_0.2	20	0.6060606060606061	1.0
-19_0.2>128_0.1>-19_0.2>128_0.1	128_0.1	128_0.1	29	1.0	1.0
128_0.1>-19_0.2>128_0.1	128_0.1	128_0.1	46	0.8363636363636363	1.0
-24_0.1	-24_0.1	-24_0.1	28	0.15300546448087432	0.2916666666666667
-24_0.1	128_0.1	-24_0.1	14	0.07650273224043716	0.14583333333333334
-24_0.1	-12_0.1	-24_0.1	10	0.0546448087431694	0.10416666666666667
-24_0.1	-17_0.1	-24_0.1	32	0.17486338797814208	0.3333333333333333
-24_0.1	-22_0.1	-24_0.1	12	0.06557377049180328	0.125
-24_0.1>128_0.1	128_0.1	128_0.1	23	0.7931034482758621	1.0
128_0.1>-24_0.1>128_0.1	128_0.1	128_0.1	12	0.9230769230769231	1.0
128_0.1>-19_0.1	-19_0.1	-19_0.1	17	0.38636363636363635	1.0
-19_0.1	-17_0.1	-19_0.1	19	0.11585365853658537	0.2111111111111111
-19_0.1	-19_0.1	-19_0.1	39	0.23780487804878048	0.43333333333333335
-19_0.1	-20_0.1	-19_0.1	18	0.10975609756097561	0.2
-19_0.1	-12_0.1	-19_0.1	14	0.08536585365853659	0.15555555555555556
128_0.1>-19_0.1>128_0.1	128_0.1	128_0.1	26	0.8125	1.0
-21_0.2	-21_0.2	-21_0.2	19	0.20212765957446807	0.59375
-21_0.2	128_0.1	-21_0.2	13	0.13829787234042554	0.40625
-22_0.2	-15_0.2	-22_0.2	15	0.06818181818181818	0.12396694214876033
-22_0.2	-22_0.2	-22_0.2	59	0.2681818181818182	0.48760330578512395
-22_0.2	-17_0.2	-22_0.2	16	0.07272727272727272	0.1322314049586777
-22_0.2	-24_0.2	-22_0.2	11	0.05	0.09090909090909091
-22_0.2	128_0.1	-22_0.2	20	0.09090909090909091	0.1652892561983471
-22_0.1	-22_0.1	-22_0.1	21	0.20388349514563106	1.0
-24_0.2	-24_0.2	-24_0.2	81	0.2555205047318612	0.400990099009901
-24_0.2	-12_0.2	-24_0.2	17	0.05362776025236593	0.08415841584158416
-24_0.2	128_0.1	-24_0.2	19	0.05993690851735016	0.09405940594059406
-24_0.2	-17_0.2	-24_0.2	36	0.11356466876971609	0.1782178217821782
-24_0.2	-22_0.2	-24_0.2	11	0.03470031545741325	0.054455445544554455
-24_0.2	-25_0.2	-24_0.2	14	0.04416403785488959	0.06930693069306931
-24_0.2	-8_0.2	-24_0.2	24	0.07570977917981073	0.1188118811881188
-22_0.2>128_0.1	128_0.1	128_0.1	78	0.8297872340425532	1.0
-12_0.2>128_0.1>-13_0.2	-13_0.2	-13_0.2	21	0.7241379310344828	1.0
128_0.1>-13_0.2>-12_0.2	128_0.1	-12_0.2	14	0.9333333333333333	1.0
-13_0.2>-12_0.2	-8_0.2	-12_0.2	11	0.11	0.22448979591836735
-13_0.2>-12_0.2	-13_0.2	-12_0.2	12	0.12	0.24489795918367346
-13_0.2>-12_0.2	128_0.1	-12_0.2	26	0.26	0.5306122448979592
-12_0.2>-10_0.2	-7_0.2	-10_0.2	26	0.5098039215686274	1.0
-11_0.4	-11_0.4	-11_0.4	10	0.3333333333333333	1.0
-10_0.4	-7_0.4	-10_0.4	14	0.07142857142857142	0.15053763440860216
-10_0.4	-17_0.4	-10_0.4	18	0.09183673469387756	0.1935483870967742
-10_0.4	-13_0.4	-10_0.4	15	0.07653061224489796	0.16129032258064516
-10_0.4	-8_0.4	-10_0.4	14	0.07142857142857142	0.15053763440860216
-10_0.4	-12_0.4	-10_0.4	11	0.05612244897959184	0.11827956989247312
-10_0.4	-10_0.4	-10_0.4	21	0.10714285714285714	0.22580645161290322
128_0.1>-10_0.4>128_0.1	128_0.1	128_0.1	66	0.673469387755102	1.0
-10_0.4>128_0.1	128_0.1	128_0.1	88	0.6376811594202898	0.8888888888888888
-10_0.4>128_0.1	128_0.6	128_0.1	11	0.07971014492753623	0.1111111111111111
-10_0.4>128_0.1>-7_0.4>128_0.1	128_0.1	128_0.1	13	0.9285714285714286	1.0
128_0.1>-7_0.4>128_0.1	128_0.1	128_0.1	25	0.6578947368421053	1.0
-7_0.4>128_0.1	128_0.1	128_0.1	36	0.5294117647058824	1.0
128_0.2>2_0.2>128_0.1	128_0.1	128_0.1	25	0.5208333333333334	1.0
2_0.2>128_0.1>2_0.2	2_0.2	2_0.2	398	0.7171171171171171	1.0
1_0.2>128_0.1	128_0.1	128_0.1	78	0.9397590361445783	1.0
1_0.2>128_0.1>1_0.2	1_0.2	1_0.2	22	0.5641025641025641	1.0
128_0.1>1_0.2	1_0.2	1_0.2	39	0.42391304347826086	1.0
4_0.2>2_0.2	-1_0.2	2_0.2	26	0.18439716312056736	0.6666666666666666
4_0.2>2_0.2	2_0.2	2_0.2	13	0.09219858156028368	0.3333333333333333
128_0.1>2_0.5	2_0.4	2_0.5	36	0.5142857142857142	0.75
128_0.1>2_0.5	0_0.4	2_0.5	12	0.17142857142857143	0.25
128_0.2>-3_0.2	-3_0.2	-3_0.2	30	0.45454545454545453	1.0
-3_0.2>128_0.1>-3_0.2	-3_0.2	-3_0.2	117	0.6190476190476191	1.0
-15_0.1	-15_0.1	-15_0.1	88	0.39111111111111113	0.6330935251798561
-15_0.1	-17_0.1	-15_0.1	16	0.07111111111111111	0.11510791366906475
-15_0.1	128_0.1	-15_0.1	13	0.057777777777777775	0.09352517985611511
-15_0.1	-22_0.1	-15_0.1	10	0.044444444444444446	0.07194244604316546
-15_0.1	-17_0.2	-15_0.1	12	0.05333333333333334	0.08633093525179857
-15_0.1>128_0.1	128_0.1	128_0.1	65	0.9848484848484849	1.0
-15_0.1>128_0.1>-15_0.1	-15_0.1	-15_0.1	36	0.782608695652174	1.0
128_0.1>-15_0.1	-15_0.1	-15_0.1	43	0.5584415584415584	1.0
128_0.1>-16_0.1>128_0.1	128_0.1	128_0.1	14	0.6666666666666666	1.0
-16_0.1>128_0.1	128_0.1	128_0.1	14	0.6363636363636364	1.0
128_0.1>-10_0.1	-10_0.1	-10_0.1	78	0.4083769633507853	0.8041237113402062
128_0.1>-10_0.1	0_0.1	-10_0.1	19	0.09947643979057591	0.1958762886597938
128_0.1>-10_0.1>128_0.1	128_0.1	128_0.1	113	0.875968992248062	1.0
-10_0.1>128_0.1	-5_0.1	128_0.1	23	0.12299465240641712	1.0
-11_0.1	-12_0.1	-11_0.1	10	0.20408163265306123	1.0
-11_0.1>128_0.1	128_0.1	128_0.1	17	0.9444444444444444	1.0
128_0.1>-22_0.1>128_0.1	128_0.1	128_0.1	20	0.8695652173913043	1.0
-24_0.5	-24_0.5	-24_0.5	29	0.2457627118644068	1.0
-12_0.5	-12_0.2	-12_0.5	14	0.0546875	0.12612612612612611
-12_0.5	-12_0.5	-12_0.5	49	0.19140625	0.44144144144144143
-12_0.5	128_0.1	-12_0.5	28	0.109375	0.25225225225225223
-12_0.5	-17_0.2	-12_0.5	10	0.0390625	0.09009009009009009
-12_0.5	-5_0.5	-12_0.5	10	0.0390625	0.09009009009009009
128_0.1>-6_0.2>128_0.1	128_0.1	128_0.1	161	0.930635838150289	1.0
-17_0.4	-17_0.4	-17_0.4	47	0.19583333333333333	0.3381294964028777
-17_0.4	-12_0.4	-17_0.4	19	0.07916666666666666	0.1366906474820144
-17_0.4	-10_0.4	-17_0.4	14	0.058333333333333334	0.10071942446043165
-17_0.4	-13_0.4	-17_0.4	13	0.05416666666666667	0.09352517985611511
-17_0.4	-5_0.4	-17_0.4	16	0.06666666666666667	0.11510791366906475
-17_0.4	-24_0.4	-17_0.4	30	0.125	0.2158273381294964
-12_0.1>128_0.1>-12_0.1	-12_0.1	-12_0.1	145	0.8192090395480226	1.0
-12_0.1>128_0.1>-12_0.1>128_0.1	128_0.1	128_0.1	169	0.9548022598870056	1.0
128_0.1>-17_0.1	-17_0.1	-17_0.1	112	0.6153846153846154	1.0
-17_0.1>128_0.1	128_0.2	128_0.1	18	0.0962566844919786	0.10714285714285714
-17_0.1>128_0.1	128_0.1	128_0.1	150	0.8021390374331551	0.8928571428571429
128_0.2>-12_0.1	128_0.2	-12_0.1	31	0.775	1.0
128_0.1>-9_0.1	-9_0.1	-9_0.1	19	0.2638888888888889	0.6551724137931034
128_0.1>-9_0.1	-10_0.1	-9_0.1	10	0.1388888888888889	0.3448275862068966
-9_0.1>128_0.1	128_0.1	128_0.1	41	0.6507936507936508	1.0
2_0.1>128_0.1>2_0.1	2_0.1	2_0.1	15	0.3409090909090909	1.0
128_0.1>2_0.1>128_0.1>2_0.1>128_0.1	128_0.1	128_0.1	17	0.8095238095238095	1.0
2_0.1>128_0.1>0_0.1>128_0.1	128_0.1	128_0.1	10	1.0	1.0
5_0.1>128_0.1>5_0.1	5_0.1	5_0.1	15	0.30612244897959184	0.5172413793103449
5_0.1>128_0.1>5_0.1	5_0.2	5_0.1	14	0.2857142857142857	0.4827586206896552
5_0.1>128_0.1>5_0.1>128_0.1	128_0.1	128_0.1	14	0.5185185185185185	1.0
128_0.1>5_0.1>128_0.1	128_0.1	128_0.1	41	0.6212121212121212	0.7592592592592593
128_0.1>5_0.1>128_0.1	128_0.4	128_0.1	13	0.19696969696969696	0.24074074074074073
3_0.1>128_0.1	128_0.1	128_0.1	14	0.3783783783783784	1.0
3_0.4	3_0.4	3_0.4	12	0.1935483870967742	1.0
128_0.1>3_0.4>128_0.1	128_0.1	128_0.1	15	0.6521739130434783	1.0
-18_0.4>128_0.1	128_0.1	128_0.1	12	0.8	1.0
-19_0.9>128_0.1	128_0.1	128_0.1	19	0.8260869565217391	1.0
-9_0.2>128_0.1>-9_0.2	0_0.2	-9_0.2	43	0.5972222222222222	1.0
128_0.1>-14_0.1	-14_0.1	-14_0.1	36	0.5454545454545454	1.0
-14_0.1	-14_0.1	-14_0.1	60	0.3448275862068966	0.6818181818181818
-14_0.1	-15_0.1	-14_0.1	18	0.10344827586206896	0.20454545454545456
-14_0.1	-17_0.1	-14_0.1	10	0.05747126436781609	0.11363636363636363
-14_0.1>128_0.1	128_0.1	128_0.1	57	0.890625	1.0
-9_0.4	-9_0.4	-9_0.4	55	0.45081967213114754	1.0
-9_0.4>128_0.1	128_0.1	128_0.1	54	0.6585365853658537	0.8307692307692308
-9_0.4>128_0.1	128_0.2	128_0.1	11	0.13414634146341464	0.16923076923076924
128_2.8	128_0.1	128_2.8	17	0.5483870967741935	1.0
-14_0.2>128_0.1	128_0.1	128_0.1	83	0.8217821782178217	1.0
-18_0.1>128_0.1	128_0.1	128_0.1	13	0.6842105263157895	1.0
-5_0.2>128_0.1>-5_0.2	-5_0.2	-5_0.2	374	0.6121112929623568	1.0
-3_0.2>-5_0.2	-1_0.2	-5_0.2	11	0.1864406779661017	0.3333333333333333
-3_0.2>-5_0.2	-5_0.2	-5_0.2	12	0.2033898305084746	0.36363636363636365
-3_0.2>-5_0.2	-8_0.2	-5_0.2	10	0.1694915254237288	0.30303030303030304
-2_0.2>128_0.1>-2_0.2	-2_0.2	-2_0.2	44	0.5365853658536586	1.0
-4_0.1>128_0.1	128_0.1	128_0.1	38	0.8260869565217391	1.0
128_0.1>-4_0.2	-4_0.2	-4_0.2	122	0.48031496062992124	1.0
128_0.1>-4_0.1	-4_0.1	-4_0.1	26	0.52	1.0
128_0.1>-4_0.1>128_0.1	128_0.1	128_0.1	34	0.9444444444444444	1.0
128_0.2>-5_0.1	128_0.2	-5_0.1	21	0.3559322033898305	1.0
128_0.1>-17_0.4>128_0.1	128_0.1	128_0.1	117	0.7959183673469388	1.0
-12_0.4	-12_0.4	-12_0.4	25	0.08928571428571429	0.176056338028169
-12_0.4	-17_0.4	-12_0.4	25	0.08928571428571429	0.176056338028169
-12_0.4	-5_0.4	-12_0.4	14	0.05	0.09859154929577464
-12_0.4	-10_0.4	-12_0.4	12	0.04285714285714286	0.08450704225352113
-12_0.4	-1_0.4	-12_0.4	12	0.04285714285714286	0.08450704225352113
-12_0.4	-7_0.4	-12_0.4	19	0.06785714285714285	0.13380281690140844
-12_0.4	-12_0.1	-12_0.4	12	0.04285714285714286	0.08450704225352113
-12_0.4	-12_0.9	-12_0.4	23	0.08214285714285714	0.1619718309859155
-3_0.4	-1_0.4	-3_0.4	12	0.08695652173913043	0.23529411764705882
-3_0.4	-12_0.4	-3_0.4	12	0.08695652173913043	0.23529411764705882
-3_0.4	-5_0.4	-3_0.4	14	0.10144927536231885	0.27450980392156865
-3_0.4	-3_0.4	-3_0.4	13	0.09420289855072464	0.2549019607843137
-3_0.4>128_0.1	128_0.1	128_0.1	69	0.6634615384615384	1.0
-4_0.4	-4_0.4	-4_0.4	18	0.27692307692307694	1.0
-4_0.4>128_0.1	128_0.1	128_0.1	22	0.4888888888888889	1.0
0_0.4	-5_0.4	0_0.4	21	0.05398457583547558	0.09090909090909091
0_0.4	-8_0.4	0_0.4	15	0.038560411311053984	0.06493506493506493
0_0.4	4_0.4	0_0.4	11	0.028277634961439587	0.047619047619047616
0_0.4	-1_0.4	0_0.4	18	0.04627249357326478	0.07792207792207792
0_0.4	0_0.5	0_0.4	53	0.13624678663239073	0.22943722943722944
0_0.4	0_0.4	0_0.4	67	0.17223650385604114	0.29004329004329005
0_0.4	0_0.1	0_0.4	12	0.030848329048843187	0.05194805194805195
0_0.4	-5_0.2	0_0.4	15	0.038560411311053984	0.06493506493506493
0_0.4	0_0.2	0_0.4	19	0.04884318766066838	0.08225108225108226
0_0.4>128_0.4	128_0.1	128_0.4	22	0.7857142857142857	1.0
-5_0.2>-6_0.2	-3_0.2	-6_0.2	15	0.4166666666666667	1.0
-17_0.1>128_0.1>-17_0.1	-17_0.1	-17_0.1	88	0.7787610619469026	1.0
-17_0.1>128_0.1>-17_0.1>128_0.1	128_0.1	128_0.1	106	0.9380530973451328	1.0
-13_0.4	-12_0.4	-13_0.4	10	0.08849557522123894	0.30303030303030304
-13_0.4	-10_0.4	-13_0.4	11	0.09734513274336283	0.3333333333333333
-13_0.4	-3_0.4	-13_0.4	12	0.10619469026548672	0.36363636363636365
-20_0.2>128_0.1	128_0.1	128_0.1	43	0.8269230769230769	1.0
-21_0.2>128_0.1	128_0.1	128_0.1	14	0.42424242424242425	1.0
128_0.1>-17_0.4>128_0.6	128_0.1	128_0.6	10	0.8333333333333334	1.0
128_0.6>-12_0.4	-12_0.4	-12_0.4	12	0.36363636363636365	1.0
128_0.2>-17_0.1	128_0.2	-17_0.1	12	0.75	1.0
-14_0.1>128_0.1>-14_0.1	-14_0.1	-14_0.1	29	0.8055555555555556	1.0
-14_0.1>128_0.1>-14_0.1>128_0.1	128_0.1	128_0.1	34	0.9444444444444444	1.0
-14_0.1>128_0.1>-14_0.1>128_0.1>-14_0.1	-14_0.1	-14_0.1	26	0.896551724137931	1.0
-12_0.4>128_0.1	128_0.1	128_0.1	119	0.664804469273743	0.8623188405797102
-12_0.4>128_0.1	128_0.6	128_0.1	19	0.10614525139664804	0.13768115942028986
-19_0.4>128_0.1	128_0.1	128_0.1	15	0.5172413793103449	1.0
128_1.4	128_1.4	128_1.4	11	0.18333333333333332	0.34375
128_1.4	128_0.4	128_1.4	21	0.35	0.65625
-24_0.5>128_0.5	128_0.5	128_0.5	15	0.6818181818181818	1.0
7_0.4	12_0.2	7_0.4	11	0.030470914127423823	0.06395348837209303
7_0.4	12_0.4	7_0.4	11	0.030470914127423823	0.06395348837209303
7_0.4	7_0.5	7_0.4	19	0.05263157894736842	0.11046511627906977
7_0.4	9_0.4	7_0.4	13	0.036011080332409975	0.0755813953488372
7_0.4	7_0.4	7_0.4	81	0.22437673130193905	0.47093023255813954
7_0.4	2_0.4	7_0.4	14	0.038781163434903045	0.08139534883720931
7_0.4	7_0.2	7_0.4	12	0.0332409972299169	0.06976744186046512
7_0.4	7_0.1	7_0.4	11	0.030470914127423823	0.06395348837209303
12_0.4	16_0.2	12_0.4	12	0.03389830508474576	0.06282722513089005
12_0.4	12_0.4	12_0.4	48	0.13559322033898305	0.2513089005235602
12_0.4	12_0.2	12_0.4	23	0.06497175141242938	0.12041884816753927
12_0.4	128_0.1	12_0.4	11	0.031073446327683617	0.05759162303664921
12_0.4	16_0.4	12_0.4	11	0.031073446327683617	0.05759162303664921
12_0.4	4_1.1	12_0.4	10	0.02824858757062147	0.05235602094240838
12_0.4	11_0.4	12_0.4	15	0.0423728813559322	0.07853403141361257
12_0.4	14_0.4	12_0.4	26	0.07344632768361582	0.13612565445026178
12_0.4	12_0.5	12_0.4	13	0.03672316384180791	0.06806282722513089
12_0.4	5_0.4	12_0.4	10	0.02824858757062147	0.05235602094240838
12_0.4	7_0.2	12_0.4	12	0.03389830508474576	0.06282722513089005
16_0.2>128_0.2	128_0.1	128_0.2	22	0.5116279069767442	1.0
14_0.4	12_0.4	14_0.4	14	0.05405405405405406	0.11764705882352941
14_0.4	13_0.4	14_0.4	12	0.04633204633204633	0.10084033613445378
14_0.4	16_0.4	14_0.4	13	0.05019305019305019	0.1092436974789916
14_0.4	14_0.5	14_0.4	13	0.05019305019305019	0.1092436974789916
14_0.4	19_0.4	14_0.4	14	0.05405405405405406	0.11764705882352941
14_0.4	14_0.4	14_0.4	24	0.09266409266409266	0.20168067226890757
14_0.4	11_0.4	14_0.4	17	0.06563706563706563	0.14285714285714285
14_0.4	17_0.5	14_0.4	12	0.04633204633204633	0.10084033613445378
14_0.2>128_0.2	128_0.2	128_0.2	38	0.5205479452054794	1.0
128_0.2>7_0.2>128_0.1	128_0.1	128_0.1	14	0.32558139534883723	1.0
128_0.4>9_0.2>128_0.1	128_0.1	128_0.1	13	0.8125	1.0
128_0.1>8_0.2	9_0.2	8_0.2	12	0.12631578947368421	0.35294117647058826
128_0.1>8_0.2	7_0.2	8_0.2	22	0.23157894736842105	0.6470588235294118
17_0.2>16_0.1	14_0.1	16_0.1	17	0.4473684210526316	1.0
-1_0.1>-5_0.1	-1_0.1	-5_0.1	12	0.13793103448275862	0.375
-1_0.1>-5_0.1	128_0.1	-5_0.1	20	0.22988505747126436	0.625
15_0.4	15_0.4	15_0.4	38	0.4418604651162791	1.0
15_0.4>128_0.1	128_0.1	128_0.1	17	0.3469387755102041	0.40476190476190477
15_0.4>128_0.1	128_0.6	128_0.1	25	0.5102040816326531	0.5952380952380952
18_0.4	16_0.4	18_0.4	14	0.208955223880597	0.3783783783783784
18_0.4	19_0.4	18_0.4	13	0.19402985074626866	0.35135135135135137
18_0.4	21_0.4	18_0.4	10	0.14925373134328357	0.2702702702702703
16_0.2>128_0.3	128_0.3	128_0.3	14	0.3888888888888889	0.5185185185185185
16_0.2>128_0.3	19_0.2	128_0.3	13	0.3611111111111111	0.48148148148148145
8_0.5	12_0.2	8_0.5	12	0.10619469026548672	1.0
11_0.5	128_0.1	11_0.5	30	0.12345679012345678	0.234375
11_0.5	7_0.2	11_0.5	11	0.04526748971193416	0.0859375
11_0.5	14_0.5	11_0.5	24	0.09876543209876543	0.1875
11_0.5	7_0.5	11_0.5	27	0.1111111111111111	0.2109375
11_0.5	11_0.5	11_0.5	11	0.04526748971193416	0.0859375
11_0.5	9_0.5	11_0.5	10	0.0411522633744856	0.078125
11_0.5	12_0.5	11_0.5	15	0.06172839506172839	0.1171875
128_0.1>8_0.1	9_0.2	8_0.1	22	0.4230769230769231	1.0
16_0.1>14_0.1>11_0.1>128_0.1	128_0.1	128_0.1	10	1.0	1.0
128_0.1>19_0.2	21_0.2	19_0.2	19	0.08520179372197309	1.0
18_0.1>16_0.1>14_0.1>12_0.1	9_0.1	12_0.1	12	0.6	1.0
18_0.1>16_0.1>14_0.1>12_0.1>11_0.1	7_0.1	11_0.1	12	0.7058823529411765	1.0
9_0.1>6_0.1>7_0.1	11_0.1	7_0.1	10	0.4166666666666667	1.0
7_0.1>128_0.4	128_0.1	128_0.4	29	0.5178571428571429	1.0
14_0.2>128_0.3	128_0.3	128_0.3	21	0.5	1.0
7_0.1>128_0.2	128_0.1	128_0.2	10	0.4	1.0
128_0.1>14_0.1>12_0.1	16_0.1	12_0.1	13	0.35135135135135137	1.0
31_0.2	31_0.2	31_0.2	22	0.5238095238095238	1.0
2_0.4	-1_0.1	2_0.4	10	0.03289473684210526	0.05102040816326531
2_0.4	-1_0.4	2_0.4	12	0.039473684210526314	0.061224489795918366
2_0.4	4_0.4	2_0.4	16	0.05263157894736842	0.08163265306122448
2_0.4	-5_0.4	2_0.4	13	0.04276315789473684	0.0663265306122449
2_0.4	0_0.4	2_0.4	10	0.03289473684210526	0.05102040816326531
2_0.4	2_0.5	2_0.4	54	0.17763157894736842	0.2755102040816326
2_0.4	2_0.4	2_0.4	40	0.13157894736842105	0.20408163265306123
2_0.4	5_0.4	2_0.4	22	0.07236842105263158	0.11224489795918367
2_0.4	2_0.2	2_0.4	19	0.0625	0.09693877551020408
7_0.2>128_0.2	128_0.2	128_0.2	78	0.5032258064516129	1.0
11_0.4	11_0.5	11_0.4	14	0.07567567567567568	0.12844036697247707
11_0.4	12_0.4	11_0.4	27	0.14594594594594595	0.24770642201834864
11_0.4	14_0.4	11_0.4	18	0.0972972972972973	0.1651376146788991
11_0.4	16_0.4	11_0.4	14	0.07567567567567568	0.12844036697247707
11_0.4	11_0.4	11_0.4	26	0.14054054054054055	0.23853211009174313
11_0.4	9_0.4	11_0.4	10	0.05405405405405406	0.09174311926605505
128_0.2>4_0.2>128_0.1	128_0.2	128_0.1	17	0.425	0.53125
128_0.2>4_0.2>128_0.1	128_0.1	128_0.1	15	0.375	0.46875
4_0.4	5_0.4	4_0.4	10	0.04739336492890995	0.11363636363636363
4_0.4	0_0.4	4_0.4	15	0.07109004739336493	0.17045454545454544
4_0.4	4_0.4	4_0.4	39	0.1848341232227488	0.4431818181818182
4_0.4	2_0.4	4_0.4	13	0.061611374407582936	0.14772727272727273
4_0.4	4_0.1	4_0.4	11	0.052132701421800945	0.125
9_0.2>128_0.2	128_0.2	128_0.2	45	0.7258064516129032	1.0
9_0.4	9_0.4	9_0.4	18	0.09782608695652174	0.3157894736842105
9_0.4	11_0.4	9_0.4	11	0.059782608695652176	0.19298245614035087
9_0.4	9_0.5	9_0.4	18	0.09782608695652174	0.3157894736842105
9_0.4	7_0.4	9_0.4	10	0.05434782608695652	0.17543859649122806
10_0.2>128_0.2	128_0.2	128_0.2	23	0.5	0.6571428571428571
10_0.2>128_0.2	10_0.2	128_0.2	12	0.2608695652173913	0.34285714285714286
128_0.2>6_0.2	6_0.2	6_0.2	10	0.3225806451612903	1.0
6_0.2	128_0.1	6_0.2	25	0.07102272727272728	0.13812154696132597
6_0.2	7_0.2	6_0.2	50	0.14204545454545456	0.27624309392265195
6_0.2	9_0.2	6_0.2	24	0.06818181818181818	0.13259668508287292
6_0.2	6_0.2	6_0.2	48	0.13636363636363635	0.26519337016574585
6_0.2	2_0.2	6_0.2	18	0.05113636363636364	0.09944751381215469
